identifier1	identifier2	annotator	judgment	comment	lemma
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1948-08-08_01_035.tcf.xml-369-60	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1948-10-15_01_038.tcf.xml-20-16	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1949-09-08_01_010.tcf.xml-5-12	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1950-01-07_01_043.tcf.xml-58-4	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1950-03-29_01_082.tcf.xml-6-48	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1951-02-28_01_035.tcf.xml-19-30	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1952-12-04_01_034.tcf.xml-131-16	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1953-02-08_01_037.tcf.xml-142-13	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1953-11-21_01_040.tcf.xml-49-28	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1958-11-05_01_013.tcf.xml-12-20	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1960-07-06_01_172.tcf.xml-206-17	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1961-05-15_01_041.tcf.xml-98-27	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1965-09-18_01_056.tcf.xml-21-34	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	2532889X_1973-07-12_01_153.tcf.xml-60-34	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	26120215_1968_11_26_01_253.tcf.xml-4-17	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	26120215_1981_05_02_01_139.tcf.xml-6-8	inferred	0	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	beck_eisen04_1899-14550-30	inferred	0	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	curtius_alterthum01_1875-2280-20	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	griesinger_psychische_1845-572-34	inferred	1	 	zersetzen
2532889X_1948-02-11_01_009.tcf.xml-174-75	mommsen_roemische03_1856-4692-12	inferred	1	 	zersetzen
2532889X_1948-08-08_01_035.tcf.xml-369-60	2532889X_1948-10-15_01_038.tcf.xml-20-16	inferred	1	 	zersetzen
2532889X_1948-08-08_01_035.tcf.xml-369-60	2532889X_1949-09-08_01_010.tcf.xml-5-12	inferred	1	 	zersetzen
2532889X_1948-08-08_01_035.tcf.xml-369-60	2532889X_1950-01-07_01_043.tcf.xml-58-4	inferred	1	 	zersetzen
2532889X_1948-08-08_01_035.tcf.xml-369-60	2532889X_1950-03-29_01_082.tcf.xml-6-48	inferred	1	 	zersetzen
