lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Fuß	2532889X_1946-12-17_01_045.tcf.xml-14-3	2532889X_1989-05-17_01_030.tcf.xml-24-19	Gebrechlichkeit, kranke Füße — dös genügte, um dem Tode verfallen zu sein.	Der Sozialismus hat auf deutschem Boden mit der Entwicklung unserer Republik als sozialistischem Staat der Arbeiter und Bauern unwiderruflich Fuß gefaßt	24:28	142:145	2.0
Fuß	2532889X_1946-12-17_01_045.tcf.xml-14-3	26120215_1965_05_18_01_034.tcf.xml-71-12	Gebrechlichkeit, kranke Füße — dös genügte, um dem Tode verfallen zu sein.	Immerhin hat der für dieses Meisterstück verantwortliche Richter Dr. Schenk schon kalte Füße bekommen.	24:28	88:92	2.0
Fuß	2532889X_1946-12-17_01_045.tcf.xml-14-3	berg_ostasienzoologie02_1867-6940-9	Gebrechlichkeit, kranke Füße — dös genügte, um dem Tode verfallen zu sein.	Timor bei Kupang, nicht ganz selten, am Fusse einzelner Kalkblöcke längs der Küste, in Gesellschaft von Stenogyra gracilis und Helicina sculpta.	24:28	40:45	2.0
Fuß	2532889X_1946-12-17_01_045.tcf.xml-14-3	brehm_thierleben02_1865-13067-13	Gebrechlichkeit, kranke Füße — dös genügte, um dem Tode verfallen zu sein.	Seine Leibeslänge beträgt nur etwas über 3 Fuß, seine Höhe kaum 2 Fuß.	24:28	66:69	2.0
Fuß	2532889X_1946-12-31_01_185.tcf.xml-36-6	libelt_hs6623ii_1828-1187-10	terie, die noch « u Füßen des Cheifs stand.	Bei Brest ist die Fluth in der Mondesnähe um 5 Fuss höher als in der Mondesweite.	20:25	47:51	2.0
Fuß	2532889X_1950-09-06_01_051.tcf.xml-6-13	2532889X_1970-01-16_01_097.tcf.xml-3-16	Marjana fühlte sich kräftig und leicht; es war angenehm, mit bloßen Füßen über die frische, mit der Hacke aufgelockerte Erde zu gehen; Marjana jätete und sang dabei.	Die USA wurden angeklagt, die Moral, die Traditionen und Gewohnheiten des vietnamesischen Volkes mit Füßen zu treten.	68:73	101:106	4.0
Fuß	2532889X_1950-09-06_01_051.tcf.xml-6-13	brehm_thierleben02_1865-13067-13	Marjana fühlte sich kräftig und leicht; es war angenehm, mit bloßen Füßen über die frische, mit der Hacke aufgelockerte Erde zu gehen; Marjana jätete und sang dabei.	Seine Leibeslänge beträgt nur etwas über 3 Fuß, seine Höhe kaum 2 Fuß.	68:73	66:69	2.0
Fuß	2532889X_1951-01-30_01_015.tcf.xml-30-35	berg_ostasienzoologie01_1876-1067-15	Die Aufforderung an die Bundesregierung in Bonn, eine Volksabstimmung durchzuführen, basiert auf einem Staats-und Völkerrecht, dessen Verneinung nichts anderes bedeuten könnte, als das primitivste demokratische. Recht eines Volkes mit Füßen treten.	Kukuk, Cuculus canorus L., hotongisu oder hotongiso, stets fliegend abgebildet, die Füsse nicht gezeichnet, von dem gemeinen Mann für fusslos gehalten.	235:240	84:89	4.0
Fuß	2532889X_1952-05-17_01_119.tcf.xml-6-26	2532889X_1973-03-31_01_390.tcf.xml-2-1	Wenn Polizei und Staatsgewalt bereits heute zu solchen verabscheuungswürdigen Mitteln der Züchtigung von zufälligen Ausstellungsbesuchern greifen, so beweist sie damit selbst, auf welch schwachen Füßen die Demokratie steht und wie die persönliche Freiheit des einzelnen gesichert ist" j schreibt Schneider.	Zu Füßen einer 600jährigen Eiche, umgeben von Wäldern und Wiesen, liegt am Rande des Naturschutzgebietes Lewitz die Jugendherberge -Helmut Just" Grabow.	196:201	3:8	2.0
Fuß	2532889X_1952-05-17_01_119.tcf.xml-6-26	2532889X_1975-11-25_01_116.tcf.xml-14-18	Wenn Polizei und Staatsgewalt bereits heute zu solchen verabscheuungswürdigen Mitteln der Züchtigung von zufälligen Ausstellungsbesuchern greifen, so beweist sie damit selbst, auf welch schwachen Füßen die Demokratie steht und wie die persönliche Freiheit des einzelnen gesichert ist" j schreibt Schneider.	Gleichzeitig wird aus dem Staatsanzeiger bekannt, daß auf Beschluß des spanischen Justizministeriums 38 kriminelle Häftlinge auf freien Fuß gesetzt wurden.	196:201	136:139	2.0
Fuß	2532889X_1952-05-17_01_119.tcf.xml-6-26	brehm_thierleben01_1864-1412-35	Wenn Polizei und Staatsgewalt bereits heute zu solchen verabscheuungswürdigen Mitteln der Züchtigung von zufälligen Ausstellungsbesuchern greifen, so beweist sie damit selbst, auf welch schwachen Füßen die Demokratie steht und wie die persönliche Freiheit des einzelnen gesichert ist" j schreibt Schneider.	Beim aufrechten Gange ist er nicht im Stande, wie der Mensch die Ferse vom Boden zu erheben, sondern tritt gleichsam stampfend mit der ganzen Sohlenfläche oder vielmehr mit den Knöchelseiten der Hände und Füße auf, wodurch diese Außenseiten der Hände schwielig werden.	196:201	205:209	2.0
