identifier1	identifier2	annotator	judgment	comment	lemma	round
2532889X_1980-09-05_01_070.tcf.xml-10-25	2532889X_1984-07-09_01_058.tcf.xml-4-1	annotator1	4.0	 	Naturschönheit	3
lehnert_seehaefen02_1892-4399-4	26120215_1977_08_23_01_049.tcf.xml-5-13	annotator1	3.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-305-18	vischer_aesthetik0201_1847-307-7	annotator1	4.0	 	Naturschönheit	3
2532889X_1981-06-23_01_141.tcf.xml-4-12	26120215_1963_12_15_01_259.tcf.xml-11-12	annotator1	4.0	 	Naturschönheit	3
spielhagen_problematische03_1861-162-15	2532889X_1970-02-28_01_251.tcf.xml-23-1	annotator6	4.0	 	Naturschönheit	3
otto_schloss02_1846-398-18	vischer_aesthetik0201_1847-776-32	annotator6	4.0	 	Naturschönheit	3
vischer_aesthetik0202_1848-1493-19	lehnert_seehaefen02_1892-4827-47	annotator6	3.0	 	Naturschönheit	3
26120215_1987_11_07_01_364.tcf.xml-2-9	vischer_aesthetik0201_1847-305-18	annotator6	2.0	 	Naturschönheit	3
2532889X_1984-12-18_01_121.tcf.xml-8-9	2532889X_1957-03-10_01_065.tcf.xml-48-6	annotator6	3.0	 	Naturschönheit	3
26120215_1984_08_27_01_028.tcf.xml-7-12	vischer_aesthetik0201_1847-147-2	annotator6	3.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-162-20	vischer_aesthetik0202_1848-673-54	annotator6	3.0	 	Naturschönheit	3
rein_japan01_1881-1221-12	vischer_aesthetik0201_1847-147-2	annotator6	3.0	 	Naturschönheit	3
pueckler_briefe04_1831-439-11	26120215_1978_03_25_01_449.tcf.xml-32-17	annotator6	4.0	 	Naturschönheit	3
rein_japan01_1881-453-30	vischer_aesthetik0201_1847-160-26	annotator6	2.0	 	Naturschönheit	3
vischer_aesthetik01_1846-1585-19	schreber_kallipaedie_1858-1664-28	annotator3	4.0	 	Naturschönheit	3
nn_maehrisches41_1898-327-14	vischer_aesthetik0201_1847-309-1	annotator3	4.0	 	Naturschönheit	3
spielhagen_problematische03_1861-162-15	2532889X_1970-02-28_01_251.tcf.xml-23-1	annotator3	4.0	 	Naturschönheit	3
26120215_1988_06_18_01_027.tcf.xml-3-12	2532889X_1981-06-23_01_141.tcf.xml-4-12	annotator3	4.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-162-20	vischer_aesthetik0202_1848-673-54	annotator3	4.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-305-18	2532889X_1982-12-31_01_093.tcf.xml-8-29	annotator3	4.0	 	Naturschönheit	3
26120215_1987_11_07_01_364.tcf.xml-2-9	vischer_aesthetik0201_1847-305-18	annotator5	2.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-1542-52	26120215_1962_03_23_01_289.tcf.xml-4-10	annotator5	4.0	 	Naturschönheit	3
2532889X_1984-12-18_01_121.tcf.xml-8-9	2532889X_1957-03-10_01_065.tcf.xml-48-6	annotator5	0.0	Satz 1 gibt zu wenig Kontext, ob damit jetzt Orte in der Natur oder was anderes gemeint sein soll	Naturschönheit	3
26120215_1988_06_18_01_394.tcf.xml-3-3	vischer_aesthetik01_1846-827-6	annotator5	3.0	 	Naturschönheit	3
2532889X_1981-06-23_01_141.tcf.xml-4-12	pueckler_briefe04_1831-439-11	annotator5	4.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-309-1	2532889X_1977-11-21_01_014.tcf.xml-11-9	annotator5	4.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-305-18	26120215_1961_05_12_01_280.tcf.xml-102-25	annotator5	2.0	 	Naturschönheit	3
vischer_aesthetik0202_1848-612-14	2532889X_1978-01-14_01_176.tcf.xml-12-4	annotator5	0.0	Satz 2 unklar	Naturschönheit	3
rein_japan01_1881-453-30	vischer_aesthetik0201_1847-160-26	annotator5	2.0	 	Naturschönheit	3
26120215_1989_05_17_01_182.tcf.xml-2-8	vischer_aesthetik0201_1847-147-2	annotator5	2.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-1542-52	26120215_1962_03_23_01_289.tcf.xml-4-10	annotator4	4.0	 	Naturschönheit	3
2532889X_1987-11-10_01_027.tcf.xml-9-5	vischer_aesthetik0201_1847-309-1	annotator4	4.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-305-18	vischer_aesthetik0201_1847-307-7	annotator4	4.0	 	Naturschönheit	3
2532889X_1983-02-11_01_139.tcf.xml-17-16	2532889X_1977-11-21_01_014.tcf.xml-11-9	annotator4	4.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-168-1	lehnert_seehaefen01_1891-14638-7	annotator4	4.0	 	Naturschönheit	3
2532889X_1981-06-23_01_141.tcf.xml-4-12	26120215_1963_12_15_01_259.tcf.xml-11-12	annotator4	4.0	 	Naturschönheit	3
rein_japan01_1881-1221-12	vischer_aesthetik0201_1847-147-2	annotator4	4.0	 	Naturschönheit	3
2532889X_1982-04-17_01_060.tcf.xml-2-26	schlegel_indier_1808-533-6	annotator4	4.0	 	Naturschönheit	3
26120215_1987_11_07_01_364.tcf.xml-2-9	vischer_aesthetik0201_1847-305-18	annotator4	4.0	 	Naturschönheit	3
vischer_aesthetik0201_1847-155-93	vischer_aesthetik0201_1847-162-20	annotator2	4.0	 	Naturschönheit	2
humboldt_aequinoktial03_1859-1337-12	vischer_aesthetik0201_1847-160-26	annotator2	3.0	 	Naturschönheit	2
nn_maehrisches41_1898-327-14	vischer_aesthetik0201_1847-309-1	annotator2	4.0	 	Naturschönheit	2
vischer_aesthetik01_1846-144-2	vischer_aesthetik0201_1847-147-2	annotator2	4.0	 	Naturschönheit	2
vischer_aesthetik0201_1847-305-18	2532889X_1982-09-08_01_122.tcf.xml-15-24	annotator2	3.0	 	Naturschönheit	2
vischer_aesthetik01_1846-5229-71	vischer_aesthetik01_1846-1585-19	annotator2	4.0	 	Naturschönheit	2
froelich_virginia01_1820-1290-6	vischer_aesthetik0201_1847-305-18	annotator2	4.0	 	Naturschönheit	2
pocci_komoedienbuechlein04_1871-150-5	vischer_aesthetik0201_1847-160-26	annotator2	3.0	 	Naturschönheit	2
spielhagen_problematische03_1861-162-15	vischer_aesthetik0201_1847-147-2	annotator2	4.0	 	Naturschönheit	2
vischer_aesthetik0201_1847-3049-23	2532889X_1976-09-11_01_346.tcf.xml-20-7	annotator2	3.0	 	Naturschönheit	2
2532889X_1954-05-18_01_055.tcf.xml-38-14	vischer_aesthetik0201_1847-160-26	annotator2	3.0	 	Naturschönheit	2
2532889X_1976-09-11_01_346.tcf.xml-20-7	vischer_aesthetik0201_1847-309-1	annotator2	4.0	 	Naturschönheit	2
carus_zoologie_1872-460-6	vischer_aesthetik01_1846-827-6	annotator2	3.0	 	Naturschönheit	2
26120215_1961_10_31_01_066.tcf.xml-23-20	vischer_aesthetik0201_1847-162-20	annotator2	3.0	 	Naturschönheit	2
2532889X_1986-05-17_01_233.tcf.xml-22-23	vischer_aesthetik01_1846-827-6	annotator2	3.0	 	Naturschönheit	2
2532889X_1984-07-09_01_058.tcf.xml-4-1	vischer_aesthetik01_1846-827-6	annotator2	4.0	 	Naturschönheit	2
schreber_kallipaedie_1858-1664-28	2532889X_1978-01-14_01_176.tcf.xml-12-4	annotator2	4.0	 	Naturschönheit	2
2532889X_1983-02-11_01_139.tcf.xml-17-16	vischer_aesthetik0202_1848-678-25	annotator2	4.0	 	Naturschönheit	2
2532889X_1987-11-10_01_027.tcf.xml-9-5	vischer_aesthetik0201_1847-309-1	annotator2	4.0	 	Naturschönheit	2
lehnert_seehaefen01_1891-4743-8	vischer_aesthetik0202_1848-1493-19	annotator2	4.0	 	Naturschönheit	2
26120215_1957_04_13_01_180.tcf.xml-14-13	vischer_aesthetik0201_1847-160-26	annotator2	4.0	 	Naturschönheit	2
vischer_aesthetik0201_1847-738-57	vischer_aesthetik0201_1847-309-1	annotator2	4.0	 	Naturschönheit	2
26120215_1964_07_26_01_039.tcf.xml-135-9	vischer_aesthetik0202_1848-678-25	annotator2	4.0	 	Naturschönheit	2
vischer_aesthetik0202_1848-262-13	vischer_aesthetik0201_1847-309-1	annotator2	4.0	 	Naturschönheit	2
2532889X_1967-09-23_01_344.tcf.xml-3-13	vischer_aesthetik0301_1851-714-18	annotator2	3.0	 	Naturschönheit	2
26120215_1972_03_05_01_026.tcf.xml-12-16	vischer_aesthetik01_1846-1585-19	annotator2	4.0	 	Naturschönheit	2
2532889X_1962-08-04_01_166.tcf.xml-17-7	26120215_1960_01_17_01_086.tcf.xml-3-2	annotator2	4.0	 	Naturschönheit	2
2532889X_1965-08-15_01_070.tcf.xml-5-8	vischer_aesthetik0201_1847-162-20	annotator2	4.0	 	Naturschönheit	2
2532889X_1983-06-08_01_071.tcf.xml-7-17	2532889X_1965-04-16_01_121.tcf.xml-66-5	annotator2	4.0	 	Naturschönheit	2
schreber_kallipaedie_1858-1664-28	vischer_aesthetik0201_1847-1537-38	annotator2	3.0	 	Naturschönheit	2
vischer_aesthetik0201_1847-176-28	vischer_aesthetik0201_1847-147-2	annotator2	4.0	 	Naturschönheit	2
26120215_1978_08_10_01_321.tcf.xml-5-20	vischer_aesthetik01_1846-827-6	annotator2	4.0	 	Naturschönheit	2
