identifier1	identifier2	annotator	judgment	comment	lemma	round
2532889X_1958-11-28_01_014.tcf.xml-237-32	2532889X_1972-10-21_01_236.tcf.xml-37-57	annotator2	4.0	 	aufrechterhalten	2
2532889X_1959-03-27_01_104.tcf.xml-3-7	brunner_rechtsgeschichte02_1892-9290-10	annotator2	4.0	 	aufrechterhalten	2
26120215_1959_04_18_01_005.tcf.xml-11-14	26120215_1957_05_07_01_003.tcf.xml-16-10	annotator2	3.0	 	aufrechterhalten	2
2532889X_1973-03-13_01_026.tcf.xml-8-24	nn_nrhz213b_1849-70-26	annotator2	4.0	 	aufrechterhalten	2
2532889X_1963-10-12_01_081.tcf.xml-48-10	brunner_rechtsgeschichte02_1892-9290-10	annotator2	4.0	 	aufrechterhalten	2
26120215_1966_03_21_01_126.tcf.xml-4-0	mayer_verwaltungsrecht01_1895-5822-14	annotator2	0.0	 	aufrechterhalten	2
mayer_verwaltungsrecht01_1895-5001-16	26120215_1963_04_05_01_058.tcf.xml-19-18	annotator2	4.0	 	aufrechterhalten	2
2532889X_1963-10-12_01_081.tcf.xml-48-10	2532889X_1965-12-12_01_083.tcf.xml-17-25	annotator2	3.0	 	aufrechterhalten	2
brunner_rechtsgeschichte02_1892-7408-20	26120215_1973_01_21_01_016.tcf.xml-11-16	annotator2	3.0	 	aufrechterhalten	2
26120215_1974_05_09_01_098.tcf.xml-7-7	2532889X_1978-12-06_01_108.tcf.xml-12-17	annotator2	4.0	 	aufrechterhalten	2
2532889X_1989-07-12_01_169.tcf.xml-2-7	26120215_1969_01_04_01_248.tcf.xml-67-33	annotator2	3.0	 	aufrechterhalten	2
avelallemant_gaunerthum02_1858-1740-96	2532889X_1969-01-18_01_262.tcf.xml-41-50	annotator2	2.0	 	aufrechterhalten	2
dilthey_geisteswissenschaften_1883-1197-53	2532889X_1969-01-18_01_262.tcf.xml-41-50	annotator2	3.0	 	aufrechterhalten	2
treitschke_geschichte02_1882-3114-31	2532889X_1972-10-21_01_236.tcf.xml-37-57	annotator2	4.0	 	aufrechterhalten	2
26120215_1967_08_11_01_039.tcf.xml-6-11	26120215_1963_04_05_01_058.tcf.xml-19-18	annotator2	4.0	 	aufrechterhalten	2
2532889X_1949-03-06_01_094.tcf.xml-28-15	26120215_1973_01_21_01_016.tcf.xml-11-16	annotator2	2.0	 	aufrechterhalten	2
2532889X_1989-07-12_01_169.tcf.xml-2-7	26120215_1973_01_21_01_016.tcf.xml-11-16	annotator2	4.0	 	aufrechterhalten	2
2532889X_1960-09-25_01_031.tcf.xml-96-12	26120215_1957_05_07_01_003.tcf.xml-16-10	annotator2	2.0	 	aufrechterhalten	2
nn_nrhz047_1848-262-12	brunner_rechtsgeschichte02_1892-9290-10	annotator2	4.0	 	aufrechterhalten	2
26120215_1976_03_13_01_064.tcf.xml-12-18	2532889X_1978-12-06_01_108.tcf.xml-12-17	annotator2	4.0	 	aufrechterhalten	2
26120215_1989_10_10_01_150.tcf.xml-60-15	26120215_1954_06_10_01_032.tcf.xml-9-16	annotator2	3.0	 	aufrechterhalten	2
26120215_1954_06_10_01_032.tcf.xml-9-16	2532889X_1978-12-06_01_108.tcf.xml-12-17	annotator2	4.0	 	aufrechterhalten	2
