identifier1	identifier2	annotator	judgment	comment	lemma
2532889X_1966-03-29_01_056.tcf.xml-3-9	2532889X_1974-12-15_01_163.tcf.xml-76-16	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	2532889X_1976-05-21_01_087.tcf.xml-148-17	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	2532889X_1976-07-01_01_039.tcf.xml-9-12	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	2532889X_1980-01-02_01_075.tcf.xml-13-12	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	2532889X_1984-05-25_01_041.tcf.xml-218-9	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	2532889X_1985-11-30_01_005.tcf.xml-58-8	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	2532889X_1985-12-21_01_309.tcf.xml-8-9	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	2532889X_1986-11-07_01_041.tcf.xml-221-12	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	2532889X_1987-04-08_01_081.tcf.xml-6-0	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	2532889X_1989-10-28_01_142.tcf.xml-66-14	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	26120215_1946_06_28_01_228.tcf.xml-26-7	inferred	0	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	26120215_1973_03_11_01_405.tcf.xml-74-15	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	26120215_1981_04_07_01_039.tcf.xml-14-24	inferred	1	 	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	26120215_1987_08_01_01_439.tcf.xml-4-3	inferred	1	 	Dynamik
