lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
edge_nn	nn1	1847	1	nf_1847_754437.txt-3006-26	 	Their plantations of maize were always some miles distant, and they never seem to think of moving their houses nearer to their clearings on the edge of the forest.	144:148	0:163	Their plantations of maize were always some miles distant , and they never seem to think of moving their houses nearer to their clearings on the edge of the forest .	26	0:31	their plantation of maize be always some mile distant , and they never seem to think of move their house nearer to their clearing on the edge of the forest .	appge nn2 io nn1 vbdr rr dd nnu2 jj y cc pphs2 rr vv0 to vvi io vvg appge nn2 ii21 ii22 appge nn2 ii at nn1 io at nn1 y
edge_nn	nn1	1827	1	nf_1827_748059.txt-794-27	 	/z/ It is inferred, e. g. from such speculations, that a triangular beam supported at both ends, will support a greater load with the edge uppermost, than with the base uppermost, because the fibres of the lower surface being farther from the fulcrum, exert a greater influence than the others, and the more there are of them, or the wider the under surface, the stronger the beam.	134:138	0:381	/z/ It is inferred , e. g. from such speculations , that a triangular beam supported at both ends , will support a greater load with the edge uppermost , than with the base uppermost , because the fibres of the lower surface being farther from the fulcrum , exert a greater influence than the others , and the more there are of them , or the wider the under surface , the stronger the beam .	27	0:77	/z/ it be infer , e. g.-a from such speculation , that a triangular beam support at both end , will support a great load with the edge uppermost , than with the base uppermost , because the fiber of the low surface be far from the fulcrum , exert a great influence than the other , and the more there be of them , or the wider the under surface , the strong the beam .	vv0 pph1 vbz vvn y zz1 nnu ii da nn2 y cst at1 jj nn1 vvn_vvd ii db2 nn2 y vm vvi at1 jjr nn1 iw at nn1 jj y csn iw at nn1 jj y cs at nn2 io at jjr nn1 vbg jjr ii at nn1 y vv0 at1 jjr nn1 csn at nn2 y cc at rrr ex_rl vbr io ppho2 y cc at jjr at ii nn1 y at jjr at nn1 y
edge_nn	nn1	1844	1	fic_1844_7148.txt-70-51	 	Her beautiful arms, bare to the shoulder, were adorned with massy rings of virgin gold, so flexible, from the purity of the metal, that they were twisted and untwistod with as much ease as though they had been silken cords; the right hung over the edge of the hammock, its small and graceful hand resting upon a little stand or table at her side -- while the left, folded beneath her head, was half veiled beneath her abundant hair.	248:252	0:432	Her beautiful arms , bare to the shoulder , were adorned with massy rings of virgin gold , so flexible , from the purity of the metal , that they were twisted and untwistod with as much ease as though they had been silken cords ; the right hung over the edge of the hammock , its small and graceful hand resting upon a little stand or table at her side -- while the left , folded beneath her head , was half veiled beneath her abundant hair .	51	0:89	her beautiful arm , bare to the shoulder , be adorn with massy ring of virgin gold , so flexible , from the purity of the metal , that they be twist and untwistod with as much ease as though they have be silken cord ; the right hang over the edge of the hammock , its small and graceful hand rest upon a little stand or table at her side -- while the leave , fold beneath her head , be half veil beneath her abundant hair .	appge jj nn2 y jj_vv0@ ii at nn1 y vbdr vvn iw jj_nn1 nn2 io jj_nn1 nn1 y rg_rr jj y ii at nn1 io at nn1 y cst pphs2 vbdr vvn_jj cc jj_<sub> iw rg da1 nn1 csa cs pphs2 vhd vbn jj nn2 y at nn1_rr vvn_vvd ii_rp at nn1 io at nn1 y appge jj cc jj nn1 vvg_nn1 ii at1 jj nn1 cc nn1 ii appge nn1 z cs at jj_nn1@ y vvn ii appge nn1 y vbdz rr@_db vvn_vvd ii appge jj nn1 y
edge_nn	nn2	1848	1	nf_1848_754438.txt-774-22	 	The stem, of a brownish colour and three inches long, has circular leaves with lobes, and indented at the edges.	106:111	0:112	The stem , of a brownish colour and three inches long , has circular leaves with lobes , and indented at the edges .	22	0:24	the stem , of a brownish color and three inch long , have circular leaf with lobe , and indent at the edge .	at nn1 y io at1 jj nn1 cc mc nnu2 jj_rr y vhz jj_nn1 nn2_vvz iw nn2 y cc vvd ii at nn2 y
edge_nn	nn1	1855	1	fic_1855_2965.txt-2160-19	 	Leaving the road, and turning into a footpath through the fields, they passed close by the upper edge of the pond.	97:101	0:114	Leaving the road , and turning into a footpath through the fields , they passed close by the upper edge of the pond .	19	0:24	leave the road , and turn into a footpath through the field , they pass close by the upper edge of the pond .	vvg at nn1 y cc vvg_nn1 ii at1 nn1 ii at nn2 y pphs2 vvd jj_rr@ ii at jj nn1 io at nn1 y
edge_nn	nn1	1856	1	fic_1856_2470.txt-6171-4	 	In rolling over the edge of the rock, his moccasined feet had come into contact with a slight projection where his toes had caught	20:24	0:130	In rolling over the edge of the rock , his moccasined feet had come into contact with a slight projection where his toes had caught	4	0:25	in roll over the edge of the rock , his moccasined foot have come into contact with a slight projection where his toe have catch	ii vvg ii_rp at nn1 io at nn1 y appge jj@ nn2 vhd vvn ii nn1 iw at1 jj nn1 cs_rrq appge nn2 vhd vvn
edge_nn	nn2	1860	1	fic_1860_8118.txt-2020-5	 	Remembering Kanada -- Remembering what edges the vast round edge of the Mexican Sea?	39:44	0:84	Remembering Kanada -- Remembering what edges the vast round edge of the Mexican Sea ?	5	0:15	remember kanada -- remember what edge the vast round edge of the mexican sea ?	vvg np1_nn1@ z vvg_nn1@ ddq nn2 at jj jj_ii nn1 io at np1 nnl1 y
edge_nn	nn2	1827	1	nf_1827_747521.txt-195-7	 	it; whereas the upper and under edges of the Roman ogee, being perpendicular to the horizon, the lightest place on its surface will not be lighter than a perpendicular j) lanc surface; nor will it be better relieved in shadow than perpendicular plane surfaces, also in shadow.	32:37	0:276	it ; whereas the upper and under edges of the Roman ogee , being perpendicular to the horizon , the lightest place on its surface will not be lighter than a perpendicular j ) lanc surface ; nor will it be better relieved in shadow than perpendicular plane surfaces , also in shadow .	7	0:54	it ; whereas the upper and under edge of the roman ogee , be perpendicular to the horizon , the light place on its surface will not be lighter than a perpendicular xx_j ) lanc surface ; nor will it be better relieve in shadow than perpendicular plane surface , also in shadow .	pph1 y cs at jj cc ii nn2 io at jj_nn1 nn1 y vbg jj_nn1 ii at nn1 y at jjt nn1 ii appge nn1 vm xx vbi jjr csn at1 jj_nn1 zz1 y nn1 nn1 y cc vm_vv0% pph1 vbi rrr vvn_vvd ii nn1 csn jj nn1 nn2 y rr ii nn1 y
edge_nn	nn1	1855	1	fic_1855_9053.txt-7570-17	 	Not a simple aria, my dear Miss Ashton, " said Heartsease, smoothing the fringed edge of his cravat, and adjusting his collar with a gentle hand, " not some simple morceau! "	81:85	0:174	Not a simple aria , my dear Miss Ashton , " said Heartsease , smoothing the fringed edge of his cravat , and adjusting his collar with a gentle hand , " not some simple morceau ! "	17	0:38	not a simple aria , my dear miss ashton , " say heartsease , smooth the fringed edge of his cravat , and adjust his collar with a gentle hand , " not some simple morceau ! "	xx at1 jj nn1 y appge jj_nn1 nnb np1 y " vvd np1_<sub> y vvg at jj nn1 io appge nn1 y cc vvg appge nn1 iw at1 jj nn1 y " xx dd jj nn1 ! "
edge_nn	nn1	1845	1	fic_1845_7316.txt-2581-17	 	Selonee came within sight of their back settlements, and seated himself upon a log at the edge of the forest with his back carefully turned towards the smoke of the camp.	90:94	0:170	Selonee came within sight of their back settlements , and seated himself upon a log at the edge of the forest with his back carefully turned towards the smoke of the camp .	17	0:33	selonee come within sight of their back settlement , and seat himself upon a log at the edge of the forest with his back carefully turn towards the smoke of the camp .	nn1_<sub> vvd ii nn1 io appge nn1_jj@ nn2 y cc vvd ppx1 ii at1 nn1 ii at nn1 io at nn1 iw appge nn1 rr vvn_vvd ii at nn1 io at nn1 y
