identifier1	identifier2	annotator	judgment	comment	lemma	round
2532889X_1982-10-23_01_216.tcf.xml-7-17	26120215_1986_09_20_01_314.tcf.xml-6-10	annotator1	3.0	 	Eintagsfliege	3
brehm_thierleben06_1869-8719-2	boelsche_liebesleben01_1898-301-6	annotator1	2.0	 	Eintagsfliege	3
2532889X_1958-11-12_01_012.tcf.xml-74-12	vogt_briefe02_1851-6076-26	annotator1	2.0	 	Eintagsfliege	3
frapan_fluegel_1895-2258-4	26120215_1984_01_14_01_119.tcf.xml-67-8	annotator1	2.0	 	Eintagsfliege	3
boelsche_liebesleben01_1898-681-69	26120215_1975_06_23_01_053.tcf.xml-3-39	annotator1	3.0	 	Eintagsfliege	3
brehm_thierleben06_1869-8801-12	brehm_thierleben01_1864-5014-20	annotator1	4.0	 	Eintagsfliege	3
26120215_1968_12_15_01_453.tcf.xml-101-2	brehm_thierleben06_1869-25509-3	annotator1	2.0	 	Eintagsfliege	3
vogt_briefe02_1851-7012-403	brehm_thierleben01_1864-5014-20	annotator1	3.0	 	Eintagsfliege	3
brehm_thierleben06_1869-27666-0	26120215_1958_03_01_01_175.tcf.xml-28-25	annotator1	3.0	 	Eintagsfliege	3
boelsche_liebesleben01_1898-2165-7	brehm_thierleben06_1869-25509-3	annotator1	3.0	 	Eintagsfliege	3
2532889X_1983-09-16_01_048.tcf.xml-30-4	boelsche_liebesleben01_1898-5496-26	annotator1	2.0	 	Eintagsfliege	3
brehm_thierleben06_1869-8764-52	vogt_briefe01_1851-6793-2	annotator1	4.0	 	Eintagsfliege	3
2532889X_1980-08-11_01_153.tcf.xml-3-12	2532889X_1965-12-10_01_048.tcf.xml-124-26	annotator1	4.0	 	Eintagsfliege	3
boelsche_liebesleben01_1898-526-55	2532889X_1982-12-21_01_134.tcf.xml-18-8	annotator1	2.0	 	Eintagsfliege	3
brehm_thierleben06_1869-8711-1	boelsche_liebesleben01_1898-480-12	annotator1	4.0	 	Eintagsfliege	3
2532889X_1982-10-23_01_216.tcf.xml-7-17	26120215_1965_03_03_01_025.tcf.xml-5-5	annotator1	3.0	 	Eintagsfliege	3
brehm_thierleben04_1867-16496-18	boelsche_liebesleben01_1898-5496-26	annotator1	4.0	 	Eintagsfliege	3
boelsche_liebesleben01_1898-995-5	boelsche_liebesleben01_1898-4974-11	annotator1	4.0	 	Eintagsfliege	3
vogt_thierstaaten_1851-1326-16	vogt_briefe02_1851-7012-399	annotator1	3.0	 	Eintagsfliege	3
brehm_thierleben06_1869-25509-3	boelsche_liebesleben01_1898-480-12	annotator1	4.0	 	Eintagsfliege	3
boelsche_liebesleben01_1898-786-17	boelsche_liebesleben01_1898-751-41	annotator1	4.0	 	Eintagsfliege	3
vogt_briefe01_1851-7389-2	26120215_1963_10_20_01_406.tcf.xml-134-1	annotator1	3.0	 	Eintagsfliege	3
boelsche_liebesleben01_1898-786-17	brehm_thierleben06_1869-25509-3	annotator1	3.0	 	Eintagsfliege	3
2532889X_1982-10-23_01_216.tcf.xml-7-17	vogt_briefe01_1851-6608-2	annotator1	3.0	 	Eintagsfliege	3
vogt_briefe02_1851-7012-403	boelsche_liebesleben01_1898-301-6	annotator1	3.0	 	Eintagsfliege	3
