lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
maxim_nn	nn1	1852	1	fic_1852_9832.txt-4659-25	 	Some people undertake certain business only because they must; and though that is not generally the case, yet in this country the safest maxim is men and not things. '	137:142	0:167	Some people undertake certain business only because they must ; and though that is not generally the case , yet in this country the safest maxim is men and not things . '	25	0:33	some people undertake certain business only because they must ; and though that be not generally the case , yet in this country the safest maxim be man and not thing . '	dd nn vv0 jj nn1 rr cs pphs2 vm y cc cs dd1 vbz xx rr at nn1 y rr ii dd1 nn1 at jjt nn1 vbz nn2 cc xx nn2 y "@_ge
maxim_nn	nn1	1828	1	mag_1828_553913.txt-218-38	 	The Strike, but hear, ' not only reads as well in English as in Greek, but seems no more out of place in a modern than a classical republic; besides according with a christian maxim which may be known to some readers.	176:181	0:217	The Strike , but hear , ' not only reads as well in English as in Greek , but seems no more out of place in a modern than a classical republic ; besides according with a christian maxim which may be known to some readers .	38	0:47	the strike , but hear , ' not only read as well in english as in greek , but seem no more out of place in a modern than a classical republic ; besides accord with a christian maxim which may be know to some reader .	at nn1 y ccb vv0 y "@ xx rr vvz rr21_rg rr22 ii jj_nn1 csa ii nn1_jj y ccb vvz at dar_rrr ii21 ii22 nn1 ii at1 jj csn at1 jj nn1 y rr_ii vvg iw at1 jj nn1 ddq vm vbi vvn ii dd nn2 y
maxim_nn	nn1	1860	1	fic_1860_9168.txt-210-32	 	Certainly, two cups if you like; I should have proposed it myself only I knew old Hannah would have dinner in readiness for us, and ' t is a maxim of mine, that fasting provokes an appetite. "	141:146	0:192	Certainly , two cups if you like ; I should have proposed it myself only I knew old Hannah would have dinner in readiness for us , and ' t is a maxim of mine , that fasting provokes an appetite . "	32	0:43	certainly , two cup if you like ; i should have propose it myself only i know old hannah would have dinner in readiness for us , and ' t be a maxim of mine , that fast provoke an appetite . "	rr y mc nn2_vvz cs ppy vv0 y ppis1 vm vhi vvn pph1 ppx1 rr ppis1 vvd jj np1 vm vhi nn1 ii nn1 if ppio2 y cc "@ pph1 vbz at1 nn1 io ppge y dd1 nn1@ vvz at1 nn1 y "
maxim_nn	nn2	1835	1	mag_1835_554346.txt-327-4	 	His disregard for the maxims of prudence often entangled him in pecuniary difficulties, and threw a shadow over the uprightness of his character, which never dims the lustre of dull minds, protected by	22:28	0:201	His disregard for the maxims of prudence often entangled him in pecuniary difficulties , and threw a shadow over the uprightness of his character , which never dims the lustre of dull minds , protected by	4	0:36	his disregard for the maxim of prudence often entangle him in pecuniary difficulty , and throw a shadow over the uprightness of his character , which never dim the lustre of dull mind , protect by	appge nn1 if at nn2 io nn1 rr vvn ppho1 ii jj nn2 y cc vvd at1 nn1 ii at nn1 io appge nn1 y ddq rr vvz at nn1 io jj nn2 y vvn ii
maxim_nn	nn1	1836	1	fic_1836_7350.txt-1634-36	 	I am not only sure that, in resigning, your nephew will do what best becomes him as a gentleman, but that he will make a fortunate escape from the service of one whose maxim it is to reward none but the mercenary. "	168:173	0:215	I am not only sure that , in resigning , your nephew will do what best becomes him as a gentleman , but that he will make a fortunate escape from the service of one whose maxim it is to reward none but the mercenary . "	36	0:47	i be not only sure that , in resign , your nephew will do what best become him as a gentleman , but that he will make a fortunate escape from the service of one whose maxim it be to reward none but the mercenary . "	ppis1 vbm xx rr_jj jj cst_dd1 y ii vvg y appge nn1 vm vdi ddq rrt vvz ppho1 ii_csa at1 nn1 y ccb cst@_dd1 pphs1 vm vvi at1 jj nn1 ii at nn1 io pn1 ddqge nn1 pph1 vbz to vvi pn ccb at nn1_jj y "
maxim_nn	nn2	1836	1	fic_1836_7052.txt-1630-1	 	The maxims of the Koran, the Vedah and the Shastah are mingled in the intercourse of every-day life, among their followers, as well as quoted from the desk or the pulpit; and the same or greater effect is produced by the Hebrew and Greek scriptures.	4:10	0:249	The maxims of the Koran , the Vedah and the Shastah are mingled in the intercourse of every-day life , among their followers , as well as quoted from the desk or the pulpit ; and the same or greater effect is produced by the Hebrew and Greek scriptures .	1	0:50	the maxim of the koran , the vedah and the shastah be mingle in the intercourse of every-day life , among their follower , as well as quote from the desk or the pulpit ; and the same or great effect be produce by the hebrew and greek scripture .	at nn2 io at nn1 y at np1_<sub> cc at np1_<sub> vbr vvn ii at nn1 io jj nn1 y ii appge nn2 y rg rr csa vvn ii at nn1 cc at nn1 y cc at da cc jjr nn1 vbz vvn ii at nn1_jj cc jj_nn1 nn2 y
maxim_nn	nn2	1856	1	fic_1856_1281.txt-5028-6	 	In fine, he follows the maxims of our politicians, recapitulating a dozen or more things (wiping the sweat from his brow the while) that have no earthly connection with the subject. "	24:30	0:183	In fine , he follows the maxims of our politicians , recapitulating a dozen or more things ( wiping the sweat from his brow the while ) that have no earthly connection with the subject . "	6	0:37	in fine , he follow the maxim of our politician , recapitulate a dozen or more thing ( wipe the sweat from his brow the while ) that have no earthly connection with the subject . "	ii jj y pphs1 vvz at nn2 io appge nn2 y vvg at1 m cc dar nn2 y vvg at nn1 ii appge nn1 at nnt1@ y cst vh0 at jj nn1 iw at nn1 y "
maxim_nn	nn1	1844	1	fic_1844_3928.txt-816-3	 	If Plato's maxim, ' that oratory must be estimated by its effects, ' is at all correct, then is M. Dantes the greatest orator in France, for the effect of his oratory is miraculous.	11:16	0:181	If Plato 's maxim , ' that oratory must be estimated by its effects , ' is at all correct , then is M. Dantes the greatest orator in France , for the effect of his oratory is miraculous .	3	0:40	if plato 's maxim , ' that oratory must be estimate by its effect , ' be at all correct , then be <nul> dantes the greatest orator in france , for the effect of his oratory be miraculous .	cs np1 ge nn1 y "@_ge dd1 nn1 vm vbi vvn ii appge nn2 y ge_"@ vbz rr21 rr22 jj_vv0@ y rt vbz nn1_nno@ np2 at jjt nn1 ii np1 y if at nn1 io appge nn1 vbz jj y
maxim_nn	nn2	1843	1	mag_1843_555101.txt-376-21	 	, to show the direction in which it leads, and to comment on a few of the pregnant and instructive maxims, which are found in its details.	99:105	0:138	, to show the direction in which it leads , and to comment on a few of the pregnant and instructive maxims , which are found in its details .	21	0:30	, to show the direction in which it lead , and to comment on a few of the pregnant and instructive maxim , which be find in its detail .	y to vvi at nn1 ii ddq pph1 vvz y cc to vvi ii at1 da2 io at jj cc jj nn2 y ddq vbr vvn ii appge nn2 y
maxim_nn	nn2	1844	1	nf_1844_772692.txt-399-12	 	The principles of the Gospel have always been at variance with the maxims and customs of the world.	67:73	0:99	The principles of the Gospel have always been at variance with the maxims and customs of the world .	12	0:19	the principle of the gospel have always be at variance with the maxim and custom of the world .	at nn2 io at nn1 vh0 rr vbn ii nn1 iw at nn2 cc nn2 io at nn1 y
