lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Seminar	2532889X_1946-10-22_01_118.tcf.xml-36-0	2532889X_1971-11-20_01_261.tcf.xml-99-1	Seminaren maßgeblich beteiligt werden, ued daß der Arzt evtl. selbst zur Gestaltung einiger Unterrichtsstunden in den Schulen herangezogen wird.	Das Seminar war ein großer Erfahrungsaustausch und bereicherte den gemeinsamen Erkenntnissehatz der Partei.	0:9	4:11	4.0
Seminar	2532889X_1946-10-22_01_118.tcf.xml-36-0	2532889X_1975-08-07_01_035.tcf.xml-11-6	Seminaren maßgeblich beteiligt werden, ued daß der Arzt evtl. selbst zur Gestaltung einiger Unterrichtsstunden in den Schulen herangezogen wird.	Es finden ferner politische Vorträge, Seminare, Versammlungen sowie Kultisfe und Sportveranstaltungen statt.	0:9	38:46	3.5
Seminar	2532889X_1946-10-22_01_118.tcf.xml-36-0	heckert_schulgesetzgebung_1847-1477-75	Seminaren maßgeblich beteiligt werden, ued daß der Arzt evtl. selbst zur Gestaltung einiger Unterrichtsstunden in den Schulen herangezogen wird.	Diese Einrichtung gewährt den Vortheil, daß man jedesmal solche Subjecte zusammen einberufen kann, die ungefähr auf gleicher Stufe stehen; daß der Gegenstand selbst gründlicher und vollständiger durchgenommen wird; daß die Einzelnen besser beobachtet und ihren be-sondern Bedürfnissen gemäß behandelt werden können; und daß nicht alle Seminarlehrer zugleich, zum Nachtheil der eigentlichen Zöglinge der Anstalt, sondern immer nur vorzugsweise derjenige, welchem der zu behandelnde Gegenstand auch im Seminar zugetheilt ist, in Anspruch genommen wird.	0:9	500:507	3.0
Seminar	2532889X_1946-10-22_01_118.tcf.xml-36-0	heckert_schulgesetzgebung_1847-4975-29	Seminaren maßgeblich beteiligt werden, ued daß der Arzt evtl. selbst zur Gestaltung einiger Unterrichtsstunden in den Schulen herangezogen wird.	Diese abermaligen Prüfungen sollen nicht mit den Abgangsprüfungen zugleich, jedoch ebenfalls in Gegenwart und unter Leitung und Theilnahme namentlich der Schulräthe der betr. Regierungen zu einer bei jedem Seminar festzusetzenden Zeit gehalten werden.	0:9	206:213	3.5
Seminar	2532889X_1946-10-22_01_118.tcf.xml-36-0	heckert_schulgesetzgebung_1847-6811-6	Seminaren maßgeblich beteiligt werden, ued daß der Arzt evtl. selbst zur Gestaltung einiger Unterrichtsstunden in den Schulen herangezogen wird.	6.; deren Verhältnisse in den Seminaren; ihre Prüfung und Anstellungsfähigkeit; die Wahlfähigkeitsprüfung katholischer Cand. 21. Prüfung ausländischer.	0:9	30:39	3.0
Seminar	2532889X_1946-10-22_01_118.tcf.xml-36-0	otto_bauernsohn_1849-816-40	Seminaren maßgeblich beteiligt werden, ued daß der Arzt evtl. selbst zur Gestaltung einiger Unterrichtsstunden in den Schulen herangezogen wird.	Damals in der sogenannten guten alten Zeit, als auch das Handwerk noch einen goldnen Boden hatte, ging es mit seinem Verdienst ganz gut — ich konnte also in eine leidliche Schule geschickt werden, und dann in das Seminar kommen, weil meine Lehrer meinem Vater gesagt hatten, ich könne und werde mehr lernen als ein Handwerker, es sei schade um mich, wenn er mich dazu bestimme — beiläufig gesagt, ein ganz albernes Gerede, denn Keiner ist zum Handwerker zu gut, und wenn er als Handwerker recht viel lernt und weiß, desto besser wird er auch sein Handwerk verstehen und damit vorwärts kommen, und ein desto nützlicherer Staatsbürger wird er übrigens werden.	0:9	213:220	3.5
Seminar	2532889X_1946-10-22_01_118.tcf.xml-36-0	ranke_reformation03_1840-5199-2	Seminaren maßgeblich beteiligt werden, ued daß der Arzt evtl. selbst zur Gestaltung einiger Unterrichtsstunden in den Schulen herangezogen wird.	Ein theologisches Seminar ward auf Beiträge des Fürsten und sämmtlicher Bürgerschaften des Landes gegründet.	0:9	18:25	4.0
Seminar	2532889X_1948-07-21_01_054.tcf.xml-40-40	2532889X_1954-03-02_01_080.tcf.xml-5-7	„Ich werde es ihnen zeigen, Frants geht neben ihm und begreift nicht, was plötzlich in Hammer vorgeht, und während er darüber nachgrübelt, entdeckt er. daß er ihn trotz zweijähriger Kameradschaft und gemeinsamem Zimmer im Seminar eigentlich überhaupt nicht kennt.	Mittwoch. 3. März 1954 Prenzlauer Berg: Seminar mit den Agitationsgruppenleitern im Thälmann-Zimmer des Kreishauses Dimi -	222:229	40:47	3.0
Seminar	2532889X_1948-07-21_01_054.tcf.xml-40-40	2532889X_1985-07-12_01_007.tcf.xml-11-1	„Ich werde es ihnen zeigen, Frants geht neben ihm und begreift nicht, was plötzlich in Hammer vorgeht, und während er darüber nachgrübelt, entdeckt er. daß er ihn trotz zweijähriger Kameradschaft und gemeinsamem Zimmer im Seminar eigentlich überhaupt nicht kennt.	In Seminaren, Vorlesungen und Praktika werden unter anderem Fragen der Pädagogik und Psychologie, des Geographie-und Sportunterrichts erörtert.	222:229	3:12	2.0
Seminar	2532889X_1948-07-21_01_054.tcf.xml-40-40	heckert_schulgesetzgebung_1847-7650-10	„Ich werde es ihnen zeigen, Frants geht neben ihm und begreift nicht, was plötzlich in Hammer vorgeht, und während er darüber nachgrübelt, entdeckt er. daß er ihn trotz zweijähriger Kameradschaft und gemeinsamem Zimmer im Seminar eigentlich überhaupt nicht kennt.	22. März. Publ. über die Verhältnisse der Schulamtscandidaten in den Seminaren.	222:229	69:78	4.0
Seminar	2532889X_1948-07-21_01_054.tcf.xml-40-40	nn_maehrisches122_1895-49-17	„Ich werde es ihnen zeigen, Frants geht neben ihm und begreift nicht, was plötzlich in Hammer vorgeht, und während er darüber nachgrübelt, entdeckt er. daß er ihn trotz zweijähriger Kameradschaft und gemeinsamem Zimmer im Seminar eigentlich überhaupt nicht kennt.	Den jungen Crispi nahm, da zu seiner Verwandtschaft ein paar Priester zählten, zunächst ein geistliches Seminar auf und der spätere Freidenker versuchte sein poetisches Talent zunächst in religiösen Stimmungsdichtungen: ein Werdegang, mit dem er nicht allein auf der Welt steht.	222:229	104:111	4.0
Seminar	2532889X_1948-07-21_01_054.tcf.xml-40-40	ranke_paepste01_1834-4952-4	„Ich werde es ihnen zeigen, Frants geht neben ihm und begreift nicht, was plötzlich in Hammer vorgeht, und während er darüber nachgrübelt, entdeckt er. daß er ihn trotz zweijähriger Kameradschaft und gemeinsamem Zimmer im Seminar eigentlich überhaupt nicht kennt.	man nannte es das Seminar aller Nationen; gleich bei der ersten Gründung ließ man, um zu bezeichnen, wie die Absicht die ganze Welt umfasse, 25 Reden in verschiedenen Sprachen halten, und zwar eine jede sogleich mit lateinischer Verdolmetschung.	222:229	18:25	2.5
Seminar	2532889X_1948-07-21_01_054.tcf.xml-40-40	treitschke_geschichte05_1894-3760-12	„Ich werde es ihnen zeigen, Frants geht neben ihm und begreift nicht, was plötzlich in Hammer vorgeht, und während er darüber nachgrübelt, entdeckt er. daß er ihn trotz zweijähriger Kameradschaft und gemeinsamem Zimmer im Seminar eigentlich überhaupt nicht kennt.	Diesterweg dachte zu klug, zu ruhig um in dem Religionsunterrichte seines Seminars die hergebrachten Formen gradezu zu verlassen; doch eine lebendige Freude an der christlichen Offenbarung konnte er seinen Zöglingen nicht erwecken.	222:229	74:82	3.5
Seminar	2532889X_1950-05-28_01_026.tcf.xml-208-14	2532889X_1962-07-14_01_099.tcf.xml-34-16	Gleichzeitig wäre es erforderlich, daß durch das Volksbildungsministenum und die zuständigen Fachministenen regelmäßig Seminare mit den Lektoren der Universitäten und Hochschulen durchgeführt werden, um sie über die fortgeschrittensten Ergebnisse der wissenschaftlichen Forschung sowie über die neuesten Arbeitsmethoden zu informieren und einen systematischen Erfahrungsaustausch zu pflegen.	¦ Auf ähnlicher Ebene liegen Formulierungen, besagen, daß die Parteimitglieder die parteilosen Studenten im Seminar..beschnüffeln '.	119:127	108:115	3.0
