lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Mut	2532889X_1946-10-16_01_046.tcf.xml-7-0	2532889X_1959-08-11_01_086.tcf.xml-11-28	Mut. Initiative and Vertrauen auf eine bessere Zukunft!	In dem ¦ vorbildlich exakt-und pünktlich abgewickelten Programm, das noch rechtzeitig vor dem aufziehenden Gewitter beendet wurde, ernteten zuerst die Fallschirmspringer hochverdienten Beifall für ihren Mut.	0:3	203:206	4.0
Mut	2532889X_1946-10-16_01_046.tcf.xml-7-0	2532889X_1961-03-20_01_051.tcf.xml-31-6	Mut. Initiative and Vertrauen auf eine bessere Zukunft!	Erfurt oder Rostock lfißt man den Mut nicht sinken.	0:3	34:37	4.0
Mut	2532889X_1946-10-16_01_046.tcf.xml-7-0	2532889X_1961-12-02_01_100.tcf.xml-19-4	Mut. Initiative and Vertrauen auf eine bessere Zukunft!	Er schildert mit dem Mut der Wahrheit die barbarischen Methoden der Ausbeutung,	0:3	21:24	4.0
Mut	2532889X_1946-10-16_01_046.tcf.xml-7-0	26120215_1951_10_11_01_015.tcf.xml-23-22	Mut. Initiative and Vertrauen auf eine bessere Zukunft!	zweimal demonstriert, wie jämmerlich sie sich zur Unterdrückung der Meinungsfreiheit mißbrauchen lassen, während gleichzeitig viele ihrer Kollegen in Westdeutschland den Mut finden den Volkskampf gegen die Remilitarisierung und die Volksbefragung als völlig legal zu erklären, Das Gebaren der Westberliner Richter, die sich zu Werkzeugen der Kriegspolitik machen lassen, ist ein weiterer Beweis für die., nackte Unfreiheit, von der Adenauer erklärt hat. daß unter ihr keine gesamtdeutschen Wahlen stattfinden können.	0:3	170:173	4.0
Mut	2532889X_1946-10-16_01_046.tcf.xml-7-0	26120215_1981_02_07_01_010.tcf.xml-8-13	Mut. Initiative and Vertrauen auf eine bessere Zukunft!	Rund 6000 SPD-Mitglieder in der BRD haben bisher den Bielefelder Appell „Mut für eine bessere Zukunft" unterzeichnet, der von der BRD-Regierung die Rücknahme des Raketen-Beschlusses der NATO fordert.	0:3	73:76	4.0
Mut	2532889X_1946-10-16_01_046.tcf.xml-7-0	droste_gedichte_1844-2451-11	Mut. Initiative and Vertrauen auf eine bessere Zukunft!	Der Passagier, am Galgen stehend, Hohläugig, mit zerbrochnem Muth, Zu jedem Räuber flüstert flehend:	0:3	61:65	4.0
Mut	2532889X_1946-10-16_01_046.tcf.xml-7-0	otto_schloss03_1846-1406-13	Mut. Initiative and Vertrauen auf eine bessere Zukunft!	Sie bewaffneten sich mit Spaten, Sensen und Düngergabeln, tranken sich erst Muth und zogen singend und lärmend nach der Fabrik.	0:3	76:80	4.0
Mut	2532889X_1946-10-16_01_046.tcf.xml-7-0	treitschke_geschichte02_1882-5338-22	Mut. Initiative and Vertrauen auf eine bessere Zukunft!	Diese jungen Teutonen hatten dem heiligen Kriege fern bleiben müssen und brannten vor Begier, jetzt das Versäumte nachzuholen, durch trutzigen Muth und rüstige Fäuste ihre Deutschheit zu erweisen; ihre Augen leuchteten, wenn ihnen Jahn in seinen wunderlichen Stabreimen das Bild des echten Turners schilderte:	0:3	143:147	4.0
Mut	2532889X_1951-04-22_01_149.tcf.xml-69-12	nettelbeck_lebensbeschreibung01_1821-1028-8	Hier gilt es vor allem zu lernen, daß wir mit demselben Mut wie das polnische Volk um die Einheit unserer Heimat und die von den amerikanischen Imperialisten bedrohte nationale Existenz kämpfen, einen demokratischen deutschen Staat bauen müssen, der mit seinen Nachbarn in echter Freundschaft lebt.	Allein auch dies blieb ein Wagstück, wozu Muth gehörte.	56:59	42:46	4.0
Mut	2532889X_1955-04-10_01_048.tcf.xml-12-31	2532889X_1962-06-16_01_048.tcf.xml-55-14	Uwe Be reer Die Einwilligung An Erlebnissen am Rande des zweiten Weltkrieges und an kleinen Begebenheiten um die Bewußt-i seinswandlung der Menschen beim Aufbau unserer Republik zeigt Uwe Berger, wie Mut und Entschlossenheit trotz entgegenstehender Schwier rlgkeiten einer guten Sache zum Siege verhelfen.	Helden wurde, der vom Tode bedroht, im Leipziger Reichstagsbrandprozeß 1934 durch seinen Mut, seine Uberzeueungstreue und seine politische Weitsicht den deutschen Faschismus vor der Weltöffentlichkeit entlarvte und ihm eine entscheidende politische Niederlage bereitete.	200:203	89:92	4.0
