identifier1	identifier2	annotator	judgment	comment	lemma	round
news_2004_617201.txt-34-2	fic_1849_7167.txt-1530-27	annotator2	2.0	 	face_nn	3
fic_1961_781981.txt-3119-7	fic_1827_7169.txt-1862-5	annotator2	4.0	 	face_nn	3
nf_1849_749269.txt-17-4	fic_1853_9040.txt-1783-18	annotator2	4.0	 	face_nn	3
fic_1996_54394.txt-2232-9	nf_1851_747495.txt-565-11	annotator2	4.0	 	face_nn	3
nf_2004_775790.txt-28-16	fic_1848_1108.txt-618-18	annotator2	4.0	 	face_nn	3
fic_1847_7077.txt-172-50	mag_1834_554263.txt-165-90	annotator2	3.0	 	face_nn	3
fic_1860_1171.txt-873-41	mag_1834_554263.txt-165-90	annotator2	3.0	 	face_nn	3
fic_1999_45409.txt-229-21	fic_1970_10523.txt-3736-15	annotator6	3.0	 	face_nn	3
fic_1976_10612.txt-6320-14	fic_2008_36240.txt-304-5	annotator6	3.0	 	face_nn	3
nf_1842_747950.txt-1382-7	mag_1834_554263.txt-165-90	annotator6	2.0	 	face_nn	3
fic_1857_9075.txt-2983-36	mag_1834_554263.txt-165-90	annotator6	2.0	 	face_nn	3
fic_1845_7317.txt-2419-14	fic_1848_1108.txt-3120-24	annotator6	4.0	 	face_nn	3
fic_1999_44326.txt-286-8	mag_1834_554263.txt-165-90	annotator6	2.0	 	face_nn	3
fic_1964_16147.txt-1494-12	mag_1834_554263.txt-165-90	annotator6	2.0	 	face_nn	3
fic_1849_7192.txt-2073-17	mag_1834_554263.txt-165-90	annotator6	2.0	 	face_nn	3
fic_2002_47233.txt-243-21	fic_1848_7193.txt-1418-16	annotator6	4.0	 	face_nn	3
fic_1844_8869.txt-920-11	fic_1854_9826.txt-2758-13	annotator6	3.0	 	face_nn	3
fic_1968_10505.txt-8348-18	mag_1834_554263.txt-165-90	annotator6	2.0	 	face_nn	3
mag_1834_554263.txt-165-90	nf_1844_762654.txt-1773-21	annotator6	2.0	 	face_nn	3
fic_1851_2538.txt-4146-15	mag_1834_554263.txt-165-90	annotator6	2.0	 	face_nn	3
nf_1844_762654.txt-1773-21	fic_1847_7149.txt-787-13	annotator6	2.0	 	face_nn	3
fic_1850_7171.txt-7910-28	mag_1834_554263.txt-165-90	annotator6	2.0	 	face_nn	3
fic_1846_4464.txt-2452-35	mag_1834_554263.txt-165-90	annotator6	2.0	 	face_nn	3
fic_1853_9158.txt-1194-47	news_2004_617201.txt-34-2	annotator6	3.0	 	face_nn	3
fic_1827_7169.txt-1862-5	fic_1848_1108.txt-2103-17	annotator6	4.0	 	face_nn	3
fic_2000_30631.txt-229-25	fic_2006_51206.txt-319-15	annotator5	2.0	 	face_nn	3
fic_1964_16147.txt-1494-12	mag_1834_554263.txt-165-90	annotator5	2.0	 	face_nn	3
mag_1990_341668.txt-4-7	mag_1834_554263.txt-165-90	annotator5	2.0	 	face_nn	3
fic_2005_31491.txt-237-8	fic_1848_7193.txt-5670-15	annotator5	4.0	 	face_nn	3
fic_1964_10449.txt-2164-1	mag_1834_554263.txt-165-90	annotator5	2.0	 	face_nn	3
fic_1844_3928.txt-2731-14	fic_1999_44634.txt-364-1	annotator5	4.0	 	face_nn	3
mag_1834_554263.txt-165-90	fic_2000_30631.txt-229-25	annotator5	4.0	 	face_nn	3
fic_1983_10710.txt-2241-29	mag_1834_554263.txt-165-90	annotator5	2.0	 	face_nn	3
fic_1971_10542.txt-4872-15	news_1994_614387.txt-73-21	annotator5	4.0	 	face_nn	3
fic_1844_7189.txt-3758-38	mag_1834_554263.txt-165-90	annotator5	2.0	 	face_nn	3
fic_1851_2538.txt-4146-15	mag_1834_554263.txt-165-90	annotator5	2.0	 	face_nn	3
nf_1855_747674.txt-193-12	mag_1834_554263.txt-165-90	annotator5	3.0	 	face_nn	3
fic_1844_7189.txt-3758-38	mag_1834_554263.txt-165-90	annotator0	2.0	 	face_nn	3
fic_1989_10785.txt-3128-25	mag_1834_554263.txt-165-90	annotator0	2.0	 	face_nn	3
fic_1845_7317.txt-2419-14	fic_1848_1108.txt-3120-24	annotator0	4.0	 	face_nn	3
fic_1849_7347.txt-456-5	mag_1834_554263.txt-165-90	annotator0	2.0	 	face_nn	3
fic_1964_23811.txt-195-10	news_2004_617201.txt-34-2	annotator0	2.0	 	face_nn	3
fic_1849_583.txt-3415-18	mag_1834_554263.txt-165-90	annotator0	2.0	 	face_nn	3
fic_1851_2538.txt-4146-15	mag_1834_554263.txt-165-90	annotator0	2.0	 	face_nn	3
fic_1964_10449.txt-2164-1	mag_1834_554263.txt-165-90	annotator0	2.0	 	face_nn	3
nf_1844_762654.txt-1773-21	fic_1971_782006.txt-553-8	annotator0	3.0	 	face_nn	3
fic_1982_23963.txt-309-9	fic_1843_7051.txt-1043-9	annotator0	4.0	 	face_nn	3
fic_1982_16205.txt-3401-19	mag_1989_486760.txt-91-2	annotator0	2.0	 	face_nn	3
fic_2002_47233.txt-243-21	fic_1848_7193.txt-1418-16	annotator0	4.0	 	face_nn	3
fic_2006_31561.txt-171-4	mag_1834_554263.txt-165-90	annotator0	2.0	 	face_nn	3
fic_2006_51206.txt-319-15	news_2004_617201.txt-34-2	annotator2	1.0	 	face_nn	2
fic_2004_49460.txt-318-25	fic_1827_7169.txt-1862-5	annotator2	4.0	 	face_nn	2
fic_1860_2807.txt-4950-32	mag_1834_554263.txt-165-90	annotator2	2.0	come back	face_nn	2
fic_1835_7309.txt-3591-14	news_2004_617201.txt-34-2	annotator2	2.0	 	face_nn	2
nf_1978_773485.txt-1240-9	news_2004_617201.txt-34-2	annotator2	2.0	 	face_nn	2
