identifier1	identifier2	annotator	judgment	comment	lemma	round
2532889X_1983-03-21_01_068.tcf.xml-39-27	26120215_1985_04_20_01_149.tcf.xml-7-5	annotator1	2.0	 	Dynamik	3
nietzsche_tragoedie_1872-81-14	vischer_aesthetik030204_1857-2199-108	annotator1	4.0	 	Dynamik	3
2532889X_1975-04-14_01_175.tcf.xml-4-6	26120215_1985_06_28_01_149.tcf.xml-11-36	annotator1	3.0	 	Dynamik	3
26120215_1986_03_04_01_009.tcf.xml-16-13	2532889X_1978-12-15_01_040.tcf.xml-143-5	annotator1	4.0	 	Dynamik	3
26120215_1982_04_07_01_294.tcf.xml-38-15	26120215_1981_04_07_01_039.tcf.xml-14-24	annotator1	2.0	 	Dynamik	3
2532889X_1980-04-16_01_007.tcf.xml-13-23	2532889X_1953-11-26_01_062.tcf.xml-51-15	annotator1	2.0	 	Dynamik	3
lorinser_branntweinpest_1845-82-8	humboldt_kosmos03_1850-1596-19	annotator1	2.0	 	Dynamik	3
2532889X_1987-04-08_01_081.tcf.xml-6-0	26120215_1973_03_11_01_405.tcf.xml-74-15	annotator1	3.0	 	Dynamik	3
26120215_1989_05_19_01_015.tcf.xml-31-35	2532889X_1976-05-21_01_087.tcf.xml-148-17	annotator1	4.0	 	Dynamik	3
chamberlain_grundlagen02_1899-2792-58	boltzmann_gastheorie02_1898-1046-4	annotator1	3.0	 	Dynamik	3
26120215_1987_11_21_01_178.tcf.xml-9-6	2532889X_1978-10-03_01_042.tcf.xml-5-11	annotator1	3.0	 	Dynamik	3
2532889X_1987-09-11_01_027.tcf.xml-16-25	26120215_1946_06_28_01_228.tcf.xml-26-7	annotator1	2.0	 	Dynamik	3
2532889X_1984-01-14_01_303.tcf.xml-12-22	boltzmann_gastheorie02_1898-1046-4	annotator1	2.0	 	Dynamik	3
2532889X_1976-10-19_01_219.tcf.xml-6-10	2532889X_1986-05-20_01_071.tcf.xml-17-13	annotator1	1.0	 	Dynamik	3
vischer_aesthetik030204_1857-2195-175	2532889X_1986-05-20_01_071.tcf.xml-17-13	annotator1	2.0	 	Dynamik	3
2532889X_1968-03-03_01_318.tcf.xml-140-5	26120215_1986_03_04_01_009.tcf.xml-16-13	annotator1	2.0	 	Dynamik	3
reil_curmethode_1803-2363-36	26120215_1981_04_07_01_039.tcf.xml-14-24	annotator1	3.0	 	Dynamik	3
nietzsche_tragoedie_1872-81-14	2532889X_1986-05-20_01_071.tcf.xml-17-13	annotator1	2.0	 	Dynamik	3
26120215_1989_05_19_01_015.tcf.xml-31-35	26120215_1985_04_20_01_149.tcf.xml-7-5	annotator1	3.0	 	Dynamik	3
26120215_1983_07_23_01_130.tcf.xml-23-18	vischer_aesthetik030204_1857-2195-175	annotator1	4.0	 	Dynamik	3
mach_mechanik_1883-2870-26	mach_mechanik_1883-4836-3	annotator1	4.0	 	Dynamik	3
26120215_1987_06_20_01_089.tcf.xml-14-27	boltzmann_gastheorie02_1898-2165-33	annotator1	2.0	 	Dynamik	3
2532889X_1987-12-22_01_038.tcf.xml-30-1	2532889X_1986-05-20_01_071.tcf.xml-17-13	annotator1	3.0	 	Dynamik	3
mach_mechanik_1883-4841-17	26120215_1985_06_28_01_149.tcf.xml-11-36	annotator1	2.0	 	Dynamik	3
2532889X_1980-04-16_01_007.tcf.xml-13-23	2532889X_1976-05-11_01_008.tcf.xml-5-4	annotator1	4.0	 	Dynamik	3
26120215_1989_05_09_01_199.tcf.xml-3-20	2532889X_1986-05-20_01_071.tcf.xml-17-13	annotator1	3.0	 	Dynamik	3
2532889X_1976-01-20_01_067.tcf.xml-13-13	2532889X_1986-05-20_01_071.tcf.xml-17-13	annotator1	3.0	 	Dynamik	3
2532889X_1965-07-20_01_154.tcf.xml-23-1	lorinser_branntweinpest_1845-486-29	annotator1	3.0	 	Dynamik	3
borinski_poetik_1895-983-4	26120215_1985_01_15_01_005.tcf.xml-21-33	annotator1	3.0	 	Dynamik	3
2532889X_1987-09-11_01_027.tcf.xml-16-25	26120215_1985_04_20_01_149.tcf.xml-7-5	annotator1	2.0	 	Dynamik	3
2532889X_1987-11-20_01_041.tcf.xml-39-22	vischer_aesthetik030204_1857-2199-108	annotator1	2.0	 	Dynamik	3
