lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
bag_nn	nn2	1833	1	fic_1833_7321.txt-2925-15	 	em as it was for the British to get through his pile of cotton wool bags at New-Orleans.	68:72	0:88	em as it was for the British to get through his pile of cotton wool bags at New-Orleans .	15	0:19	em as it be for the british to get through his pile of cotton wool bag at new-orleans .	ppho2%_fu csa_ii@ pph1 vbdz if at jj to vvi ii_rp@ appge nn1 io nn1 nn1 nn2 ii np1 y
bag_nn	nn1	1852	1	nf_1852_771569.txt-1631-28	 	tea, cocoa, or pemmican, with a spirit lamp, tallow lamp, and spare kettle 17 Sextant, 1 gun, and gear 10 A bag containing 5 tin pannikins and 5 spoons 5 A knapsack for each man, containing 1 flannel shirt, 1 Guernsey frock, 1 serge frock, 1 pair of drawers, flannel, 1 pair of boot hose, 1 pair of stockings, 2 pairs of blanket-socks, 1 towel, 1 comb, 1 lb.	108:111	0:358	tea , cocoa , or pemmican , with a spirit lamp , tallow lamp , and spare kettle 17 Sextant , 1 gun , and gear 10 A bag containing 5 tin pannikins and 5 spoons 5 A knapsack for each man , containing 1 flannel shirt , 1 Guernsey frock , 1 serge frock , 1 pair of drawers , flannel , 1 pair of boot hose , 1 pair of stockings , 2 pairs of blanket-socks , 1 towel , 1 comb , 1 lb.	28	0:87	tea , cocoa , or pemmican , with a spirit lamp , tallow lamp , and spare kettle 17 sextant , 1 gun , and gear 10 a bag contain 5 tin pannikin and 5 spoon 5 a knapsack for each man , contain 1 flannel shirt , 1 guernsey frock , 1 serge frock , 1 pair of drawer , flannel , 1 pair of boot hose , 1 pair of stocking , 2 pair of blanket-socks , 1 towel , 1 comb , 1 <nul>	nn1 y nn1 y cc nn1 y iw at1 nn1 nn1 y vv0_nn1 nn1 y cc jj_vv0 nn1 mc nn1 y mc1 nn1 y cc nn1 mc zz1_at1@ nn1 vvg mc nn1_jj% nn2_<sub> cc mc nn2_vvz@ mc zz1_at1@ nn1 if dd1 nn1 y vvg mc1 nn1 nn1 y mc1 nn1@_np1 nn1_vv0 y mc1 nn1 nn1_vv0 y mc1 nn io nn2 y nn1 y mc1 nn io nn1 nn1 y mc1 nn io nn2 y mc nn2 io nn2_<sub> y mc1 nn1 y mc1 nn1 y mc1 nnu
bag_nn	nn2	1834	1	nf_1834_755185.txt-1648-29	 	Before my braves commenced feasting, I took my medicine bags, and addressed them in the following language: " BRAVES AND WARRIORS: These are the medicine bags of our forefather, Mukataquet, who was the father of the Sac nation.	154:158	0:227	Before my braves commenced feasting , I took my medicine bags , and addressed them in the following language : " BRAVES AND WARRIORS : These are the medicine bags of our forefather , Mukataquet , who was the father of the Sac nation .	29	0:45	before my brave commence feast , i take my medicine bag , and address them in the following language : " brave and warrior : these be the medicine bag of our forefather , mukataquet , who be the father of the sac nation .	cs_ii appge nn2 vvd_vvn vvg_nn1@_jj@ y ppis1 vvd appge nn1 nn2 y cc vvd ppho2 ii at jj nn1 y " nn2 cc nn2 y dd2 vbr at nn1 nn2 io appge nn1 y np1_<sub> y pnqs vbdz at nn1 io at nn1 nn1 y
bag_nn	nn2	1853	1	fic_1853_9158.txt-521-37	 	-- the tenth day hence -- too late for any purpose, " answered the old man; " then must we on to Brussels; though I trow the churl burghers will scarce unbuckle their fat bags to pay Sir Hugues ' ransom, much less take bow and spear to save him. "	171:175	0:247	-- the tenth day hence -- too late for any purpose , " answered the old man ; " then must we on to Brussels ; though I trow the churl burghers will scarce unbuckle their fat bags to pay Sir Hugues ' ransom , much less take bow and spear to save him . "	37	0:56	-- the tenth day hence -- too late for any purpose , " answer the old man ; " then must we on to brussels ; though i trow the churl burghers will scarce unbuckle their fat bag to pay sir hugues ' ransom , much less take bow and spear to save him . "	z at md nnt1 rr z rg jj_rr if dd nn1 y " vvd_vvn at jj nn1 y " rt vm ppis2 ii21 ii22 np1 y cs ppis1 vv0 at nn1 nn2 vm rr@ vvi appge jj_nn1 nn2 to vvi nnb np1 ge nn1 y rr_da1 rrr_rgr_dar vv0_nn1% nn1_vv0 cc vv0_nn1 to vvi ppho1 y "
bag_nn	nn2	1855	1	nf_1855_771880.txt-1208-5	 	So he takes sand in bags, and, when he wants to lighten his balloon, he just pours	20:24	0:82	So he takes sand in bags , and , when he wants to lighten his balloon , he just pours	5	0:20	so he take sand in bag , and , when he want to lighten his balloon , he just pour	rr pphs1 vvz nn1 ii nn2 y cc y cs_rrq pphs1 vvz to vvi appge nn1 y pphs1 rr vvz
bag_nn	nn1	1830	1	nf_1830_754783.txt-1899-8	 	Mash them, put them in a linen bag and squeeze out the juice.	31:34	0:61	Mash them , put them in a linen bag and squeeze out the juice .	8	0:15	mash them , put them in a linen bag and squeeze out the juice .	vv0 ppho2 y vv0_vvd ppho2 ii_rp@ at1 nn1 nn1 cc vv0 rp at nn1 y
bag_nn	nn1	1851	1	fic_1851_746.txt-661-3	 	of the large bag I before spoke of as being in the room.	13:16	0:56	of the large bag I before spoke of as being in the room .	3	0:14	of the large bag i before speak of as be in the room .	io at jj nn1 ppis1 rt@ vvd io csa vbg ii at nn1 y
bag_nn	nn1	1848	1	fic_1848_1108.txt-565-11	 	Mrs. Lander entreated, and when the girl gave her the bag she felt about among the bank-notes which she seemed to have loose in it, and drew out a handful of them without regard to their value. "	54:57	0:195	Mrs. Lander entreated , and when the girl gave her the bag she felt about among the bank-notes which she seemed to have loose in it , and drew out a handful of them without regard to their value . "	11	0:41	mrs.- lander entreat , and when the girl give her the bag she feel about among the bank-note which she seem to have loose in it , and draw out a handful of them without regard to their value . "	nnb np1 vvd y cc cs_rrq at nn1 vvd ppho1 at nn1 pphs1 vvd rp@ ii at nn2 ddq pphs1 vvd to vhi jj_rr@ ii pph1 y cc vvd rp at1 nn1 io ppho2 iw nn1 ii appge nn1 y "
bag_nn	nn1	1834	1	nf_1834_755185.txt-797-5	 	I hung up my medicine bag, put away my rifle and spear, feeling as if I should want them no more, as I had no desire to raise other war parties against the whites unless they gave me provocation.	22:25	0:195	I hung up my medicine bag , put away my rifle and spear , feeling as if I should want them no more , as I had no desire to raise other war parties against the whites unless they gave me provocation .	5	0:43	i hang up my medicine bag , put away my rifle and spear , feel as if i should want them no more , as i have no desire to raise other war party against the white unless they give me provocation .	ppis1 vvd rp appge nn1 nn1 y vv0_vvd_vvn rl appge nn1 cc nn1_vv0 y vvg_nn1 cs21 cs22 ppis1 vm vvi ppho2 at_rr% rrr_dar y csa ppis1 vhd at nn1 to vvi jj nn1 nn2 ii at nn2 cs pphs2 vvd ppio1 nn1 y
bag_nn	nn1	1835	1	fic_1835_1103.txt-3270-29	 	All we could do, therefore, was to make a belt of canvas (the captain being always provided with needles, palm, etc., in his bag), and to introduce the	125:128	0:151	All we could do , therefore , was to make a belt of canvas ( the captain being always provided with needles , palm , etc. , in his bag ) , and to introduce the	29	0:36	all we could do , therefore , be to make a belt of canvas ( the captain be always provide with needle , palm , <nul> , in his bag ) , and to introduce the	db ppis2 vm vdi y rr y vbdz to vvi at1 nn1 io nn1 y at nn1 vbg rr vvn iw nn2 y nn1 y ra y ii appge nn1 y y cc to vvi at
