lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Mulatte	2532889X_1951-06-02_01_163.tcf.xml-9-15	humboldt_aequinoktial03_1859-2172-7	Auch Indianer mögen sich in dieser Gruppe befunden haben, aber die meisten waren „Mulatten und Schwarze".	Alle im Lande Geborenen, Weiße, Mulatten, Neger, Indianer, haben vom Insektenstich zu leiden; wie aber der Norden Europas trotz des Frostes nicht unbewohnbar ist, so hindern auch die Moskiten den Menschen nicht, sich in Ländern, welche stark davon heimgesucht sind, niederzulassen, wenn anders durch die Lage und Regierungsweise die Verhältnisse für Handel und Gewerbfleiß günstige sind.	82:90	32:40	4.0
Mulatte	2532889X_1955-02-18_01_133.tcf.xml-46-14	26120215_1987_10_21_01_147.tcf.xml-8-10	Ein paar Schritte abseits stand — eine erloschene Zigarette im Mundwinkel — ein helläugiger Mulatte (offenbar der Chef der Gruppe)	Es garantiert den 75000 Miskitos, 182000 Mestizen, 26000 Mulatten, 9000 Sumos, 1750 Garifonen und 850 Ramas nicht zuletzt deren kulturelle Eigenständigkeit.	92:99	57:65	3.5
Mulatte	2532889X_1955-02-18_01_133.tcf.xml-46-14	humboldt_uebersicht_1825-40-26	Ein paar Schritte abseits stand — eine erloschene Zigarette im Mundwinkel — ein helläugiger Mulatte (offenbar der Chef der Gruppe)	Bevölkerung: 13945 Seelen; davon 18 zum Klerus, 15 Mönche, 969 Spanier und Kreolen, 7510 Jndier, 1081 Mestizen, 759 freie Mulatten und 3604 Sklaven. —	92:99	122:130	3.5
Mulatte	2532889X_1955-04-07_01_077.tcf.xml-39-28	26120215_1952_07_01_01_042.tcf.xml-31-24	Erst als Henriqueta, von der Unterhaltung und einigen Whiskys angeregt, Suzana zeigte, wie die echte Samba getanzt wird, die vom Hügel der Neger und Mulatten, die Samba der Favela und der Mangusira, da lebte der Dichter auf.	„Wenn die beiden Herren Sie nur nicht erkannt haben, Ibarra". sagte er dabei „denn in dem Fall weiß der Mulatte morgen die Neuigkeit, und BusMUos wird seine Spürhunde wieder in der Stadt herumhetzen.	149:157	104:111	3.5
Mulatte	2532889X_1955-04-07_01_077.tcf.xml-39-28	blumenbach_naturgeschichte_1825-248-54	Erst als Henriqueta, von der Unterhaltung und einigen Whiskys angeregt, Suzana zeigte, wie die echte Samba getanzt wird, die vom Hügel der Neger und Mulatten, die Samba der Favela und der Mangusira, da lebte der Dichter auf.	Nun aber ähneln ja so oft Kinder zum Sprechen bloß ihrem Vater; – Bätzen, die sich kurz hintereinander mit mehreren männlichen Hunden belaufen haben, werfen oft Junge, die diesen verschiedenen Vätern ähneln; – zweyerley Menschenrassen, z. B. Neger und Weiße, zeugen mit einander nothwendigen Mittelschlag, nähmlich Mulatten; – und wenn nun vollends ungleiche Gattungen (verschiedene Species) von Thieren oder Gewächsen einander befruchten, so entstehen Bastarde, die eben so viel von der väterlichen als von der mütterlichen Gestaltung an sich haben.	149:157	315:323	3.5
Mulatte	2532889X_1955-06-05_01_078.tcf.xml-11-23	2532889X_1979-10-11_01_115.tcf.xml-5-9	„Derjenige, der den Boden bebaut, soll auch sein Besitzer sein II T_ __i_ P* ¦ J. 1—. Und der Mulatte Claudionor tauchte * uf und brummte überzeugt:	Doch die 100000 Inselbewohner — Nachkommen von Negersklaven sowie Mulatten und Inder — wurden bis zum Frühjahr dieses Jahres von einem blutigen Diktaturregime unterdrückt.	94:101	66:74	4.0
Mulatte	2532889X_1955-06-05_01_078.tcf.xml-11-23	26120215_1952_06_20_01_208.tcf.xml-12-7	„Derjenige, der den Boden bebaut, soll auch sein Besitzer sein II T_ __i_ P* ¦ J. 1—. Und der Mulatte Claudionor tauchte * uf und brummte überzeugt:	„Verrat!" zischte der riesige Mulatte zwischen den Zähnen.	94:101	30:37	3.5
Mulatte	2532889X_1955-06-05_01_078.tcf.xml-11-23	26120215_1952_07_19_01_043.tcf.xml-26-23	„Derjenige, der den Boden bebaut, soll auch sein Besitzer sein II T_ __i_ P* ¦ J. 1—. Und der Mulatte Claudionor tauchte * uf und brummte überzeugt:	Das einzige was ich nicht begreifen kann, ist die Ursache von Malvecas Desertation und Flores zu veranlassen, um sich diesem schuftigen Mulatten zuzuwenden.	94:101	136:144	4.0
Mulatte	2532889X_1955-06-05_01_078.tcf.xml-11-23	26120215_1985_04_13_01_109.tcf.xml-10-38	„Derjenige, der den Boden bebaut, soll auch sein Besitzer sein II T_ __i_ P* ¦ J. 1—. Und der Mulatte Claudionor tauchte * uf und brummte überzeugt:	Mit diesem Roman „Flucht nach Santarim", er wird in diesem Jahr im Militärverlag erscheinen, schließen Sie nach „Hochzeit mit dem Tod" und „Mordkommando. Weißer Wind '" die Geschichte des Mulatten Orestes, eines Hafenarbeiters aus Brasilien, ab.	94:101	188:196	4.0
Mulatte	2532889X_1955-06-05_01_078.tcf.xml-11-23	blumenbach_naturgeschichte_1803-242-54	„Derjenige, der den Boden bebaut, soll auch sein Besitzer sein II T_ __i_ P* ¦ J. 1—. Und der Mulatte Claudionor tauchte * uf und brummte überzeugt:	Nun aber ähneln ja so oft Kinder zum Sprechen bloß ihrem Vater; – Batzen, die sich kurz hintereinander mit mehreren männlichen Hunden belaufen haben, werfen oft Junge, die diesen verschiedenen Vätern ähneln; – zweyerley Menschenrassen, z. B. Negern und Weiße, zeugen mit einander nothwendigen Mittelschlag, nähmlich Mulatten; – und wenn nun vollends ungleiche Gattungen (verschiedene Species) von Thieren oder Gewächsen einander befruchten, so entstehen Bastarde, die eben so viel von der väterlichen als von der mütterlichen Gestaltung an sich haben.	94:101	316:324	4.0
