current_mapping	objective_function_value
[0.5, 0.5277777777777778, 0.5833333333333334]	0.5880976291406994
[0.4750000000000001, 0.5717592592592589, 0.6018518518518516]	0.6086439289768476
[0.4500000000000002, 0.5365740740740734, 0.6481481481481479]	0.6319548740515682
[0.4500000000000002, 0.5365740740740734, 0.6481481481481479]	0.6319548740515682
[0.40000000000000036, 0.598148148148147, 0.7314814814814807]	0.665424316525967
[0.40833333333333366, 0.5483024691358014, 0.7499999999999996]	0.6659588245989237
[0.36388888888888926, 0.5766460905349778, 0.7716049382716039]	0.6673921222292775
[0.36388888888888926, 0.5766460905349778, 0.7716049382716039]	0.6673921222292775
[0.36388888888888926, 0.5766460905349778, 0.7716049382716039]	0.6673921222292775
[0.3962962962962967, 0.5807184499314118, 0.7402263374485589]	0.6678546612758842
[0.3962962962962967, 0.5807184499314118, 0.7402263374485589]	0.6678546612758842
[0.3962962962962967, 0.5807184499314118, 0.7402263374485589]	0.6678546612758842
[0.3962962962962967, 0.5807184499314118, 0.7402263374485589]	0.6678546612758842
[0.39115226337448594, 0.5664063690748349, 0.7543009830818466]	0.6682698406784381
[0.39115226337448594, 0.5664063690748349, 0.7543009830818466]	0.6682698406784381
[0.39115226337448594, 0.5664063690748349, 0.7543009830818466]	0.6682698406784381
[0.39115226337448594, 0.5664063690748349, 0.7543009830818466]	0.6682698406784381
[0.39096793552812115, 0.5762594049274743, 0.7483383106614838]	0.6687586539489605
[0.39096793552812115, 0.5762594049274743, 0.7483383106614838]	0.6687586539489605
[0.39096793552812115, 0.5762594049274743, 0.7483383106614838]	0.6687586539489605
[0.3961598365340654, 0.5725169506336887, 0.748462843094294]	0.6690670162222374
[0.3961598365340654, 0.5725169506336887, 0.748462843094294]	0.6690670162222374
[0.3961598365340654, 0.5725169506336887, 0.748462843094294]	0.6690670162222374
[0.3961598365340654, 0.5725169506336887, 0.748462843094294]	0.6690670162222374
[0.3961598365340654, 0.5725169506336887, 0.748462843094294]	0.6690670162222374
[0.3961598365340654, 0.5725169506336887, 0.748462843094294]	0.6690670162222374
[0.39646482467597577, 0.5712012668643359, 0.7492732242261877]	0.6691707126413167
[0.39646482467597577, 0.5712012668643359, 0.7492732242261877]	0.6691707126413167
[0.39646482467597577, 0.5712012668643359, 0.7492732242261877]	0.6691707126413167
[0.39646482467597577, 0.5712012668643359, 0.7492732242261877]	0.6691707126413167
[0.39646482467597577, 0.5712012668643359, 0.7492732242261877]	0.6691707126413167
[0.39566928205366647, 0.5716398301256654, 0.7493540009107109]	0.6694225391452899
[0.39566928205366647, 0.5716398301256654, 0.7493540009107109]	0.6694225391452899
[0.39566928205366647, 0.5716398301256654, 0.7493540009107109]	0.6694225391452899
[0.39566928205366647, 0.5716398301256654, 0.7493540009107109]	0.6694225391452899
[0.39566928205366647, 0.5716398301256654, 0.7493540009107109]	0.6694225391452899
[0.3958050176405554, 0.5716882705137739, 0.7492649682610153]	0.6694255177670381
[0.3959360355026883, 0.5715544095043873, 0.7492892904147324]	0.6694284912043322
[0.3959360355026883, 0.5715544095043873, 0.7492892904147324]	0.6694284912043322
[0.39607703729971433, 0.5715419313053756, 0.7492648418110505]	0.6694314594573453
[0.39607703729971433, 0.5715419313053756, 0.7492648418110505]	0.6694314594573453
[0.39607703729971433, 0.5715419313053756, 0.7492648418110505]	0.6694314594573453
[0.39607703729971433, 0.5715419313053756, 0.7492648418110505]	0.6694314594573453
