current_mapping	objective_function_value
[0.81, 0.9975000000000003, 1.0499999999999998]	-0.26038899151228745
[0.8099999999999998, 0.9025000000000001, 1.0999999999999996]	-0.07030267558377123
[0.8099999999999998, 0.9025000000000001, 1.0999999999999996]	-0.07030267558377123
[0.5999999999999999, 0.9500000000000004, 1.1999999999999993]	0.03506444685408461
[0.5699999999999994, 0.8075000000000001, 1.2499999999999991]	0.29426233026895543
[0.5699999999999994, 0.8075000000000001, 1.2499999999999991]	0.29426233026895543
[0.08999999999999919, 0.7758333333333334, 1.5666666666666647]	0.3293495927268817
[0.19999999999999873, 0.6544444444444442, 1.5555555555555536]	0.43233394447142437
[0.19999999999999873, 0.6544444444444442, 1.5555555555555536]	0.43233394447142437
[-0.354444444444446, 0.5916975308641972, 1.8969135802469101]	0.433820353239861
[-0.354444444444446, 0.5916975308641972, 1.8969135802469101]	0.433820353239861
[-0.026666666666668025, 0.6368518518518516, 1.664814814814812]	0.4346141614331447
[-0.08296296296296447, 0.5985390946502054, 1.7238683127571988]	0.4365605910767941
[0.02265432098765295, 0.6317369684499311, 1.6587105624142637]	0.43673350317145243
[0.29646090534979297, 0.6530544124371283, 1.4680155464106064]	0.43675366709341756
[0.28948559670781754, 0.6096267718335617, 1.5209647919524447]	0.44201060227504485
[0.2929732510288052, 0.631340592135345, 1.4944901691815256]	0.443240844142782
[0.2929732510288052, 0.631340592135345, 1.4944901691815256]	0.443240844142782
[0.2929732510288052, 0.631340592135345, 1.4944901691815256]	0.443240844142782
[0.3423245313214436, 0.6199455272316209, 1.4767007061931603]	0.4440224511259633
[0.3347641365645468, 0.6307984152991581, 1.4612135683923504]	0.44664527501286744
[0.3347641365645468, 0.6307984152991581, 1.4612135683923504]	0.44664527501286744
[0.3347641365645468, 0.6307984152991581, 1.4612135683923504]	0.44664527501286744
[0.3347641365645468, 0.6307984152991581, 1.4612135683923504]	0.44664527501286744
[0.3347641365645468, 0.6307984152991581, 1.4612135683923504]	0.44664527501286744
[0.3347641365645468, 0.6307984152991581, 1.4612135683923504]	0.44664527501286744
[0.3347641365645468, 0.6307984152991581, 1.4612135683923504]	0.44664527501286744
[0.3347641365645468, 0.6307984152991581, 1.4612135683923504]	0.44664527501286744
[0.3347641365645468, 0.6307984152991581, 1.4612135683923504]	0.44664527501286744
[0.3347641365645468, 0.6307984152991581, 1.4612135683923504]	0.44664527501286744
[0.33011646935745664, 0.632460981189868, 1.4638230384219102]	0.4470803902217012
[0.33011646935745664, 0.632460981189868, 1.4638230384219102]	0.4470803902217012
[0.33011646935745664, 0.632460981189868, 1.4638230384219102]	0.4470803902217012
[0.33011646935745664, 0.632460981189868, 1.4638230384219102]	0.4470803902217012
[0.33011646935745664, 0.632460981189868, 1.4638230384219102]	0.4470803902217012
[0.3311883008388351, 0.6320179524735366, 1.4626694152893274]	0.44715311182354134
[0.3311883008388351, 0.6320179524735366, 1.4626694152893274]	0.44715311182354134
[0.3311883008388351, 0.6320179524735366, 1.4626694152893274]	0.44715311182354134
[0.3311883008388351, 0.6320179524735366, 1.4626694152893274]	0.44715311182354134
[0.3311883008388351, 0.6320179524735366, 1.4626694152893274]	0.44715311182354134
[0.3311883008388351, 0.6320179524735366, 1.4626694152893274]	0.44715311182354134
[0.3311883008388351, 0.6320179524735366, 1.4626694152893274]	0.44715311182354134
[0.3311883008388351, 0.6320179524735366, 1.4626694152893274]	0.44715311182354134
[0.3311883008388351, 0.6320179524735366, 1.4626694152893274]	0.44715311182354134
[0.3311883008388351, 0.6320179524735366, 1.4626694152893274]	0.44715311182354134
