current_mapping	objective_function_value
[0.54, 0.6650000000000003, 0.6999999999999997]	0.6231526093532267
[0.54, 0.6016666666666668, 0.733333333333333]	0.6396807556171378
[0.54, 0.6016666666666668, 0.733333333333333]	0.6396807556171378
[0.3999999999999999, 0.6333333333333337, 0.7888888888888876]	0.6529789527932346
[0.3999999999999999, 0.6333333333333337, 0.7888888888888876]	0.6529789527932346
[0.3955555555555553, 0.5770370370370373, 0.8049382716049371]	0.6569394361125203
[0.3955555555555553, 0.5770370370370373, 0.8049382716049371]	0.6569394361125203
[0.4135802469135802, 0.6259053497942391, 0.7565157750342923]	0.6589343332976481
[0.4135802469135802, 0.6259053497942391, 0.7565157750342923]	0.6589343332976481
[0.3154732510288061, 0.572475994513032, 0.7885688157293078]	0.6647781751230655
[0.3154732510288061, 0.572475994513032, 0.7885688157293078]	0.6647781751230655
[0.3154732510288061, 0.572475994513032, 0.7885688157293078]	0.6647781751230655
[0.255067825026672, 0.576983945536758, 0.7626665989263137]	0.6675263741360835
[0.335979271452522, 0.5594685769445717, 0.765342342800046]	0.6692701777358923
[0.3483158055174512, 0.5851552100797647, 0.7535097969482958]	0.6712546077227552
[0.3483158055174512, 0.5851552100797647, 0.7535097969482958]	0.6712546077227552
[0.3483158055174512, 0.5851552100797647, 0.7535097969482958]	0.6712546077227552
[0.326733362687485, 0.568993853503964, 0.7564216284905867]	0.6712723282538315
[0.3109919116138945, 0.5758051026987634, 0.7520038181305363]	0.6723158054003393
[0.3109919116138945, 0.5758051026987634, 0.7520038181305363]	0.6723158054003393
[0.33373286877355834, 0.5793702546254921, 0.7520276471813019]	0.6724284907069649
[0.32410823170625414, 0.5730189765245131, 0.7527512327342332]	0.6724828026096434
[0.32410823170625414, 0.5730189765245131, 0.7527512327342332]	0.6724828026096434
[0.322139383470331, 0.5760378187899249, 0.749998435916968]	0.6726862344256732
[0.3423284110195345, 0.5764795972611898, 0.7511810590911324]	0.6730380349515721
[0.3423284110195345, 0.5764795972611898, 0.7511810590911324]	0.6730380349515721
[0.3423284110195345, 0.5764795972611898, 0.7511810590911324]	0.6730380349515721
[0.32888658176160857, 0.5758429115720514, 0.7501328940967884]	0.6731038919965726
[0.32888658176160857, 0.5758429115720514, 0.7501328940967884]	0.6731038919965726
[0.32888658176160857, 0.5758429115720514, 0.7501328940967884]	0.6731038919965726
[0.33503454744153105, 0.5761323415225759, 0.75011410397351]	0.6731610617264618
[0.33503454744153105, 0.5761323415225759, 0.75011410397351]	0.6731610617264618
[0.3300438947546592, 0.5762785721043271, 0.7491053409506807]	0.6732591485160078
[0.3300438947546592, 0.5762785721043271, 0.7491053409506807]	0.6732591485160078
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
[0.3309506988532274, 0.5760443506792244, 0.7493882834946437]	0.6736570435746893
