current_mapping	objective_function_value
[0.1, 0.10555555555555556, 0.11666666666666668]	-0.3356924131576968
[0.10833333333333334, 0.0985185185185185, 0.12037037037037038]	-0.33461147319635076
[0.10166666666666668, 0.10203703703703706, 0.12962962962962962]	-0.33304505707297793
[0.10166666666666668, 0.10203703703703706, 0.12962962962962962]	-0.33304505707297793
[0.11333333333333334, 0.08444444444444446, 0.14629629629629629]	-0.32343579222676344
[0.10166666666666668, 0.08444444444444449, 0.1648148148148148]	-0.31318519981732895
[0.11000000000000004, 0.08092592592592604, 0.18148148148148147]	-0.2984089485985597
[0.1216666666666667, 0.04574074074074086, 0.23333333333333334]	-0.23917735478059488
[0.10666666666666674, 0.04222222222222244, 0.28703703703703703]	-0.14227329409058442
[0.13500000000000012, 3.608224830031759e-16, 0.37222222222222223]	0.06811465389428417
[0.14333333333333348, -0.07388888888888842, 0.5296296296296297]	0.3626114901350309
[0.14166666666666694, -0.12314814814814734, 0.7222222222222222]	0.5215639821831165
[0.14166666666666694, -0.12314814814814734, 0.7222222222222222]	0.5215639821831165
[0.14166666666666694, -0.12314814814814734, 0.7222222222222222]	0.5215639821831165
[0.14166666666666694, -0.12314814814814734, 0.7222222222222222]	0.5215639821831165
[0.14166666666666694, -0.12314814814814734, 0.7222222222222222]	0.5215639821831165
[0.14166666666666694, -0.12314814814814734, 0.7222222222222222]	0.5215639821831165
[0.14166666666666694, -0.12314814814814734, 0.7222222222222222]	0.5215639821831165
[0.14166666666666694, -0.12314814814814734, 0.7222222222222222]	0.5215639821831165
[0.15306327160493854, -0.12732638888888814, 0.708414780521262]	0.5231254296263937
[0.14933256172839532, -0.1272164351851844, 0.7115504972565159]	0.5232410645422365
[0.14933256172839532, -0.1272164351851844, 0.7115504972565159]	0.5232410645422365
[0.17406828703703736, -0.14662326388888824, 0.7111143261316875]	0.5259726897291811
[0.17406828703703736, -0.14662326388888824, 0.7111143261316875]	0.5259726897291811
[0.17406828703703736, -0.14662326388888824, 0.7111143261316875]	0.5259726897291811
[0.1994630915637865, -0.17417277520576074, 0.733002900663009]	0.531272778895847
[0.22685056584362195, -0.19463027263374433, 0.7201767546867861]	0.5385191597652418
[0.2660892489711941, -0.22356031378600782, 0.7202682041609514]	0.5535675449319972
[0.34426633230452786, -0.29911683384773635, 0.7512192072473716]	0.5941291723439306
[0.43827996399177094, -0.368961869855967, 0.7256583647690911]	0.6324793546445573
[0.594934413580249, -0.5023784722222225, 0.7567922668038416]	0.6648760869019981
[0.594934413580249, -0.5023784722222225, 0.7567922668038416]	0.6648760869019981
[0.594934413580249, -0.5023784722222225, 0.7567922668038416]	0.6648760869019981
[0.594934413580249, -0.5023784722222225, 0.7567922668038416]	0.6648760869019981
[0.594934413580249, -0.5023784722222225, 0.7567922668038416]	0.6648760869019981
[0.594934413580249, -0.5023784722222225, 0.7567922668038416]	0.6648760869019981
[0.594934413580249, -0.5023784722222225, 0.7567922668038416]	0.6648760869019981
[0.594934413580249, -0.5023784722222225, 0.7567922668038416]	0.6648760869019981
[0.5625373001924269, -0.47644526652388297, 0.7517136423510568]	0.667777475472213
[0.5625373001924269, -0.47644526652388297, 0.7517136423510568]	0.667777475472213
[0.5625373001924269, -0.47644526652388297, 0.7517136423510568]	0.667777475472213
[0.5625373001924269, -0.47644526652388297, 0.7517136423510568]	0.667777475472213
[0.5625373001924269, -0.47644526652388297, 0.7517136423510568]	0.667777475472213
[0.5625373001924269, -0.47644526652388297, 0.7517136423510568]	0.667777475472213
[0.5625373001924269, -0.47644526652388297, 0.7517136423510568]	0.667777475472213
[0.5721499341697023, -0.48382542057546163, 0.7495731076867955]	0.6678929563764973
[0.5721499341697023, -0.48382542057546163, 0.7495731076867955]	0.6678929563764973
[0.5721499341697023, -0.48382542057546163, 0.7495731076867955]	0.6678929563764973
[0.5721499341697023, -0.48382542057546163, 0.7495731076867955]	0.6678929563764973
[0.5721499341697023, -0.48382542057546163, 0.7495731076867955]	0.6678929563764973
[0.5721499341697023, -0.48382542057546163, 0.7495731076867955]	0.6678929563764973
[0.5717899207076559, -0.48342814233913706, 0.7495323727912975]	0.6681166441666415
[0.5717899207076559, -0.48342814233913706, 0.7495323727912975]	0.6681166441666415
[0.5717899207076559, -0.48342814233913706, 0.7495323727912975]	0.6681166441666415
[0.571769058054197, -0.48336675581940447, 0.7492528135819161]	0.6682187184846596
[0.571769058054197, -0.48336675581940447, 0.7492528135819161]	0.6682187184846596
[0.571769058054197, -0.48336675581940447, 0.7492528135819161]	0.6682187184846596
[0.571769058054197, -0.48336675581940447, 0.7492528135819161]	0.6682187184846596
[0.571769058054197, -0.48336675581940447, 0.7492528135819161]	0.6682187184846596
[0.571769058054197, -0.48336675581940447, 0.7492528135819161]	0.6682187184846596
[0.571769058054197, -0.48336675581940447, 0.7492528135819161]	0.6682187184846596
[0.571769058054197, -0.48336675581940447, 0.7492528135819161]	0.6682187184846596
