identifier1	identifier2	annotator	judgment	comment	lemma	round
2532889X_1982-07-13_01_068.tcf.xml-22-16	kurz_sonnenwirth_1855-5496-41	annotator1	1.0	 	Schmiere	3
2532889X_1952-09-05_01_058.tcf.xml-29-8	gerstner_mechanik01_1831-9108-22	annotator1	3.0	 	Schmiere	3
26120215_1975_06_19_01_117.tcf.xml-25-17	ganswindt_faerberei_1889-6460-19	annotator1	2.0	 	Schmiere	3
2532889X_1952-09-05_01_058.tcf.xml-29-8	gerstner_mechanik01_1831-10827-9	annotator1	3.0	 	Schmiere	3
26120215_1951_06_17_01_026.tcf.xml-22-7	michelis_reiseschule_1869-635-38	annotator1	1.0	 	Schmiere	3
avelallemant_gaunerthum04_1862-16427-25	gerstner_mechanik03_1834-10183-33	annotator1	1.0	 	Schmiere	3
26120215_1960_11_20_01_303.tcf.xml-51-5	kurz_sonnenwirth_1855-5496-41	annotator1	1.0	 	Schmiere	3
avelallemant_gaunerthum04_1862-16427-6	gerstner_mechanik01_1831-10982-18	annotator1	1.0	 	Schmiere	3
26120215_1960_11_20_01_303.tcf.xml-51-5	brehm_thierleben01_1864-2353-13	annotator1	3.0	 	Schmiere	3
avelallemant_gaunerthum02_1858-1011-6	parthey_jugenderinnerungen01_1871-367-12	annotator1	1.0	 	Schmiere	3
26120215_1960_11_20_01_303.tcf.xml-51-5	avelallemant_gaunerthum02_1858-1647-7	annotator1	1.0	 	Schmiere	3
avelallemant_gaunerthum04_1862-16427-6	2532889X_1964-03-29_01_012.tcf.xml-16-7	annotator1	1.0	 	Schmiere	3
26120215_1947_07_05_01_041.tcf.xml-3-25	quenstedt_mineralogie_1854-4135-19	annotator1	1.0	 	Schmiere	3
gerstner_mechanik01_1831-10498-30	avelallemant_gaunerthum02_1858-1647-7	annotator1	1.0	 	Schmiere	3
nn_nrhz046_1848-619-7	brehm_thierleben01_1864-4640-1	annotator1	2.0	 	Schmiere	3
2532889X_1985-05-25_01_277.tcf.xml-13-21	gerstner_mechanik01_1831-10498-30	annotator1	1.0	 	Schmiere	3
26120215_1946_09_20_01_181.tcf.xml-24-23	avelallemant_gaunerthum02_1858-1638-34	annotator1	4.0	 	Schmiere	3
26120215_1966_03_22_01_026.tcf.xml-4-5	kurz_sonnenwirth_1855-5496-41	annotator1	1.0	 	Schmiere	3
2532889X_1964-12-03_01_195.tcf.xml-23-18	avelallemant_gaunerthum02_1858-1636-79	annotator1	4.0	 	Schmiere	3
26120215_1954_12_05_02_070.tcf.xml-49-2	avelallemant_gaunerthum04_1862-17240-8	annotator1	3.0	 	Schmiere	3
26120215_1956_04_25_01_259.tcf.xml-18-5	gerstner_mechanik01_1831-10935-8	annotator1	1.0	 	Schmiere	3
avelallemant_gaunerthum02_1858-1638-34	2532889X_1952-09-05_01_058.tcf.xml-29-8	annotator1	1.0	 	Schmiere	3
nn_nrhz046_1848-619-7	avelallemant_gaunerthum02_1858-1011-6	annotator1	1.0	 	Schmiere	3
avelallemant_gaunerthum02_1858-1658-59	gerstner_mechanik01_1831-10935-8	annotator1	1.0	 	Schmiere	3
avelallemant_gaunerthum02_1858-1636-38	gerstner_mechanik01_1831-10936-6	annotator1	0.0	zu wenig Kontext in Satz 1	Schmiere	3
2532889X_1980-08-06_01_070.tcf.xml-9-9	26120215_1966_03_22_01_026.tcf.xml-4-5	annotator1	3.0	 	Schmiere	3
avelallemant_gaunerthum04_1862-16427-6	gerstner_mechanik01_1831-10925-35	annotator1	1.0	 	Schmiere	3
gerstner_mechanik01_1831-10926-9	avelallemant_gaunerthum02_1858-1011-6	annotator1	1.0	 	Schmiere	3
26120215_1988_12_16_01_122.tcf.xml-28-31	2532889X_1985-05-25_01_277.tcf.xml-13-21	annotator1	1.0	 	Schmiere	3
avelallemant_gaunerthum02_1858-1638-6	gerstner_mechanik01_1831-10931-1	annotator1	1.0	 	Schmiere	3
parthey_jugenderinnerungen01_1871-367-12	gerstner_mechanik01_1831-9109-6	annotator1	4.0	 	Schmiere	3
