lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Naturschönheit	2532889X_1950-05-24_01_101.tcf.xml-14-2	vischer_aesthetik0201_1847-738-57	Die wilde Naturschönheit der Schluchten wird durch menschhenen Eingriff veredelt.	Uebrigens versteht sich, daß in einem solchen gegebenen Ganzen allerdings Producte der Technik, Kleider, Pferdezeug, Fahnen, Mauerverkleidungen mit dem Licht der Sonne, des Feuers, den Farben der Erde, der Pflanzen-, der Thierwelt und dem Colorit des menschlichen Leibes zusammenwirken können, ohne daß wir darum das Gebiet der Naturschönheit verlassen, denn jene Producte des Kunstfleißes sind in diesem Zusammenhang, wiewohl an sich beabsichtigt, zufällige Schönheit.	10:24	328:342	4.0
Naturschönheit	2532889X_1954-05-18_01_055.tcf.xml-38-14	vischer_aesthetik01_1846-806-25	Ja China ist ein Land unermeßlicher oberirdischer und unterirdischer Reichtümer, ein Land herrlichster Naturschönheiten, zauberhaftester Kulturbnutcn und kostbarster Kunstschätze.	Wie weit auch die unorganische Natur im Reiche der wirklichen Idee als Inhalt des Schönen berechtigt sey, wird sich in der Lehre von der Naturschönheit zeigen.	103:119	137:151	3.0
Naturschönheit	2532889X_1954-05-18_01_055.tcf.xml-38-14	vischer_aesthetik0201_1847-160-26	Ja China ist ein Land unermeßlicher oberirdischer und unterirdischer Reichtümer, ein Land herrlichster Naturschönheiten, zauberhaftester Kulturbnutcn und kostbarster Kunstschätze.	Nur Chr. H. Weiße macht Ernst aus der Logik der Transcendenz und stellt demgemäß das ganze System der Aesthetik auf den Kopf, indem er die Naturschönheit unter dem Namen „der Genius in objectiver Gestalt“ an den Schluß des Ganzen setzt.	103:119	139:153	3.0
Naturschönheit	2532889X_1956-07-28_01_054.tcf.xml-39-12	vischer_aesthetik0201_1847-389-37	Und doch, das Meer von Transdanubien bleibt durch « eine vielfältigen Naturschönheiten für alle Erholungsuchenden der schönste Ausflugsort und Ferienaufenthalt.	Es wird sich seines Orts allerdings zeigen, daß wir überall in das Naturschöne die reine Schönheit erst hineinschauen; ein ausdrücklicher und selbständiger Gegenstand der Untersuchung wird dieß aber erst da, wo die Mängel aller Naturschönheit zur Sprache kommen.	70:86	228:242	3.0
Naturschönheit	2532889X_1960-07-07_01_093.tcf.xml-30-6	vischer_aesthetik0202_1848-678-25	Einen noch stärkeren Eindruck als alle Naturschönheiten Österreichs hinterließen bei mir die österreichischen Menschen und ihre Leistungen.	Genügt es nicht, daß Einführung einzelner Personen, daß einzelne Scenen, Züge auf Erinnerung an unmittelbar oder (durch Ueberlieferung) mittelbar geschaute Naturschönheit beruhen?	39:55	156:170	4.0
Naturschönheit	2532889X_1962-08-04_01_166.tcf.xml-17-7	26120215_1960_01_17_01_086.tcf.xml-3-2	Sie fangen das erwachende Afrika, seine Naturschönheiten, exotische Pflanzen und Tiere, supermoderne Städte und die brennende Wildnis mit erstaunlicher Präzision und Schönheit ein.	All diese Naturschönheiten und Gebilde werden uns durch optische Instrumente von erstaunlicher Präzision und Leistungsfähigkeit vermittelt.	40:56	10:26	4.0
Naturschönheit	2532889X_1962-08-04_01_166.tcf.xml-17-7	26120215_1972_09_23_01_019.tcf.xml-126-11	Sie fangen das erwachende Afrika, seine Naturschönheiten, exotische Pflanzen und Tiere, supermoderne Städte und die brennende Wildnis mit erstaunlicher Präzision und Schönheit ein.	Die Werktätigen unserer Länder haben umfangreiche Möglichkeiten, sich mit den Naturschönheiten und Aufbauerfolgen der CSSR und der DDR bekannt zu machen und einander besser kennenzulernen.	40:56	78:94	4.0
Naturschönheit	2532889X_1963-10-23_01_115.tcf.xml-46-6	vischer_aesthetik0201_1847-389-37	Land, das so reich an Naturschönheiten ist mit nach Moskau.	Es wird sich seines Orts allerdings zeigen, daß wir überall in das Naturschöne die reine Schönheit erst hineinschauen; ein ausdrücklicher und selbständiger Gegenstand der Untersuchung wird dieß aber erst da, wo die Mängel aller Naturschönheit zur Sprache kommen.	22:38	228:242	4.0
Naturschönheit	2532889X_1965-04-16_01_121.tcf.xml-66-5	26120215_1956_04_19_01_185.tcf.xml-26-24	Man mußte einen Teil der Naturschönheit opfern, um Größeres zu erhalten.	Vorsichtig geht es mit der Kamera und Teleobjektiv auf Pirsch, wer aber blind und lärmend durch die Wiesen streift, dem werden die Naturschönheiten nur als „Gegend mit Ansichtskarten" in Erinnerung bleiben.	25:39	131:147	4.0
Naturschönheit	2532889X_1966-01-06_01_175.tcf.xml-3-15	26120215_1986_03_19_01_154.tcf.xml-5-20	Neben mehreren hunderttausend Besuchern aus allen Bezirken der DDR und dem Auslands die jährlich die Naturschönheiten im Berglnnern besichtigen, finden in jedem Jahr rund 100 keuchhustenkranke Kinder im niedrigen Luftdruck des Höhleninneren Linderung.	Wie uns Betriebsdirektor Paul Ettl mitteilte, bietet die Weiße Flotte auch über Ostern Gelegenheit, vom Wasser her die Naturschönheiten unserer Stadt zu erleben.	101:117	119:135	4.0
