identifier1	identifier2	annotator	judgment	comment	lemma	round
2532889X_1970-07-18_01_084.tcf.xml-29-13	marx_kapital01_1867-11481-18	annotator1	2.0	 	Armenhaus	3
2532889X_1956-08-04_01_086.tcf.xml-20-9	treitschke_geschichte01_1879-9009-6	annotator1	3.0	 	Armenhaus	3
mayer_verwaltungsrecht02_1896-8530-2	mommsen_roemische03_1856-4885-48	annotator1	3.0	 	Armenhaus	3
26120215_1990_08_31_01_056.tcf.xml-33-19	treitschke_geschichte01_1879-9009-6	annotator1	2.0	 	Armenhaus	3
26120215_1970_01_28_01_083.tcf.xml-26-11	treitschke_geschichte01_1879-9009-6	annotator1	2.0	 	Armenhaus	3
2532889X_1987-10-16_01_089.tcf.xml-8-3	marx_kapital01_1867-11481-18	annotator1	2.0	 	Armenhaus	3
treitschke_geschichte05_1894-11312-19	peschel_voelkerkunde_1874-4634-42	annotator1	4.0	 	Armenhaus	3
2532889X_1970-06-30_01_077.tcf.xml-9-6	2532889X_1977-02-05_01_172.tcf.xml-28-9	annotator1	4.0	 	Armenhaus	3
nn_nrhz200_1849-253-17	peschel_voelkerkunde_1874-4634-42	annotator1	3.0	 	Armenhaus	3
schmidlin_kinderindustrie_1821-630-47	peschel_voelkerkunde_1874-4634-42	annotator1	3.0	 	Armenhaus	3
26120215_1983_02_26_01_048.tcf.xml-8-11	treitschke_geschichte01_1879-9009-6	annotator1	3.0	 	Armenhaus	3
26120215_1970_10_24_01_214.tcf.xml-29-2	treitschke_geschichte01_1879-9009-6	annotator1	2.0	 	Armenhaus	3
26120215_1958_10_02_01_007.tcf.xml-8-33	peschel_voelkerkunde_1874-4634-42	annotator1	2.0	 	Armenhaus	3
polenz_buettnerbauer_1895-9021-12	2532889X_1982-12-14_01_107.tcf.xml-9-12	annotator1	2.0	 	Armenhaus	3
2532889X_1985-12-19_01_032.tcf.xml-18-8	peschel_voelkerkunde_1874-4634-42	annotator1	2.0	 	Armenhaus	3
storm_waldwinkel_1875-1778-20	peschel_voelkerkunde_1874-4634-42	annotator1	3.0	 	Armenhaus	3
reil_curmethode_1803-4355-8	2532889X_1978-11-21_01_261.tcf.xml-25-8	annotator1	2.0	 	Armenhaus	3
savigny_system02_1840-3285-79	treitschke_geschichte01_1879-9009-6	annotator1	3.0	 	Armenhaus	3
lehnert_seehaefen02_1892-10998-10	peschel_voelkerkunde_1874-4634-42	annotator1	3.0	 	Armenhaus	3
2532889X_1975-12-24_01_033.tcf.xml-20-12	treitschke_geschichte01_1879-9009-6	annotator1	2.0	 	Armenhaus	3
2532889X_1983-07-12_01_131.tcf.xml-3-12	peschel_voelkerkunde_1874-4634-42	annotator1	2.0	 	Armenhaus	3
savigny_system02_1840-2902-69	treitschke_geschichte01_1879-9009-6	annotator1	4.0	 	Armenhaus	3
26120215_1969_06_15_01_428.tcf.xml-2-14	peschel_voelkerkunde_1874-4634-42	annotator1	3.0	 	Armenhaus	3
2532889X_1989-04-18_01_029.tcf.xml-1-7	2532889X_1973-11-25_01_086.tcf.xml-7-12	annotator1	3.0	 	Armenhaus	3
lehnert_seehaefen02_1892-1428-42	peschel_voelkerkunde_1874-4634-42	annotator1	3.0	 	Armenhaus	3
mayer_verwaltungsrecht02_1896-8530-2	2532889X_1954-09-07_01_024.tcf.xml-18-18	annotator1	2.0	 	Armenhaus	3
hauptmann_sonnenaufgang_1889-997-10	peschel_voelkerkunde_1874-4634-42	annotator1	4.0	 	Armenhaus	3
26120215_1953_06_14_01_052.tcf.xml-79-3	peschel_voelkerkunde_1874-4634-42	annotator6	0.0	Satz 2 ist nicht verständlich	Armenhaus	3
