lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
part_nn	nn1	1851	1	mag_1851_566015.txt-55-22	 	This idea is destined to revolutionize the navies of the world -- to turn the very expensive, and for the greater part of the time idle, or no better	114:118	0:149	This idea is destined to revolutionize the navies of the world -- to turn the very expensive , and for the greater part of the time idle , or no better	22	0:31	this idea be destine to revolutionize the navy of the world -- to turn the very expensive , and for the great part of the time idle , or no better	dd1 nn1 vbz vvn to vvi at nn2 io at nn1 nn1_jj to vvi at rg jj y cc if at jjr nn1 io at nnt1 jj_vv0@ y cc at jjr_rrr
part_nn	nn2	1851	1	mag_1851_566010.txt-183-27	 	Every day opens new and lucrative field, of enterprise, while all the established modes of gain furnish an average return of profits unknown in other parts of the world.	150:155	0:169	Every day opens new and lucrative field , of enterprise , while all the established modes of gain furnish an average return of profits unknown in other parts of the world .	27	0:32	every day open new and lucrative field , of enterprise , while all the establish mode of gain furnish an average return of profit unknown in other part of the world .	at1 nnt1 vvz jj cc jj nn1 y io nn1 y ii_<sub> db at jj@ nn2 io nn1 vv0 at1 jj_nn1 nn1 io nn2 jj ii jj nn2 io at nn1 y
part_nn	nn1	1844	1	nf_1844_747706.txt-293-12	 	After repeated and earnest solicitation, and much misgiving on his own part, Mr. Mather consented to become the pastor of the Second or North church in Boston, and was ordained over it, May 27, 1664.	71:75	0:199	After repeated and earnest solicitation , and much misgiving on his own part , Mr. Mather consented to become the pastor of the Second or North church in Boston , and was ordained over it , May 27 , 1664 .	12	0:41	after repeat and earnest solicitation , and much misgiving on his own part , mr.- mather consent to become the pastor of the second or north church in boston , and be ordain over it , may 27 , 1664 .	cs vvn_jj@ cc jj nn1 y cc da1 nn1 ii appge da nn1 y nnb np1 vvd to vvi at nn1 io at md_nnt1 cc nd1 nn1 ii np1 y cc vbdz vvn ii pph1 y npm1 mc y mc y
part_nn	nn1	1824	1	nf_1824_747685.txt-2190-18	 	The right of choosing the magistrates, was always regarded, and justly regarded, as an important part of the freedom of a citizen.	97:101	0:130	The right of choosing the magistrates , was always regarded , and justly regarded , as an important part of the freedom of a citizen.	18	0:25	the right of choose the magistrate , be always regard , and justly regard , as an important part of the freedom of a <nul>	at nn1 io vvg at nn2 y vbdz rr vvn y cc rr vvn y ii at1 jj nn1 io at nn1 io at1 nnu
part_nn	nn2	1845	1	fic_1845_622.txt-3025-27	 	Doubt not that you will see us often, my child, particularly during the frequent visits that I shall be compelled to make to the distant parts of the country.	137:142	0:158	Doubt not that you will see us often , my child , particularly during the frequent visits that I shall be compelled to make to the distant parts of the country .	27	0:32	doubt not that you will see us often , my child , particularly during the frequent visit that i shall be compel to make to the distant part of the country .	vv0 xx cst ppy vm vvi ppio2 rr y appge nn1 y rr ii at jj nn2 cst ppis1 vm vbi vvn to vvi ii at jj nn2 io at nn1 y
part_nn	nn2	1852	1	nf_1852_748165.txt-888-18	 	He will thus be able to purchase some of the simpler machines, by which some of the parts ol his process may be executed.	84:89	0:121	He will thus be able to purchase some of the simpler machines , by which some of the parts ol his process may be executed .	18	0:26	he will thus be able to purchase some of the simple machine , by which some of the part ol his process may be execute .	pphs1 vm rr vbi jk to vvi dd io at jjr nn2 y ii ddq dd io at nn2 vv0 appge nn1 vm vbi vvn y
part_nn	nn1	1835	1	fic_1835_7172.txt-4339-14	 	Upon arriving at the rack it was discovered that the bridles of the greater part of the troop were tied in hard knots in such a manner as to connect each two or three horses together.	76:80	0:183	Upon arriving at the rack it was discovered that the bridles of the greater part of the troop were tied in hard knots in such a manner as to connect each two or three horses together .	14	0:37	upon arrive at the rack it be discover that the bridle of the great part of the troop be tie in hard knot in such a manner as to connect each two or three horse together .	ii vvg ii at nn1_vv0 pph1 vbdz vvn@ cst at nn2 io at jjr nn1 io at nn1 vbdr vvn ii jj nn2 ii da at1 nn1 csa to vvi dd1 mc cc mc nn2 rl y
part_nn	nn1	1826	1	mag_1826_553694.txt-10-19	 	to the bush, whereunto while the sheep flies for defence in weather, he is sure to lose part of the fleece. '	88:92	0:109	to the bush , whereunto while the sheep flies for defence in weather , he is sure to lose part of the fleece . '	19	0:25	to the bush , whereunto while the sheep fly for defense in weather , he be sure to lose part of the fleece . '	ii at nn1 y nn1 cs at nn nn2_vvz if nn1 ii nn1 y pphs1 vbz jj to vvi nn1 io at nn1 y "@_ge
part_nn	nn2	1822	1	nf_1822_747604.txt-1013-38	 	But, in closing this part of the subject, I must distinctly remind you, though the thought has several times been hinted, that, with the man we contemplate, iligion, in all its parts, is ever a practical, more than a speculative subject.	177:182	0:237	But , in closing this part of the subject , I must distinctly remind you , though the thought has several times been hinted , that , with the man we contemplate , iligion , in all its parts , is ever a practical , more than a speculative subject .	38	0:51	but , in close this part of the subject , i must distinctly remind you , though the think have several time be hint , that , with the man we contemplate , iligion , in all its part , be ever a practical , more than a speculative subject .	ccb y ii vvg dd1 nn1 io at nn1 y ppis1 vm rr vvi ppy y cs at nn1 vhz da2 nnt2 vbn vvn y dd1_cst y iw at nn1 ppis2 vv0 y nn1_<sub> y ii db appge nn2 y vbz rr at1 jj y rrr_dar csn at1 jj nn1 y
part_nn	nn1	1856	1	mag_1856_522858.txt-209-29	 	It was forced upon Austria by the formidable proportions of the anti-Russian alliance, which threatened to sever from her at one stroke her Italian provinces if she took part with the enemy; but it will be observed, that while leaning to the side of the Alliance, she has steadily endeavored to present a minimum of opposition to Russia.	170:174	0:337	It was forced upon Austria by the formidable proportions of the anti-Russian alliance , which threatened to sever from her at one stroke her Italian provinces if she took part with the enemy ; but it will be observed , that while leaning to the side of the Alliance , she has steadily endeavored to present a minimum of opposition to Russia .	29	0:63	it be force upon austria by the formidable proportion of the anti-russian alliance , which threaten to sever from her at one stroke her italian province if she take part with the enemy ; but it will be observe , that while lean to the side of the alliance , she have steadily endeavor to present a minimum of opposition to russia .	pph1 vbdz vvn ii np1 ii at jj nn2 io at jj nn1 y ddq vvd to vvi ii ppho1 ii mc1 vv0_nn1 appge jj_nn1 nn2 cs pphs1 vvd nn1 iw at nn1 y ccb pph1 vm vbi vvn y cst_dd1 cs_nnt1@ vvg ii at nn1 io at nn1 y pphs1 vhz rr vvn to vvi at1 nn1 io nn1 ii np1 y
