identifier1	identifier2	annotator	judgment	comment	lemma
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1953-05-22_01_048.tcf.xml-49-11	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1956-03-29_01_132.tcf.xml-11-1	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1956-12-09_01_069.tcf.xml-15-35	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1958-04-15_01_080.tcf.xml-16-21	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1960-08-12_01_026.tcf.xml-7-7	inferred	1	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1962-06-09_01_129.tcf.xml-37-27	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1964-03-12_01_145.tcf.xml-165-4	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1964-03-29_01_012.tcf.xml-16-7	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1964-10-20_01_024.tcf.xml-13-20	inferred	1	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1966-10-02_01_199.tcf.xml-23-10	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1980-05-03_01_425.tcf.xml-1-11	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	2532889X_1982-07-13_01_068.tcf.xml-22-16	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	26120215_1949_03_24_01_039.tcf.xml-31-3	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	26120215_1950_02_07_01_232.tcf.xml-11-5	inferred	1	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	26120215_1953_11_01_02_360.tcf.xml-46-16	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	26120215_1956_12_16_02_189.tcf.xml-4-17	inferred	1	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	26120215_1959_04_08_01_090.tcf.xml-132-15	inferred	0	 	Schmiere
2532889X_1948-03-25_01_064.tcf.xml-33-25	26120215_1960_02_28_01_505.tcf.xml-41-6	inferred	1	 	Schmiere
