lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
pick_vb	vvi	1823	1	fic_1823_7241.txt-2696-39	 	My first notion was, that, some half pay scoundrel had, probably, been cashiered in the army; and willing to re-establish his character, by a squabble with a peaceable citizen; was about to pick a quarrel with me;	190:194	0:213	My first notion was , that , some half pay scoundrel had , probably , been cashiered in the army ; and willing to re-establish his character , by a squabble with a peaceable citizen ; was about to pick a quarrel with me ;	39	0:45	my first notion be , that , some half pay scoundrel have , probably , be cashier in the army ; and willing to re-establish his character , by a squabble with a peaceable citizen ; be about to pick a quarrel with me ;	appge md nn1 vbdz y dd1_cst y dd db_nn1@_rr@ vv0_nn1 nn1 vhd y rr y vbn vvn ii at nn1 y cc jj to vvi appge nn1 y ii at1 nn1 iw at1 jj nn1 y vbdz rpk to vvi at1 nn1 iw ppio1 y
pick_vb	vvg	1851	1	nf_1851_771607.txt-895-20	 	Mr. A. C. Hobbs, of the lock-making concern of Day &; Newell, has improved his leisure here in picking a six-tumbler Bank Lock of Mr. Chubb, the great English locksmith, and he now gives notice that he can pick any of Chubb's locks, or any other based on similar principles	95:102	0:273	Mr. A. C. Hobbs , of the lock-making concern of Day &; Newell , has improved his leisure here in picking a six-tumbler Bank Lock of Mr. Chubb , the great English locksmith , and he now gives notice that he can pick any of Chubb 's locks , or any other based on similar principles	20	0:56	mr.- <nul> c.-a hobbs , of the lock-making concern of day &; newell , have improve his leisure here in pick a six-tumbler bank lock of mr.- chubb , the great english locksmith , and he now give notice that he can pick any of chubb 's lock , or any other base on similar principle	nnb np1 np1 np1 y io at jj_nn1 nn1 io np1 np1_<sub> np1 y vhz vvn appge nn1 rl ii vvg at1 jj_<sub> nn1 nn1@_np1 io nnb np1 y at jj jj_nn1 nn1 y cc pphs1 rt vvz nn1_vv0 cst pphs1 vm vvi dd io np1 ge nn2 y cc dd nn1@_jj vvn ii jj nn2
pick_vb	vvg	1850	1	fic_1850_7304.txt-6199-15	 	But he rose, and wearily followed after the bold Alphonse, who was already picking his way down the steep sides	75:82	0:111	But he rose , and wearily followed after the bold Alphonse , who was already picking his way down the steep sides	15	0:22	but he rise , and wearily follow after the bold alphonse , who be already pick his way down the steep side	ccb pphs1 vvd y cc rr vvn_vvd ii_cs at jj np1 y pnqs vbdz rr vvg appge nn1 ii at jj nn2
pick_vb	vv0_nn1@	1836	1	fic_1836_7330.txt-906-24	 	Coil, and then with a violent effort, restraining herself, she continued, " No matter, M'Murdock -- there now -- pick up the pieces, and throw them away down the yard, so that little brother and you won't cut your feet. "	113:117	0:221	Coil , and then with a violent effort , restraining herself , she continued , " No matter , M'Murdock -- there now -- pick up the pieces , and throw them away down the yard , so that little brother and you wo n't cut your feet . "	24	0:50	coil , and then with a violent effort , restrain herself , she continue , " no matter , m'murdock -- there now -- pick up the piece , and throw them away down the yard , so that little brother and you will n't cut your foot . "	np1 y cc rt iw at1 jj nn1 y vvg ppx1 y pphs1 vvd y " at_uh nn1 y np1_<sub> z rl rt z vv0_nn1@ rp_ii@ at nn2 y cc vv0 ppho2 rl ii@ at nn1 y cs21 cs22 da1_jj nn1 cc ppy vm xx vvi appge nn2 y "
pick_vb	vvg	1846	1	fic_1846_544.txt-4054-4	 	each other, and picking up the stones in the bed of the stream.	16:23	0:63	each other , and picking up the stones in the bed of the stream .	4	0:15	each other , and pick up the stone in the bed of the stream .	ppx221 ppx222 y cc vvg rp_ii@ at nn2 ii at nn1 io at nn1 y
pick_vb	vvn	1843	1	nf_1843_748690.txt-930-35	 	He was a pig merchant of the vicinity, but had formerly been a trooper in the army of Napoleon, where, I suppose, like the drunken coachman of Evora, he had picked up his French and his habits of intoxication.	157:163	0:209	He was a pig merchant of the vicinity , but had formerly been a trooper in the army of Napoleon , where , I suppose , like the drunken coachman of Evora , he had picked up his French and his habits of intoxication .	35	0:45	he be a pig merchant of the vicinity , but have formerly be a trooper in the army of napoleon , where , i suppose , like the drunken coachman of evora , he have pick up his french and his habit of intoxication .	pphs1 vbdz at1 nn1 nn1 io at nn1 y ccb vhd rr vbn at1 nn1 ii at nn1 io np1 y rrq_cs y ppis1 vv0 y ii at jj nn1 io np1 y pphs1 vhd vvn rp appge nn1_jj cc appge nn2 io nn1 y
pick_vb	vv0	1856	1	fic_1856_9779.txt-12362-10	 	So don't be down in the mouth; but pick up, and hev a good heart, and you may see sights of fine fighting before many days.	35:39	0:123	So do n't be down in the mouth ; but pick up , and hev a good heart , and you may see sights of fine fighting before many days .	10	0:31	so do n't be down in the mouth ; but pick up , and hev a good heart , and you may see sight of fine fight before many day .	rr vd0 xx vbi rp ii at nn1 y ccb vv0 rp y cc vh0 at1 jj nn1 y cc ppy vm vvi nn2 io jj nn1 ii_cs da2 nnt2 y
pick_vb	vvi	1843	1	fic_1843_7325.txt-2684-30	 	You can faintly hear, about the door, the " craw, craw " of some neighbouring chickens, who have stepped around to consider the dinner-baskets, and pick up the crumbs of the noon's repast.	148:152	0:188	You can faintly hear , about the door , the " craw , craw " of some neighbouring chickens , who have stepped around to consider the dinner-baskets , and pick up the crumbs of the noon 's repast .	30	0:40	you can faintly hear , about the door , the " craw , craw " of some neighbouring chicken , who have step around to consider the dinner-baskets , and pick up the crumb of the noon 's repast .	ppy vm rr vvi y ii at nn1 y at " nn1 y nn1 " io dd jj nn2 y pnqs vh0 vvn rp to vvi at nn2_<sub> y cc vvi rp at nn2 io at nnt1 ge nn1 y
pick_vb	vvi	1856	1	fic_1856_1281.txt-5817-3	 	wretch began to pick up, as I said before, and in three days was such another woman that nobody could have told that she was the poor crazy thing that ran about the lanes and alleys of the Points.	16:20	0:196	wretch began to pick up , as I said before , and in three days was such another woman that nobody could have told that she was the poor crazy thing that ran about the lanes and alleys of the Points .	3	0:42	wretch begin to pick up , as i say before , and in three day be such another woman that nobody could have tell that she be the poor crazy thing that run about the lane and alley of the point .	nn1 vvd to vvi rp y csa ppis1 vvd rt y cc ii mc nnt2 vbdz da dd1 nn1 cst pn1 vm vhi vvn cst pphs1 vbdz at jj jj nn1 cst vvd ii at nn2 cc nn2 io at nn2 y
pick_vb	vvi	1849	1	mag_1849_555588.txt-11-76	 	that humble piece of domesticity, an onion, - we are obliged to search as if for the proverbial needle; to dive into family records, dim with the dust of time, or useless from the suspicious coloring of pride or affection; to call upon the East and the West, the North and the South, to rummage the memory-garrets of their " oldest inhabitants; " in short, to pick, as it were, from thorns and briers by the way-side, stray locks of the material which should have been carded and spun by the growers, ready for the weaving skill of the present day.	360:364	0:548	that humble piece of domesticity , an onion , - we are obliged to search as if for the proverbial needle ; to dive into family records , dim with the dust of time , or useless from the suspicious coloring of pride or affection ; to call upon the East and the West , the North and the South , to rummage the memory-garrets of their " oldest inhabitants ; " in short , to pick , as it were , from thorns and briers by the way-side , stray locks of the material which should have been carded and spun by the growers , ready for the weaving skill of the present day .	76	0:116	that humble piece of domesticity , an onion , - we be oblige to search as if for the proverbial needle ; to dive into family record , dim with the dust of time , or useless from the suspicious color of pride or affection ; to call upon the east and the west , the north and the south , to rummage the memory-garrets of their " old inhabitant ; " in short , to pick , as it be , from thorn and brier by the way-side , stray lock of the material which should have be card and spin by the grower , ready for the weaving skill of the present day .	dd1 jj nn1 io nn1 y at1 nn1 y - ppis2 vbr vvn to vvi cs21 cs22 if at jj nn1 y to vvi ii nn1 nn2 y vv0_jj iw at nn1 io nnt1 y cc jj ii at jj nn1 io nn1 cc nn1 y to vvi ii at nd1 cc at nd1 y at nd1 cc at nd1 y to vvi at nn2_<sub> io appge " jjt nn2 y " rr21 rr22 y to vvi y rr31 rr32 vbdr y ii nn2 cc nn2 ii at nn1 y jj_vv0 nn2 io at nn1 ddq vm vhi vbn vvn@ cc vvn ii at nn2 y jj if at nn1 nn1 io at jj_nn1 nnt1 y
