lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
tip_vb	vvi	1830	1	fic_1830_7238.txt-330-33	 	All this I did see, and I saw it either while I was on the top of that rock, holding by the flag-staff, afraid to move lest the rock should tip over among the houses, and afraid to let go, lest I should be blown away; or I saw it, after I had escaped; but furthermore I can not say, for while I was looking about me and wondering at the beauty of the	140:143	0:350	All this I did see , and I saw it either while I was on the top of that rock , holding by the flag-staff , afraid to move lest the rock should tip over among the houses , and afraid to let go , lest I should be blown away ; or I saw it , after I had escaped ; but furthermore I can not say , for while I was looking about me and wondering at the beauty of the	33	0:83	all this i do see , and i see it either while i be on the top of that rock , hold by the flag-staff , afraid to move lest the rock should tip over among the house , and afraid to let go , lest i should be blow away ; or i see it , after i have escape ; but furthermore i can not say , for while i be look about me and wonder at the beauty of the	db dd1 ppis1 vdd vvi y cc ppis1 vvd pph1 rr cs ppis1 vbdz ii at nn1 io dd1 nn1 y vvg ii at nn1_<sub> y jj to vvi cs at nn1 vm vvi rp ii at nn2 y cc jj to vvi vvi y cs ppis1 vm vbi vvn rl y cc ppis1 vvd pph1 y cs ppis1 vhd vvn y ccb rr ppis1 vm xx vvi y cs%_if cs_nnt1@ ppis1 vbdz vvg ii ppio1 cc vvg ii at nn1 io at
tip_vb	vvd_vvn	1839	1	fic_1839_7067.txt-1486-47	 	At early dawn, the day following Clifton's receipt of the challenge, a row-boat with two oarsmen and five passengers might be observed moving over the placid surface of the noble river, towards this picturesque and secluded spot; and just as the sunbeams tipped the summit of the mountains, the party disembarked; and Clifton, Ellingbourne, Matthison, Shafton, and the surgeon proceeded to the execution of their hostile purpose.	255:261	0:429	At early dawn , the day following Clifton 's receipt of the challenge , a row-boat with two oarsmen and five passengers might be observed moving over the placid surface of the noble river , towards this picturesque and secluded spot ; and just as the sunbeams tipped the summit of the mountains , the party disembarked ; and Clifton , Ellingbourne , Matthison , Shafton , and the surgeon proceeded to the execution of their hostile purpose .	47	0:79	at early dawn , the day following clifton 's receipt of the challenge , a row-boat with two oarsman and five passenger might be observe move over the placid surface of the noble river , towards this picturesque and secluded spot ; and just as the sunbeam tip the summit of the mountain , the party disembark ; and clifton , ellingbourne , matthison , shafton , and the surgeon proceed to the execution of their hostile purpose .	ii jj nnt1 y at nnt1 ra@_ii@_vvg np1 ge nn1 io at nn1 y at1 nn1_jj iw mc nn2 cc mc nn2 vm vbi vvn vvg ii_rp at jj nn1 io at jj nn1 y ii dd1 jj cc jj nn1 y cc rr csa_ii at nn2 vvd_vvn at nn1 io at nn2 y at nn1 vvd y cc np1 y np1_<sub> y np1_<sub> y np1 y cc at nn1 vvd_vvn@ ii at nn1 io appge jj nn1 y
tip_vb	vv0	1837	1	mag_1837_554498.txt-233-5	 	Go draw the cork, tip the decanter; but, when your great toe shall set you a-roaring, it will be no affair of mine.	18:21	0:115	Go draw the cork , tip the decanter ; but , when your great toe shall set you a-roaring , it will be no affair of mine .	5	0:28	go draw the cork , tip the decanter ; but , when your great toe shall set you a-roaring , it will be no affair of mine .	vv0 vv0 at nn1 y vv0 at nn1 y ccb y cs_rrq appge jj nn1 vm vvi ppy jj_<sub> y pph1 vm vbi at nn1 io ppge y
tip_vb	vvn_vvd	1854	1	nf_1854_755030.txt-2999-17	 	The chamois figures largely; there are pouches made of chamois skin, walking sticks and alpenstocks tipped with chamois horn; sometimes an entire skin, horns and all, hanging disconsolately downward.	100:106	0:199	The chamois figures largely ; there are pouches made of chamois skin , walking sticks and alpenstocks tipped with chamois horn ; sometimes an entire skin , horns and all , hanging disconsolately downward .	17	0:35	the chamois figure largely ; there be pouch make of chamois skin , walk stick and alpenstocks tip with chamois horn ; sometimes an entire skin , horn and all , hang disconsolately downward .	at nn1 nn2_vvz@ rr y ex vbr nn2 vvn_vvd io nn1 nn1 y nn1 nn2 cc nn2 vvn_vvd iw nn1 nn1 y rt at1 jj nn1 y nn2 cc db_rr@ y vvg rr jj_rl@ y
tip_vb	vvz	1850	1	fic_1850_7222.txt-216-2	 	He boldly tips the wink to the bar-maid, at such genteel places as the Madison House -- sips, and pulls up his shirt collars with a jaunty air, and sometimes will sit down to a quiet rubber of whist, in the back parlor.	10:14	0:219	He boldly tips the wink to the bar-maid , at such genteel places as the Madison House -- sips , and pulls up his shirt collars with a jaunty air , and sometimes will sit down to a quiet rubber of whist , in the back parlor .	2	0:48	he boldly tip the wink to the bar-maid , at such genteel place as the madison house -- sip , and pull up his shirt collar with a jaunty air , and sometimes will sit down to a quiet rubber of whist , in the back parlor .	pphs1 rr vvz at nn1 ii at nn1_<sub> y ii da jj nn2 csa at np1 nn1 z nn2_vvz y cc vvz rp appge nn1 nn2 iw at1 jj nn1 y cc rt vm vvi rp ii at1 jj nn1 io nn1 y ii at nn1_jj@ nn1 y
tip_vb	vv0	1854	1	fic_1854_7839.txt-1455-0	 	Tip over the salt, and the fat's in	0:3	0:35	Tip over the salt , and the fat 's in	0	0:10	tip over the salt , and the fat be in	vv0 rp_ii at nn1 y cc at nn1 vbz ii
tip_vb	vvi	1841	1	fic_1841_8921.txt-336-16	 	We have brought the sun's rays -- they shall make thee a pen That shall tip as with fire all thy words unto men; And we'll bring thee for paper, on which thou shalt write All thy songs of pure joy, and thy visions of night, E'en the clouds in our heaven, in their lights and their shade, With the gleams of pale sunshine that over them strayed.	72:75	0:344	We have brought the sun 's rays -- they shall make thee a pen That shall tip as with fire all thy words unto men ; And we 'll bring thee for paper , on which thou shalt write All thy songs of pure joy , and thy visions of night , E'en the clouds in our heaven , in their lights and their shade , With the gleams of pale sunshine that over them strayed .	16	0:77	we have bring the sun 's ray -- they shall make thee a pen that shall tip as with fire all thy word unto man ; and we will bring thee for paper , on which thou shall write all thy song of pure joy , and thy vision of night , e'en the cloud in our heaven , in their light and their shade , with the gleam of pale sunshine that over them stray .	ppis2 vh0 vvn at nn1 ge nn2 z pphs2 vm vvi ppy at1 nn1 cst_dd1 vm vvi csa iw nn1 db appge nn2 ii nn2 y cc ppis2 vm vvi ppy if nn1 y ii ddq ppy vm vvi db appge nn2 io jj nn1 y cc appge nn2 io nnt1 y np1_nn1 at nn2 ii appge nn1 y ii appge nn2 cc appge nn1 y iw at nn2 io jj nn1 cst ii ppho2 vvd_vvn y
tip_vb	vvg	1824	1	fic_1824_7277.txt-826-67	 	He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose.	340:347	0:519	He was of a middling stature , inclining to corpulency ; with a sanguine complexion , a low forehead deeply shaded with bushy black hair , that absolutely refused to conform to the sleekness of his order ; a keen gray eye , which had a peculiarly cunning expression from a trick he had early acquired , and of which he could never rid himself , of tipping a knowing wink ; a short thick nose turning upward ; a wide mouth , with the corners sanctimoniously drawn down , and a prominent fat chin following the direction of his nose .	67	0:102	he be of a middling stature , incline to corpulency ; with a sanguine complexion , a low forehead deeply shade with bushy black hair , that absolutely refuse to conform to the sleekness of his order ; a keen gray eye , which have a peculiarly cunning expression from a trick he have early acquire , and of which he could never rid himself , of tip a know wink ; a short thick nose turn upward ; a wide mouth , with the corner sanctimoniously draw down , and a prominent fat chin follow the direction of his nose .	pphs1 vbdz io at1 jj nn1 y vvg ii nn1 y iw at1 jj nn1 y at1 jj nn1 rr vvn@_jj iw jj jj nn1 y dd1_cst rr vvn_vvd to vvi ii at nn1 io appge nn1 y at1 jj jj nn1 y ddq vhd at1 rr jj nn1 ii at1 nn1 pphs1 vhd rr vvn y cc io ddq pphs1 vm rr vvi ppx1 y io vvg at1 jj@ nn1 y at1 jj jj nn1 vvg_nn1 rl@_jj y at1 jj nn1 y iw at nn2 rr vvn rp y cc at1 jj jj_nn1 nn1 vvg_ii@ at nn1 io appge nn1 y
tip_vb	vv0	1815	1	fic_1815_8679.txt-689-1	 	Soldier Tip us the glass first, dye see, I like no song, that goes by wind alone, so let us	8:11	0:91	Soldier Tip us the glass first , dye see , I like no song , that goes by wind alone , so let us	1	0:24	soldier tip us the glass first , dye see , i like no song , that go by wind alone , so let us	nn1 vv0 ppio2 at nn1 md y nn1 vv0 y ppis1 vv0 at nn1 y dd1_cst vvz ii nn1 rr_jj y rr vv0 ppio2
tip_vb	vvd	1847	1	fic_1847_2352.txt-1660-19	 	A long line of railroad presidents and superintendents had come to the depot to see him off, and tipped their hats as he glided out into the open air.	97:103	0:150	A long line of railroad presidents and superintendents had come to the depot to see him off , and tipped their hats as he glided out into the open air .	19	0:31	a long line of railroad president and superintendent have come to the depot to see him off , and tip their hat as he glide out into the open air .	at1_zz1 jj nn1 io nn1 nn2 cc nn2 vhd vvn ii at nn1 to vvi ppho1 rp y cc vvd appge nn2 csa pphs1 vvd rp ii at jj nn1 y
