identifier1	identifier2	annotator	judgment	comment	lemma	round
hauptmann_henschel_1899-268-9	26120215_1948_02_17_01_187.tcf.xml-17-32	annotator1	1.0	 	abdecken	3
26120215_1973_03_06_01_146.tcf.xml-54-10	26120215_1978_03_18_01_155.tcf.xml-9-13	annotator1	4.0	 	abdecken	3
2532889X_1984-01-05_01_103.tcf.xml-24-11	2532889X_1971-12-31_01_016.tcf.xml-9-26	annotator1	3.0	 	abdecken	3
hauptmann_henschel_1899-268-9	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator1	1.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	2532889X_1975-10-25_01_181.tcf.xml-9-26	annotator1	2.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1979_05_26_01_341.tcf.xml-15-24	annotator1	2.0	 	abdecken	3
26120215_1950_06_22_01_023.tcf.xml-7-21	26120215_1977_07_21_01_018.tcf.xml-29-26	annotator1	3.0	 	abdecken	3
26120215_1976_01_10_01_404.tcf.xml-4-28	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator1	3.0	 	abdecken	3
2532889X_1963-11-29_01_049.tcf.xml-63-83	2532889X_1966-02-13_01_235.tcf.xml-6-18	annotator1	2.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	ledebur_eisenhuettenkunde_1884-14941-36	annotator1	2.0	 	abdecken	3
ledebur_eisenhuettenkunde_1884-5694-22	2532889X_1963-11-29_01_049.tcf.xml-63-83	annotator1	2.0	 	abdecken	3
26120215_1948_03_05_01_025.tcf.xml-8-27	2532889X_1953-02-10_01_044.tcf.xml-10-21	annotator1	4.0	 	abdecken	3
2532889X_1965-11-13_01_042.tcf.xml-46-32	2532889X_1990-05-16_01_087.tcf.xml-235-35	annotator1	4.0	 	abdecken	3
ledebur_eisenhuettenkunde_1884-1393-20	26120215_1963_10_03_01_130.tcf.xml-21-10	annotator1	2.0	 	abdecken	3
26120215_1977_09_14_01_138.tcf.xml-7-11	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator1	1.0	 	abdecken	3
wanderley_bauconstructionslehre01_1877-1526-77	2532889X_1984-03-07_01_115.tcf.xml-22-26	annotator1	2.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	2532889X_1982-04-28_01_050.tcf.xml-8-40	annotator1	4.0	 	abdecken	3
26120215_1960_07_17_01_533.tcf.xml-19-26	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator1	2.0	 	abdecken	3
menzel_maurer_1847-5350-32	2532889X_1971-12-31_01_016.tcf.xml-9-26	annotator1	1.0	 	abdecken	3
2532889X_1990-05-16_01_087.tcf.xml-235-35	2532889X_1984-03-07_01_115.tcf.xml-22-26	annotator1	4.0	 	abdecken	3
boerne_paris03_1833-917-12	26120215_1948_03_05_01_025.tcf.xml-8-27	annotator1	1.0	 	abdecken	3
ledebur_eisenhuettenkunde_1884-1403-11	2532889X_1984-03-07_01_115.tcf.xml-22-26	annotator1	2.0	 	abdecken	3
silberer_traber_1883-600-30	2532889X_1971-12-31_01_016.tcf.xml-9-26	annotator1	2.0	 	abdecken	3
ledebur_eisenhuettenkunde_1884-1403-11	26120215_1990_05_03_01_342.tcf.xml-390-28	annotator1	2.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1952_10_16_01_166.tcf.xml-5-13	annotator1	2.0	 	abdecken	3
2532889X_1990-05-16_01_087.tcf.xml-235-35	ledebur_eisenhuettenkunde_1884-6302-29	annotator1	2.0	 	abdecken	3
26120215_1988_07_06_01_125.tcf.xml-3-19	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator1	1.0	 	abdecken	3
26120215_1973_03_06_01_146.tcf.xml-54-10	2532889X_1971-12-31_01_016.tcf.xml-9-26	annotator1	3.0	 	abdecken	3
26120215_1951_03_06_01_203.tcf.xml-16-13	26120215_1966_08_24_01_105.tcf.xml-13-10	annotator1	2.0	 	abdecken	3
polenz_buettnerbauer_1895-6066-22	2532889X_1978-08-11_01_093.tcf.xml-25-26	annotator1	2.0	 	abdecken	3
becker_arbeiter_1860-165-24	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator1	1.0	 	abdecken	3
26120215_1967_07_24_01_017.tcf.xml-11-13	2532889X_1953-02-10_01_044.tcf.xml-10-21	annotator1	1.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	2532889X_1967-08-11_01_126.tcf.xml-17-29	annotator1	2.0	 	abdecken	3
2532889X_1986-03-08_01_151.tcf.xml-14-10	2532889X_1984-01-05_01_103.tcf.xml-24-11	annotator1	2.0	 	abdecken	3
2532889X_1969-01-05_01_148.tcf.xml-10-22	menzel_maurer_1847-4284-5	annotator1	2.0	 	abdecken	3
26120215_1970_01_06_01_071.tcf.xml-12-12	26120215_1966_08_24_01_105.tcf.xml-13-10	annotator1	1.0	 	abdecken	3
2532889X_1975-05-03_01_099.tcf.xml-5-20	26120215_1977_07_21_01_018.tcf.xml-29-26	annotator1	1.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	wanderley_bauconstructionslehre02_1878-4862-11	annotator1	2.0	 	abdecken	3
strauss_jesus02_1836-788-64	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator1	1.0	 	abdecken	3
beck_eisen03_1897-10544-29	2532889X_1983-05-14_01_107.tcf.xml-29-16	annotator1	2.0	 	abdecken	3
wanderley_bauconstructionslehre02_1878-1492-27	26120215_1981_11_21_01_345.tcf.xml-78-47	annotator6	2.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	2532889X_1967-08-11_01_126.tcf.xml-17-29	annotator6	3.0	 	abdecken	3
polenz_buettnerbauer_1895-6066-22	2532889X_1964-02-06_01_039.tcf.xml-113-15	annotator6	4.0	 	abdecken	3
2532889X_1984-03-07_01_115.tcf.xml-22-26	2532889X_1978-08-11_01_093.tcf.xml-25-26	annotator6	2.0	 	abdecken	3
boerne_paris03_1833-917-12	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator6	2.0	 	abdecken	3
26120215_1968_09_12_01_045.tcf.xml-40-9	26120215_1966_08_24_01_105.tcf.xml-13-10	annotator6	2.0	 	abdecken	3
26120215_1972_04_12_01_301.tcf.xml-3-19	2532889X_1983-05-14_01_107.tcf.xml-29-16	annotator6	4.0	 	abdecken	3
wanderley_bauconstructionslehre01_1877-3217-23	2532889X_1983-05-14_01_107.tcf.xml-29-16	annotator6	2.0	 	abdecken	3
avelallemant_gaunerthum04_1862-16809-48	2532889X_1971-12-31_01_016.tcf.xml-9-26	annotator6	1.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	2532889X_1975-10-25_01_181.tcf.xml-9-26	annotator6	2.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	2532889X_1963-05-11_01_043.tcf.xml-39-20	annotator6	3.0	 	abdecken	3
26120215_1981_11_21_01_345.tcf.xml-78-47	26120215_1966_08_24_01_105.tcf.xml-13-10	annotator6	2.0	 	abdecken	3
26120215_1980_01_19_01_138.tcf.xml-31-8	2532889X_1983-05-14_01_107.tcf.xml-29-16	annotator6	1.0	 	abdecken	3
26120215_1988_07_06_01_125.tcf.xml-3-19	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator6	1.0	 	abdecken	3
ledebur_eisenhuettenkunde_1884-12929-25	2532889X_1983-05-14_01_107.tcf.xml-29-16	annotator6	2.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1978_03_18_01_155.tcf.xml-9-13	annotator6	4.0	 	abdecken	3
munzinger_japaner_1898-448-4	2532889X_1990-08-09_01_135.tcf.xml-199-36	annotator6	1.0	 	abdecken	3
26120215_1978_08_10_01_344.tcf.xml-18-16	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator6	1.0	 	abdecken	3
2532889X_1965-11-13_01_042.tcf.xml-46-32	26120215_1966_08_24_01_105.tcf.xml-13-10	annotator6	2.0	 	abdecken	3
ledebur_eisenhuettenkunde_1884-5694-22	2532889X_1984-03-07_01_115.tcf.xml-22-26	annotator6	2.0	 	abdecken	3
silberer_traber_1883-600-30	2532889X_1971-12-31_01_016.tcf.xml-9-26	annotator6	2.0	 	abdecken	3
menzel_maurer_1847-5350-32	2532889X_1971-12-31_01_016.tcf.xml-9-26	annotator6	1.0	 	abdecken	3
nn_nrhz296_1849-189-4	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator6	2.0	 	abdecken	3
26120215_1988_06_11_01_185.tcf.xml-20-8	2532889X_1980-12-03_01_045.tcf.xml-3-41	annotator6	2.0	 	abdecken	3
ledebur_eisenhuettenkunde_1884-5879-22	2532889X_1983-05-14_01_107.tcf.xml-29-16	annotator6	2.0	 	abdecken	3
2532889X_1968-09-17_01_189.tcf.xml-60-35	26120215_1966_08_24_01_105.tcf.xml-13-10	annotator6	2.0	 	abdecken	3
26120215_1974_02_26_01_130.tcf.xml-6-47	26120215_1966_08_24_01_105.tcf.xml-13-10	annotator6	2.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	wanderley_bauconstructionslehre02_1878-4862-11	annotator6	2.0	 	abdecken	3
ledebur_eisenhuettenkunde_1884-5694-22	2532889X_1977-08-29_01_023.tcf.xml-5-10	annotator6	4.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1979_05_26_01_341.tcf.xml-15-24	annotator6	2.0	 	abdecken	3
menzel_maurer_1847-4283-17	2532889X_1969-01-05_01_148.tcf.xml-10-22	annotator6	2.0	 	abdecken	3
wanderley_bauconstructionslehre02_1878-4577-74	immermann_muenchhausen04_1839-342-16	annotator6	1.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	menzel_maurer_1847-4284-5	annotator6	2.0	 	abdecken	3
wanderley_bauconstructionslehre01_1877-1292-25	26120215_1980_01_19_01_138.tcf.xml-31-8	annotator6	4.0	 	abdecken	3
ledebur_eisenhuettenkunde_1884-1403-11	brehm_thierleben01_1864-2955-29	annotator6	1.0	 	abdecken	3
wanderley_bauconstructionslehre02_1878-4577-74	nn_maehrisches71_1886-490-16	annotator6	1.0	 	abdecken	3
2532889X_1983-05-14_01_107.tcf.xml-29-16	26120215_1967_08_12_01_019.tcf.xml-5-30	annotator6	4.0	 	abdecken	3
26120215_1981_06_24_01_155.tcf.xml-55-9	2532889X_1983-05-14_01_107.tcf.xml-29-16	annotator6	2.0	 	abdecken	3
ledebur_eisenhuettenkunde_1884-5694-22	26120215_1981_08_26_01_044.tcf.xml-59-14	annotator6	4.0	 	abdecken	3
2532889X_1966-02-13_01_235.tcf.xml-6-18	2532889X_1984-03-07_01_115.tcf.xml-22-26	annotator6	2.0	 	abdecken	3
polenz_buettnerbauer_1895-6066-22	2532889X_1978-08-11_01_093.tcf.xml-25-26	annotator6	2.0	 	abdecken	3
beck_eisen02_1895-16179-3	26120215_1960_06_26_01_343.tcf.xml-20-8	annotator6	4.0	 	abdecken	3
26120215_1977_12_19_01_093.tcf.xml-19-14	2532889X_1983-05-14_01_107.tcf.xml-29-16	annotator6	2.0	 	abdecken	3
