lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Frechheit	2532889X_1947-10-10_01_050.tcf.xml-4-6	26120215_1989_04_08_01_473.tcf.xml-2-39	Gewissenlose Elemente verkaufen mit einer beispiellosen Frechheit unter den Augen der Behörden fast überall in Berlin sogenanntes „Freies Gemüse" zu Wucherpreisen, die kaum noch ein Mensch bezahlen kann.	Das war korrekt, laut Polize ibericht schien der nicht, hatte Hauptmann Drews doch die gestrige Nacht im Hinblick auf den Tatherga g eine Neumondnacht genannt. Unwillkürlich nahm er den Weg zur Siedlung, wie um die Frechheit der Einbrecher nachzuschmecken, mit ihrer Beute unter der Nase des Abs chnitts bevollmächtigten wegzufahren.	56:65	215:224	4.0
Frechheit	2532889X_1947-10-10_01_050.tcf.xml-4-6	berg_ostasien04_1873-4182-48	Gewissenlose Elemente verkaufen mit einer beispiellosen Frechheit unter den Augen der Behörden fast überall in Berlin sogenanntes „Freies Gemüse" zu Wucherpreisen, die kaum noch ein Mensch bezahlen kann.	Als der Gesandte nach seinem Verlust fragte, schrie der königliche Reisemarschall Luaṅ Senna Pagdi, — der bis dahin Betel kauend in seinem dem Arrow angehängten Boote lag, — von Ersatz sei keine Rede; der Chinese möge froh sein, wenn man ihn für die Frechheit, einem königlichen Dampfer in den Weg zu fahren, nicht köpfte.	56:65	251:260	4.0
Frechheit	2532889X_1948-07-16_01_071.tcf.xml-11-2	26120215_1957_10_17_01_138.tcf.xml-4-11	Mit besonderer Frechheit aber ging ein auf dem Pankower Wohnungsamt beschäftigter Herr Fleischer vor, der, obgleich er selber eine schone Dreizimmerwohnung besaß eines Tages Appetit auf ein Einfamilienhaus bekam, in das ein ausgebombter Schwerbeschädigter eingewiesen war.	Ihr Benehmen beim Kontrollposten der Volkspolizei schwankt zwischen betonter Gleichgültigkeit und Frechheit „Bin ja gespannt, wann die Schniifrelei endlich aufhört. sagt eine Frau. nachdem sie die Kontrolle hinter sich hat.	15:24	98:107	4.0
Frechheit	2532889X_1949-01-05_01_042.tcf.xml-207-48	2532889X_1957-09-06_01_218.tcf.xml-5-20	Zu einer Zeit, in der unser Volk alle seine materiellen Hilfsquellen und seine Arbeit zur Durchführung des bevorstehenden Fünfjahrplans mobilisiert, zu einer Zeit, in der die Aufmerksamkeit unseres Volkes sich auf die Aufgaben unseres wirtschaftlichen und kulturellen Aufbaues konzentriert, beschuldigen die Kriegsbrandstifter mit unerhörter Frechheit unsere friedliche kteinp Rppuhlllc dPs Militarismus und der Aggressivität gegen unsere Nachbarn.	Wer erinnert sich nicht noch an Ciaire Waldoffs „Heeermann heester...!" oder Werner Fmks pikante Frechheiten?	342:351	97:108	3.0
Frechheit	2532889X_1949-01-05_01_042.tcf.xml-207-48	liebknecht_frage_1878-854-53	Zu einer Zeit, in der unser Volk alle seine materiellen Hilfsquellen und seine Arbeit zur Durchführung des bevorstehenden Fünfjahrplans mobilisiert, zu einer Zeit, in der die Aufmerksamkeit unseres Volkes sich auf die Aufgaben unseres wirtschaftlichen und kulturellen Aufbaues konzentriert, beschuldigen die Kriegsbrandstifter mit unerhörter Frechheit unsere friedliche kteinp Rppuhlllc dPs Militarismus und der Aggressivität gegen unsere Nachbarn.	Der neue preußische Gesandte — Roher — (Müffling war am 5. Sept. verduftet, nachdem er sein Henkerwerk vollbracht, er der „Freund der Pforte ‟ und Friedensengel), zusammen mit dem von Müffling eingeseiften General Guilleminot und Sir Robert Gordon — unterstützten die Reklamationen der Pforte, denn diese Frechheit war gegen die Verabredung, ging sogar „dem im Siegerkranz zu weit.	342:351	305:314	4.0
Frechheit	2532889X_1949-05-01_01_142.tcf.xml-10-44	2532889X_1955-07-07_01_017.tcf.xml-23-6	In der Nacht vom 26. zum 27. April haben Faschisten in der Y «tader Str. 11, im Bezirk Prenzlauer Bert an die Wohnungstür der Hinterbliebenen des im Zuchthaus Brandenbürg ermordeten Antifaschisten Arthur S o d t k e, mit Kreide folgende provokatorische Frechheit geschrieben:	Hier ist es also mit einer Frechheit ausgesprochen, wie seit Jahrzehnten nicht mehr:	253:262	27:36	4.0
Frechheit	2532889X_1949-05-01_01_142.tcf.xml-10-44	2532889X_1970-02-06_01_122.tcf.xml-12-20	In der Nacht vom 26. zum 27. April haben Faschisten in der Y «tader Str. 11, im Bezirk Prenzlauer Bert an die Wohnungstür der Hinterbliebenen des im Zuchthaus Brandenbürg ermordeten Antifaschisten Arthur S o d t k e, mit Kreide folgende provokatorische Frechheit geschrieben:	Die „Sowjetskaja Rossija" überschreibt am Donnerstag einen Kommentar zur Verschärfung der Situation in Nahost mit „Eskalation der Frechheit".	253:262	130:139	3.5
Frechheit	2532889X_1949-05-01_01_142.tcf.xml-10-44	26120215_1957_02_23_01_179.tcf.xml-21-2	In der Nacht vom 26. zum 27. April haben Faschisten in der Y «tader Str. 11, im Bezirk Prenzlauer Bert an die Wohnungstür der Hinterbliebenen des im Zuchthaus Brandenbürg ermordeten Antifaschisten Arthur S o d t k e, mit Kreide folgende provokatorische Frechheit geschrieben:	Mit unverhohlener Frechheit behaupten die Westberliner „Ernährungsbehörden", die Hausfrauen bevorzugten die teuren Waren und trieben somit die Preise in die Höhe.	253:262	18:27	4.0
Frechheit	2532889X_1949-05-01_01_142.tcf.xml-10-44	26120215_1958_09_12_01_163.tcf.xml-32-5	In der Nacht vom 26. zum 27. April haben Faschisten in der Y «tader Str. 11, im Bezirk Prenzlauer Bert an die Wohnungstür der Hinterbliebenen des im Zuchthaus Brandenbürg ermordeten Antifaschisten Arthur S o d t k e, mit Kreide folgende provokatorische Frechheit geschrieben:	Im übrigen besitzt Klelinger die Frechheit, Dr. Engelhardt als Lügner hinzustellen und zu behaupten, daß „von einem Gewissenszwang nicht gesprochen werden kann".	253:262	33:42	3.5
Frechheit	2532889X_1949-05-01_01_142.tcf.xml-10-44	26120215_1960_04_07_01_035.tcf.xml-21-21	In der Nacht vom 26. zum 27. April haben Faschisten in der Y «tader Str. 11, im Bezirk Prenzlauer Bert an die Wohnungstür der Hinterbliebenen des im Zuchthaus Brandenbürg ermordeten Antifaschisten Arthur S o d t k e, mit Kreide folgende provokatorische Frechheit geschrieben:	Was die „Welt" aber vorsichtig plappert, blökt das offizielle Bonner Militaristen-und Faschistenblatt „Stahlhelm" mit seltener Frechheit und Blödheit hinaus.	253:262	127:136	3.5
