lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Spielball	2532889X_1946-05-12_01_022.tcf.xml-38-23	2532889X_1968-03-23_01_340.tcf.xml-35-10	Die Mittelschichten haben sich deshalb zu entscheiden: entweder in der SED mitzuwirken für eine Aufwärtsentwicklung und bessere Zukunft Deutschlands oder wieder zum Spielball einer nationalistischen und kapitalistischen Restauration zu werden, die unser deutsches Vaterland endgültig ausradieren und zu einer wirtschaftlichen Wüste machen würde.	So sind unsere Wissenschaftler und alle Lernenden keine ohnmächtigen. Spielbälle der Wissensexplosion, sondern entwickeln sich immer mehr zu leistungsfähigen Beherrschern der modernen Wissenschaft, einer der Hauptproduktivkräfte in unserer Zeit.	165:174	70:80	4.0
Spielball	2532889X_1946-05-12_01_022.tcf.xml-38-23	hobrecht_verkehrsverhaeltnisse_1893-94-10	Die Mittelschichten haben sich deshalb zu entscheiden: entweder in der SED mitzuwirken für eine Aufwärtsentwicklung und bessere Zukunft Deutschlands oder wieder zum Spielball einer nationalistischen und kapitalistischen Restauration zu werden, die unser deutsches Vaterland endgültig ausradieren und zu einer wirtschaftlichen Wüste machen würde.	Die öffentliche Meinung war — wie so oft — ein Spielball, den sich Sonderinteresse und Unkenntniss der Dinge lustig zuwarfen.	165:174	47:56	4.0
Spielball	2532889X_1946-05-12_01_022.tcf.xml-38-23	nettelbeck_lebensbeschreibung02_1821-915-27	Die Mittelschichten haben sich deshalb zu entscheiden: entweder in der SED mitzuwirken für eine Aufwärtsentwicklung und bessere Zukunft Deutschlands oder wieder zum Spielball einer nationalistischen und kapitalistischen Restauration zu werden, die unser deutsches Vaterland endgültig ausradieren und zu einer wirtschaftlichen Wüste machen würde.	Auf diesem nemlichen Fleck stand ich nun als Fremdling; Niemand hier, dem mein Wohl oder Weh noch zu Herzen gieng — Jch selbst ein wunderlicher Spielball des Schicksals und nach allen Himmelsgegenden umhergeworfen!	165:174	144:153	4.0
Spielball	2532889X_1947-02-21_01_032.tcf.xml-14-26	2532889X_1953-09-01_01_048.tcf.xml-43-9	Diese Säuberung ist für die Zukunft unseres Volkes von größter Bedeutung Ohne sie wird das deutsche Volk keinerlei Sicherheit haben,. nicht" wieder zum Spielball militaristischer und imperialistischer Machtgelüste deutscher Reaktionare zu werden.	der habsburgischen Monarchie kettete und damit Deutschland Zil einem Spielball ausländischer, feudaler Interessen machte.	152:161	69:78	4.0
Spielball	2532889X_1948-10-23_01_034.tcf.xml-170-13	2532889X_1966-08-27_01_234.tcf.xml-2-12	Für das deutsche Volk ist es nicht annehmbar, sich zu einem solchen Spielball fremder Politik machen zu lassen.	Auf einem einzigen Quadratmeter konnten etwa 450 Knollen bis zur Größe eines Spielballes fotografiert werden.	68:77	77:88	2.0
Spielball	2532889X_1948-10-24_01_051.tcf.xml-13-27	berg_ostasien01_1864-835-8	Die Vorstellung, daß damals das in sich zerrissene, sich zerfleischende, blutende, verwüstete und in seiner Bevölkerung dezimierte Deutschland politisch und wirtschaftlich völlig zum Spielball fremder Interessen wurde, bringt die deutsche.Gegenwart zu dieser Vergangenheit in eine merkwürdig lebensnahe, aber fatale Parallele,	Sie sind, wie die Erbkaiser, ein Spielball der mächtigen Grossen, welche um die Herrschaft streiten.	183:192	33:42	4.0
Spielball	2532889X_1949-02-23_01_029.tcf.xml-9-6	2532889X_1966-08-27_01_234.tcf.xml-2-12	Tarnow und seine Freunde sind ein Spielball 'n der Hand amerikanischer Gewerkschaftsführer, die gewillt sind, mit den Kapitalisten durch dick und dünn zu gehen.	Auf einem einzigen Quadratmeter konnten etwa 450 Knollen bis zur Größe eines Spielballes fotografiert werden.	34:43	77:88	2.0
Spielball	2532889X_1949-02-23_01_029.tcf.xml-9-6	26120215_1974_10_29_01_250.tcf.xml-2-13	Tarnow und seine Freunde sind ein Spielball 'n der Hand amerikanischer Gewerkschaftsführer, die gewillt sind, mit den Kapitalisten durch dick und dünn zu gehen.	Den Lesern in der DDR ist sie bekannt durch ihren historischen Roman „Spielball von Kirche und Thron", der zu den besten Prosawerken der neuesten bulgarischen Literatur gehört.	34:43	70:79	4.0
Spielball	2532889X_1950-05-17_01_050.tcf.xml-23-39	wagner_zukunft_1850-856-30	von UGO-Führerh ausgeführten Zerschlagung der Gewerkschaftsbewegung in Westberlin mit verstärkter Kraft der Zersetzung und der ideologischen Einflußnahme des Klassenfeindes entgegenzuwirken, haben die Freien Gewerkschaften zugesehen, wie die Arbeiter und Angestellten Westberlins wahrend der letzten zwei Jahre zum Spielball der Imperialisten wurden.	Allen Aristotelessen zum Hohn schuf sich das Volk, das aus dem millionenfachen allgemeinen Egoismus heraus absolut selig werden wollte, eine Religion, in der die Natur zum reinen Spielball menschlich raffinirender Glückseligkeitssucht gemacht wurde.	315:324	179:188	4.0
Spielball	2532889X_1950-06-28_01_053.tcf.xml-2-28	2532889X_1955-08-10_01_035.tcf.xml-30-12	Er beschreibt die Erlebnisse des antifaschistischen Schriftstellers In seinem Exil Mexiko mit Mexikanern, die In tietstem Elend und größter Hüukständigkeit leben müssen, well Ihr Land noch Spielball der imperialistischen Mächte ist,	Absage an eine Politik, die das Saargebiet weiterhin zum Zankapfel und Spielball imperialistischer Interessen und damit zu einem ständigen Konfliktherd macht, Ist das Bekenntnis zur Zusammenarbeit des deutschen und französischen Volkes für die Sicherung des Friedens in Europa.	189:198	71:80	4.0
Spielball	2532889X_1953-09-01_01_048.tcf.xml-43-9	2532889X_1953-09-22_01_026.tcf.xml-47-17	der habsburgischen Monarchie kettete und damit Deutschland Zil einem Spielball ausländischer, feudaler Interessen machte.	Die Meister der Aggression speien Gift und Galle, weil Chinfi für immer aufgehört hat, ihr Spielball und ihr Ausbeulungsobjekt zu sein, weil es nicht nur formell sondern auch tatsächlich Souveränität errungen hat und weil es auf dem internationalen Schauplatz nicht als Staust auftritt, sondern eine unabhängige und selbstandiso Politik betreibt.	69:78	91:100	4.0
Spielball	2532889X_1953-09-01_01_048.tcf.xml-43-9	2532889X_1953-12-05_01_046.tcf.xml-26-20	der habsburgischen Monarchie kettete und damit Deutschland Zil einem Spielball ausländischer, feudaler Interessen machte.	Die Mitarbeiter des Parteikabinetts lesen Lektionen in den verschiedenen Betriebsabteilungen mit Themen wie „Deutschland — ein souveräner Staat oder Spielball der Imperialisten?" u. a.	69:78	149:158	4.0
Spielball	2532889X_1953-09-01_01_048.tcf.xml-43-9	2532889X_1965-10-23_01_066.tcf.xml-97-13	der habsburgischen Monarchie kettete und damit Deutschland Zil einem Spielball ausländischer, feudaler Interessen machte.	Das demokratische Recht der Mitbestimmung Ist unverzichtbar, wenn nicht die westdeutsche Wirtschaft Spielball in-und ausländischer Konzerninteressen sein solL wenn nicht die Ergebnisse harter Arbeit der Werktätigen und die großen technischen Errungenschaften auch weiterhin Quelle neuer Macht und Profite für die Großaktionäre bleiben, sondern dem Frieden und dem Wohle des Volkes dienen sollen.	69:78	100:109	4.0
Spielball	2532889X_1953-09-01_01_048.tcf.xml-43-9	2532889X_1969-07-03_01_113.tcf.xml-18-6	der habsburgischen Monarchie kettete und damit Deutschland Zil einem Spielball ausländischer, feudaler Interessen machte.	Durch die Jahrhunderte war ihre Heimat Spielball beutehungriger Eroberer, preisgegeben jedem Angriff.	69:78	39:48	4.0
Spielball	2532889X_1953-09-01_01_048.tcf.xml-43-9	2532889X_1990-07-20_01_358.tcf.xml-8-21	der habsburgischen Monarchie kettete und damit Deutschland Zil einem Spielball ausländischer, feudaler Interessen machte.	Mit Sicherheit gehören Erich Loests Texte zu denen, die frühzeitig ein Nachdenken über Gesellschaftsstrukturen herausforderten, die den einzelnen zum Spielball eines sich verselbständigenden Machtapparates machten.	69:78	150:159	4.0
Spielball	2532889X_1953-09-01_01_048.tcf.xml-43-9	26120215_1957_10_24_01_004.tcf.xml-6-24	der habsburgischen Monarchie kettete und damit Deutschland Zil einem Spielball ausländischer, feudaler Interessen machte.	Jeder junge Berliner sollte sich daher Klarheit über die Lage der Jugend in beiden Teilen unserer Stadt verschaffen, damit, er nicht zum Spielball für bestimmte, in Westberlin herrschende Kreise bestimmt wird.	69:78	137:146	4.0
