lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Ackergerät	2532889X_1946-05-01_01_037.tcf.xml-9-2	beck_eisen01_1884-12132-24	Schleppern, Ackergeräten, Saatgut unüberwindlich schien' und die Zahl der Bevölkerung sich durch den Zuzug von kriegsvertriebeneu Umsiedlern ¦ um Millionen, die gesättigt werden mußten, vermehrt hatte.	Ein alter angelsächsischer Kalender aus dem 6. Jahrhundert zeigt bei den bildlichen Darstellungen zu den verschiedenen Monaten auch die Abbildung der verschiedenen damals gebräuchlichen Ackergeräte, die wohl alle von Eisen waren; so beim Februar die Feldarbeit mit Spaten und Spitzhacke; beim April das Pflügen; der dargestellte Pflug mit umgebogenem Sech und Pflugmesser hat auch schon die eiserne Pflugschar; im Juni die Holzarbeit mit Äxten und Schnitzmesser, das ähnlich wie eine Gartenhippe geformt ist; im Juli die Kornernte mit der Sichel; beim Oktober endlich die Schmiedearbeit mit Zange und Hammer.	12:24	186:197	4.0
Ackergerät	2532889X_1946-06-19_01_033.tcf.xml-7-5	beck_eisen01_1884-12132-24	Es wurden gesammelt: 471 Ackergeräte, 17 Heuwender und -Pferderechen.	Ein alter angelsächsischer Kalender aus dem 6. Jahrhundert zeigt bei den bildlichen Darstellungen zu den verschiedenen Monaten auch die Abbildung der verschiedenen damals gebräuchlichen Ackergeräte, die wohl alle von Eisen waren; so beim Februar die Feldarbeit mit Spaten und Spitzhacke; beim April das Pflügen; der dargestellte Pflug mit umgebogenem Sech und Pflugmesser hat auch schon die eiserne Pflugschar; im Juni die Holzarbeit mit Äxten und Schnitzmesser, das ähnlich wie eine Gartenhippe geformt ist; im Juli die Kornernte mit der Sichel; beim Oktober endlich die Schmiedearbeit mit Zange und Hammer.	25:36	186:197	4.0
Ackergerät	2532889X_1946-08-21_01_048.tcf.xml-28-11	baumstark_encyclopaedie_1835-7188-45	Naturgemäß macht « der Mangel an Zugmaschinen und Zugvieh sowie fehlendes Ackergerät die Zusammenarbeit der bäuerlichen Bevölkerung notwendig.	Man bebauet sogar den zu Wald bestimmten Boden vor seiner Benutzung hierzu und nach seiner Urbarmachung, mit Feldpflanzen, als Kartoffeln, Roggen, Hafer, Buchweitzen, wozu man ihn ganz landwirthschaftlich herrichtet, wenn man dem Boden wegen seiner Lage mit den Ackergeräthen zukommen kann.	74:84	262:275	4.0
Ackergerät	2532889X_1946-09-18_01_055.tcf.xml-15-38	2532889X_1954-09-04_01_079.tcf.xml-17-9	Deshalb muß die Bearbeitung alles vermeiden, was Umsetzungen und Verluste nooh fördert Soweit möglich, wird zur Winterung statt des Schälens gleich tief zur Saat g«-pfluot Da alles auf große Schnelligkeit an kommt, wird von Ackergeräten mit großer Arbeitsbreite und Koppelung feinkriimelnder Geräte weügehendst Gebrauch gemacht, Nur durch schnelle und sorsfältiae Arbeit läßt sich der Rest der Bodengare noch erhalten und die notwendige Stoppelsrriindüngung einigermaßen sicher gestalten.	Gewiß wurde schon in der Lehrwerkstatt so manches wichtige Ackergerät repariert, aber das war nur ein Troofen auf den heißen Stein.	224:236	59:69	4.0
Ackergerät	2532889X_1946-09-18_01_055.tcf.xml-15-38	2532889X_1957-03-07_01_013.tcf.xml-20-2	Deshalb muß die Bearbeitung alles vermeiden, was Umsetzungen und Verluste nooh fördert Soweit möglich, wird zur Winterung statt des Schälens gleich tief zur Saat g«-pfluot Da alles auf große Schnelligkeit an kommt, wird von Ackergeräten mit großer Arbeitsbreite und Koppelung feinkriimelnder Geräte weügehendst Gebrauch gemacht, Nur durch schnelle und sorsfältiae Arbeit läßt sich der Rest der Bodengare noch erhalten und die notwendige Stoppelsrriindüngung einigermaßen sicher gestalten.	Maschinen und Ackergeräte stehen einsatzbereit, und hochwertiges Vermehrungssaatgut ist vorhanden.	224:236	14:25	4.0
Ackergerät	2532889X_1946-11-15_01_047.tcf.xml-17-29	2532889X_1947-02-12_01_011.tcf.xml-10-23	Menschen und Tiere, alles, was einen \ L II 1 » •*"• _.1. _ # •. Pflug oder eine Egsje ziehen, ein Ackergerät oder eine Gartengabel führen konnte, wurde eingesetzt.	1. Eine vermehrte und verbesserte Versorgung der Landwirtschaft mit den notwendigen Betriebsmitteln, D. h. in erster Linie mit Düngemitteln, Saatgut, Ackergeräten, Zugkräften und Nutzvieh.	99:109	150:162	4.0
Ackergerät	2532889X_1947-01-25_01_036.tcf.xml-18-1	baumstark_encyclopaedie_1835-7188-45	961 Ackergeräte und 2838 Stück Vieh. gelangten zur Verteilung.	Man bebauet sogar den zu Wald bestimmten Boden vor seiner Benutzung hierzu und nach seiner Urbarmachung, mit Feldpflanzen, als Kartoffeln, Roggen, Hafer, Buchweitzen, wozu man ihn ganz landwirthschaftlich herrichtet, wenn man dem Boden wegen seiner Lage mit den Ackergeräthen zukommen kann.	4:15	262:275	4.0
Ackergerät	2532889X_1947-02-12_01_011.tcf.xml-10-23	2532889X_1979-07-07_01_358.tcf.xml-5-50	1. Eine vermehrte und verbesserte Versorgung der Landwirtschaft mit den notwendigen Betriebsmitteln, D. h. in erster Linie mit Düngemitteln, Saatgut, Ackergeräten, Zugkräften und Nutzvieh.	Senkrecht: 1. Erholungszeit, Urlaub, 2. amerikanischer Kuckucksvogel, 3. westafrikanische Sprache, 4. ein Ferment, 5. Nordlandtier, 6. rote Filzkappe, 7. schwedische Webtechnik, 8. Kraftnatur, 10. Jahreszeit, 12. englische Anrede, 15. Tee (engl.), 16. Lachsfisch, 17. Ackergerät, 19. Adler (poet.), 20. das Handeln, 22. Schauspielgestalt bei Fr. Wolf, 23. deutscher Naturschilderer, 25. Kastenmöbel, 26. Hauwerkzeug, 28, erfolgreicher Zielwurf, 29. langjähriger Präsident der ungarischen Nationalversammlung (1892—1965), 30, Süßspeise, 31. Quellfluß der Schilka (UdSSR), 32. polnischer Autor „Test, 33. Galle (tat.), 34. Megye in Ungarn, ein Komitat in Westungarn, 35. Zeitalter, 36, Gefrorenes, 37. Judokämpfer, 38. Wacholderbranntwe	150:162	268:278	3.5
Ackergerät	2532889X_1947-02-12_01_011.tcf.xml-10-23	26120215_1950_02_28_01_241.tcf.xml-14-6	1. Eine vermehrte und verbesserte Versorgung der Landwirtschaft mit den notwendigen Betriebsmitteln, D. h. in erster Linie mit Düngemitteln, Saatgut, Ackergeräten, Zugkräften und Nutzvieh.	Einbeziehung der Maschinen, Zugkräfte und Ackergeräte aus dem privaten Sektor der Landwirtschaft für die Erfüllunn der Pläne nach dem Prinzip der gegenseitigen Hilfe.	150:162	42:53	4.0
Ackergerät	2532889X_1947-02-12_01_011.tcf.xml-10-23	26120215_1953_02_26_01_184.tcf.xml-13-18	1. Eine vermehrte und verbesserte Versorgung der Landwirtschaft mit den notwendigen Betriebsmitteln, D. h. in erster Linie mit Düngemitteln, Saatgut, Ackergeräten, Zugkräften und Nutzvieh.	Die MTS Mnrtinskirchen Im Bezirk Kottbus z. B. hat außer ihren eigenen Reparaturen noch eine nroße Zahl von Ackergeräten für Produktionsgenossenschaften Instand gesetzt.	150:162	108:120	4.0
Ackergerät	2532889X_1947-02-12_01_011.tcf.xml-10-23	beck_eisen01_1884-5475-37	1. Eine vermehrte und verbesserte Versorgung der Landwirtschaft mit den notwendigen Betriebsmitteln, D. h. in erster Linie mit Düngemitteln, Saatgut, Ackergeräten, Zugkräften und Nutzvieh.	Knüpfen wir an die Eisengewinnung in Nubien an, so liegen uns für den Sudan ausser dem bereits Angeführten die Berichte von Barth vor, der mitteilt, dass im Wadai Eisenerz verschmolzen und zu Waffen und Ackergerät verarbeitet wird; in Agades (Oase nördlich) rühmt er die Feinschmiedearbeit.	150:162	203:213	4.0
Ackergerät	2532889X_1947-02-12_01_011.tcf.xml-10-23	beck_eisen03_1897-17158-14	1. Eine vermehrte und verbesserte Versorgung der Landwirtschaft mit den notwendigen Betriebsmitteln, D. h. in erster Linie mit Düngemitteln, Saatgut, Ackergeräten, Zugkräften und Nutzvieh.	Diese Hütte, die 1634 konzessioniert worden war, machte Schweissstahl, besonders für Ackergeräte.	150:162	85:96	3.5
Ackergerät	2532889X_1947-02-12_01_011.tcf.xml-10-23	kuernberger_amerikamuede_1855-6017-27	1. Eine vermehrte und verbesserte Versorgung der Landwirtschaft mit den notwendigen Betriebsmitteln, D. h. in erster Linie mit Düngemitteln, Saatgut, Ackergeräten, Zugkräften und Nutzvieh.	Viermal, wie Sie sahen, zog ich meine Brieftasche und fütterte die Wölfe; was ein Mensch geben kann, der entschlossen ist, lieber sämmtliches Ackergeräth aus Eisen zu verkaufen und mit hölzernen Stangen und zehnfacher Anstrengung zu arbeiten, das gab ich diesen Unbarmherzigen dahin, um mein letztes unwirthliches Waldasyl festzuhalten.	150:162	142:153	4.0
Ackergerät	2532889X_1947-02-12_01_011.tcf.xml-10-23	polenz_buettnerbauer_1895-6860-5	1. Eine vermehrte und verbesserte Versorgung der Landwirtschaft mit den notwendigen Betriebsmitteln, D. h. in erster Linie mit Düngemitteln, Saatgut, Ackergeräten, Zugkräften und Nutzvieh.	Er diente dazu, allerhand Ackergeräte zu bergen, und den Feldarbeitern, wenn sie plötzlich von Unwetter überrascht wurden, Obdach zu gewähren.	150:162	26:37	4.0
Ackergerät	2532889X_1947-02-12_01_011.tcf.xml-10-23	thaer_landwirthschaft03_1810-878-5	1. Eine vermehrte und verbesserte Versorgung der Landwirtschaft mit den notwendigen Betriebsmitteln, D. h. in erster Linie mit Düngemitteln, Saatgut, Ackergeräten, Zugkräften und Nutzvieh.	(Vergl. Beschreib. der Ackergeräthe, Heft I., Taf. 2. Fig. II. B.)	150:162	23:35	3.5
Ackergerät	2532889X_1947-03-20_01_035.tcf.xml-21-4	mayer_verwaltungsrecht02_1896-2253-11	An all diesen wichtigen Ackergeräten verfügen wir über etwa 50 Prozent des Normalbesatzes.	Das Gericht spricht von einer Ersitzung des Rechts, Wagen und Ackergeräte auf der Straße aufzustellen; es glaubt eine Ersitzung annehmen zu müssen, da es sich um dauernde und vorzugsweise Nutzung handle, im Gegensatz zu dem im Gemeingebrauch liegenden vorübergehenden Benützen und mit Untersagung der gleichartigen Benützung für Dritte.	24:36	62:73	4.0
Ackergerät	2532889X_1947-09-05_01_041.tcf.xml-7-1	polenz_buettnerbauer_1895-6860-5	an Ackergeräten, Wagen, Pferden, Saatgut usw.	Er diente dazu, allerhand Ackergeräte zu bergen, und den Feldarbeitern, wenn sie plötzlich von Unwetter überrascht wurden, Obdach zu gewähren.	3:15	26:37	3.5
Ackergerät	2532889X_1948-03-31_01_031.tcf.xml-24-19	beck_eisen01_1884-12132-24	Unter Anleitung erfahrener Meister und Gesellen erlernt diese Jugend das Schlosser-Und Schmiedchandwerk und schafft aus Schrott und Altmaterial Ackergeräte, Pflüge.	Ein alter angelsächsischer Kalender aus dem 6. Jahrhundert zeigt bei den bildlichen Darstellungen zu den verschiedenen Monaten auch die Abbildung der verschiedenen damals gebräuchlichen Ackergeräte, die wohl alle von Eisen waren; so beim Februar die Feldarbeit mit Spaten und Spitzhacke; beim April das Pflügen; der dargestellte Pflug mit umgebogenem Sech und Pflugmesser hat auch schon die eiserne Pflugschar; im Juni die Holzarbeit mit Äxten und Schnitzmesser, das ähnlich wie eine Gartenhippe geformt ist; im Juli die Kornernte mit der Sichel; beim Oktober endlich die Schmiedearbeit mit Zange und Hammer.	144:155	186:197	4.0
Ackergerät	2532889X_1949-04-13_01_116.tcf.xml-14-6	beck_eisen01_1884-12132-24	Die Landwirtschaft braucht Stahl für ihre Ackergeräte und Traktoren, die Industrie verlangt nach Stahl, damit Maschinen und Werkzeuge hergestellt werden können, für den Brückenbau, für den Bau von Häusern und Werkhallen werden Eisenträger benötigt usw.	Ein alter angelsächsischer Kalender aus dem 6. Jahrhundert zeigt bei den bildlichen Darstellungen zu den verschiedenen Monaten auch die Abbildung der verschiedenen damals gebräuchlichen Ackergeräte, die wohl alle von Eisen waren; so beim Februar die Feldarbeit mit Spaten und Spitzhacke; beim April das Pflügen; der dargestellte Pflug mit umgebogenem Sech und Pflugmesser hat auch schon die eiserne Pflugschar; im Juni die Holzarbeit mit Äxten und Schnitzmesser, das ähnlich wie eine Gartenhippe geformt ist; im Juli die Kornernte mit der Sichel; beim Oktober endlich die Schmiedearbeit mit Zange und Hammer.	42:53	186:197	3.5
