lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
voranstellen	2532889X_1947-02-06_01_119.tcf.xml-4-17	2532889X_1957-09-28_01_250.tcf.xml-7-11	Mit Recht ist deshalb dieser Teil den weiteren Abschnitten über die Rechte des Parlamentes und der Regierung vorangestellt worden.	Ihnen allen sind Erklärungen wichtiger Grundbegriffe und Fachausdrücke des einzelnen Gebietes vorangestellt Beachtet wurden auch die große Bedeutung der Atomenergie für die Entwicklung neuer Kraftwerke, die Regel-und Elektrotechnik für die Automatisierung der Produktion und schließlich selbst das allgemein interessierende Thema „Weltraumflug".	109:122	94:107	4.0
voranstellen	2532889X_1947-12-12_01_032.tcf.xml-45-25	hc_1050205_1848-289-44	Der Volkskongreß war ein erster Schritt, der erkennen läßt, daß das deutsche Volk in einem einheitlichen Staat leben und dabei die demokratischen Grundsätze voranstellen will.	Und nur loben können wir es, daß das neue Ministerium dem sich selbst überstürzenden Treiben und Drängen eine gewisse nüchterne Festigkeit, den Ausbrüchen der rohen Gewalt eine kräftige Energie entgegensetzt, und neben der Freiheit die Ordnung als erste Forderung des Staates vorangestellt hat.	157:169	276:289	4.0
voranstellen	2532889X_1949-06-22_01_057.tcf.xml-162-31	26120215_1990_05_02_01_351.tcf.xml-3-3	-Die Einigung Deutschlands im westlichen Sinne (!) Ist nur noch eine Frage" dtr Zelt. aber wenn die Bevölkerung Westdeutschlands die Frage der Einheit allen anderen Fragen voranstellt, dann läuft sie Gefahr, in keiner Richtung etwas zu erreichen.	Beethovens letzter Sinfonie vorangestellt war am Montag im Gewandhaus das Acht-Minuten-Stück des amerikanischen Komponisten Charles Edward Ives „The Unanswered Question („Die unbeantwortete Frage").	172:183	28:41	2.0
voranstellen	2532889X_1949-06-22_01_057.tcf.xml-162-31	drude_pflanzengeographie_1890-3076-5	-Die Einigung Deutschlands im westlichen Sinne (!) Ist nur noch eine Frage" dtr Zelt. aber wenn die Bevölkerung Westdeutschlands die Frage der Einheit allen anderen Fragen voranstellt, dann läuft sie Gefahr, in keiner Richtung etwas zu erreichen.	Es mögen hier die Ordnungen vorangestellt werden, welche die Waldbäume für diese gesamte Ländergruppe liefern, und zwar in einer ihrer Wichtigkeit entsprechenden absteigenden Reihenfolge:	172:183	28:41	3.0
voranstellen	2532889X_1949-06-22_01_057.tcf.xml-162-31	schroeder_logik03_1895-2085-47	-Die Einigung Deutschlands im westlichen Sinne (!) Ist nur noch eine Frage" dtr Zelt. aber wenn die Bevölkerung Westdeutschlands die Frage der Einheit allen anderen Fragen voranstellt, dann läuft sie Gefahr, in keiner Richtung etwas zu erreichen.	Drücken wir — behufs Erleichterung des Druckes — die Negation von F(u), bequemer wie durch F̅(u)̅, durch F̄(u) aus, so haben wir nach alledem das Theorem: 12) [Formel] — welchem noch, als einem für jedes a gültigen, das Symbol [Formel] vorangestellt werden dürfte.	172:183	236:249	3.0
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	2532889X_1954-02-13_01_015.tcf.xml-11-4	Was der Rezensent über den „Hintergrund" (den „abseitsstehenden Hintergrund"!) und das „Grundmotiv sagt, ist so unkonkret und phrasenhaft, daß man sich des Eindrucks nicht erwehren kann, er habe es als eine Art Alibi vorangestellt, um dann desto ungezwungener nörgeln zu dürfen.	Molotows ist eine Zusammenfassung vorangestellt, Darin wird hervorgehoben, daß es darum geht, die Bemühungen zur Losung der Deutschlandfrage fortzusetzen, die Besatzungstruppen innerhalb von sechs Monaten abzuziehen, eine Vereinbarung der vier Mächte über die Stärke und die Bewaffnung der Polizeieinheiten in beiden Teilen Deutschlands herbeizuführen und vor allem, unverzügliche Maßnahmen für den Abschluß eines gesamteuropäischen Vertrages über die kollektive Sicherheit in Europa zu treffen,	217:230	34:47	3.0
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	2532889X_1965-05-24_01_149.tcf.xml-21-3	Was der Rezensent über den „Hintergrund" (den „abseitsstehenden Hintergrund"!) und das „Grundmotiv sagt, ist so unkonkret und phrasenhaft, daß man sich des Eindrucks nicht erwehren kann, er habe es als eine Art Alibi vorangestellt, um dann desto ungezwungener nörgeln zu dürfen.	Es muß allem vorangestellt werdon; Wir erlebten ein Spiel, das sowohl für die Ungarn (es war ihr 410.) als auch und besonders für uns (es war unser 60.) als ein niveauvolles Spiel in die' Länderspielgeschichte eingeschrieben werden kann.	217:230	13:26	4.0
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	2532889X_1985-03-29_01_128.tcf.xml-5-32	Was der Rezensent über den „Hintergrund" (den „abseitsstehenden Hintergrund"!) und das „Grundmotiv sagt, ist so unkonkret und phrasenhaft, daß man sich des Eindrucks nicht erwehren kann, er habe es als eine Art Alibi vorangestellt, um dann desto ungezwungener nörgeln zu dürfen.	Als Einleitung oder auch Vorspiel erläutert der „Duden den Begriff Prolog, penau in diesem Sinne begannen vor reichlich einem Dutzend Jahren die Organisatoren von Radrundfahrten, den Etappen spezielle Eröffnungsprogramme voranzustellen.	217:230	221:235	3.0
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	26120215_1949_03_30_01_038.tcf.xml-42-32	Was der Rezensent über den „Hintergrund" (den „abseitsstehenden Hintergrund"!) und das „Grundmotiv sagt, ist so unkonkret und phrasenhaft, daß man sich des Eindrucks nicht erwehren kann, er habe es als eine Art Alibi vorangestellt, um dann desto ungezwungener nörgeln zu dürfen.	Wir sehen: auch im Olymp wird mit Geld rerechnet, und zwar mit Beträgen, die de l Schriftsteller in der Reihe der.. Arbeitgeber" mancher anderen „Industrie" voranstellen, und seine volkswirtschaftliche Bedeutung in überraschender Weise dartun.	217:230	157:169	3.0
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	brunner_rechtsgeschichte02_1892-3469-24	Was der Rezensent über den „Hintergrund" (den „abseitsstehenden Hintergrund"!) und das „Grundmotiv sagt, ist so unkonkret und phrasenhaft, daß man sich des Eindrucks nicht erwehren kann, er habe es als eine Art Alibi vorangestellt, um dann desto ungezwungener nörgeln zu dürfen.	Denn es ist bezeichnend, dass die Lex Salica den sacebaro, qui puer regis est, dem sacebaro, qui ingenuus est, voranstellt und dass verschiedene Texte den Worten qui ingenuus est hinzufügen: et se sacebarone posuit.	217:230	111:122	3.5
