identifier1	identifier2	annotator	judgment	comment	lemma	round
2532889X_1955-10-29_01_050.tcf.xml-103-45	brehm_thierleben01_1864-12204-61	annotator1	4.0	 	Mut	3
rueckert_brahmane03_1837-1487-19	2532889X_1956-12-16_01_115.tcf.xml-8-7	annotator1	3.0	 	Mut	3
jung_lebensgeschichte_1835-7497-38	varnhagen_rahel01_1834-4112-20	annotator1	2.0	 	Mut	3
26120215_1982_12_20_01_028.tcf.xml-10-17	fontane_kinderjahre_1894-1789-24	annotator1	3.0	 	Mut	3
alexis_ruhe01_1852-1859-5	stirner_einzige_1845-2813-13	annotator1	3.0	 	Mut	3
rein_japan02_1886-10293-27	nn_nrhz005_1848-350-2	annotator1	3.0	 	Mut	3
2532889X_1969-01-01_01_086.tcf.xml-3-11	arent_dichtercharaktere_1885-2253-27	annotator1	3.0	 	Mut	3
stirner_einzige_1845-2813-13	brehm_thierleben01_1864-12204-61	annotator1	3.0	 	Mut	3
niebuhr_roemische02_1812-455-26	2532889X_1956-06-23_01_047.tcf.xml-7-11	annotator1	3.0	 	Mut	3
26120215_1986_01_13_01_097.tcf.xml-55-21	2532889X_1973-08-05_01_192.tcf.xml-37-7	annotator1	3.0	 	Mut	3
tieck_phantasus03_1816-8144-19	nn_nrhz100_1848-246-47	annotator6	4.0	 	Mut	3
brehm_thierleben01_1864-12204-61	2532889X_1969-01-01_01_086.tcf.xml-3-11	annotator6	4.0	 	Mut	3
boerne_paris03_1833-1195-25	grimm_maerchen02_1850-2617-7	annotator6	2.0	 	Mut	3
otto_schloss03_1846-207-27	wedekind_erwachen_1891-2382-6	annotator6	2.0	 	Mut	3
tieck_phantasus03_1816-8722-32	26120215_1962_02_08_01_281.tcf.xml-19-2	annotator6	0.0	Aus dem Titel “Nur Mut” in Satz 2 geht nicht hervor, um welche Art von Mut es sich handeln soll	Mut	3
niebuhr_roemische02_1812-455-26	jung_lebensgeschichte_1835-7497-38	annotator6	2.0	 	Mut	3
arent_dichtercharaktere_1885-2253-27	schubin_vollmondzauber01_1899-461-4	annotator6	2.0	 	Mut	3
26120215_1990_12_24_01_845.tcf.xml-173-15	wedekind_erwachen_1891-2382-6	annotator6	4.0	 	Mut	3
nn_nrhz176_1848-260-29	26120215_1962_02_20_01_227.tcf.xml-37-9	annotator6	2.0	 	Mut	3
2532889X_1955-10-29_01_050.tcf.xml-103-45	brehm_thierleben01_1864-12204-61	annotator6	4.0	 	Mut	3
alexis_ruhe01_1852-1859-5	26120215_1962_02_20_01_227.tcf.xml-37-9	annotator6	2.0	 	Mut	3
nn_turnkunst01_1843-743-32	jung_lebensgeschichte_1835-7497-38	annotator6	2.0	 	Mut	3
niebuhr_roemische02_1812-455-26	2532889X_1956-06-23_01_047.tcf.xml-7-11	annotator6	4.0	 	Mut	3
26120215_1987_02_27_01_221.tcf.xml-2-16	jung_lebensgeschichte_1835-7497-38	annotator6	2.0	 	Mut	3
stirner_einzige_1845-2813-13	brehm_thierleben01_1864-12204-61	annotator3	4.0	 	Mut	3
jung_lebensgeschichte_1835-7497-38	2532889X_1948-02-14_01_042.tcf.xml-8-24	annotator3	3.0	 	Mut	3
schubin_vollmondzauber01_1899-461-4	stirner_einzige_1845-2813-13	annotator3	3.0	 	Mut	3
nn_turnkunst01_1843-743-32	jung_lebensgeschichte_1835-7497-38	annotator3	0.0	Personenname in 2?	Mut	3
2532889X_1969-01-01_01_086.tcf.xml-3-11	arent_dichtercharaktere_1885-2253-27	annotator3	4.0	 	Mut	3
26120215_1963_07_14_01_177.tcf.xml-37-10	2532889X_1988-12-02_01_038.tcf.xml-1198-4	annotator3	4.0	 	Mut	3
jung_lebensgeschichte_1835-7497-38	2532889X_1983-05-21_01_177.tcf.xml-9-6	annotator3	3.0	 	Mut	3
2532889X_1973-02-10_01_120.tcf.xml-4-10	jung_lebensgeschichte_1835-7497-38	annotator3	3.0	 	Mut	3
stirner_einzige_1845-2813-13	2532889X_1955-10-29_01_050.tcf.xml-103-45	annotator3	3.0	 	Mut	3
schubin_vollmondzauber01_1899-461-4	stirner_einzige_1845-2813-13	annotator5	2.0	 	Mut	3
niebuhr_roemische02_1812-455-26	2532889X_1956-06-23_01_047.tcf.xml-7-11	annotator5	4.0	 	Mut	3
2532889X_1971-01-30_01_297.tcf.xml-4-3	eichendorff_ahnung_1815-554-16	annotator5	3.0	 	Mut	3
otto_schloss03_1846-207-27	wedekind_erwachen_1891-2382-6	annotator5	3.0	 	Mut	3
brehm_thierleben01_1864-12204-61	2532889X_1969-01-01_01_086.tcf.xml-3-11	annotator5	4.0	 	Mut	3
treitschke_geschichte05_1894-6387-26	26120215_1951_10_11_01_015.tcf.xml-23-22	annotator5	3.0	 	Mut	3
conradi_adam_1889-5400-12	2532889X_1951-03-03_01_019.tcf.xml-9-29	annotator5	4.0	 	Mut	3
2532889X_1973-08-05_01_192.tcf.xml-37-7	26120215_1963_10_21_01_101.tcf.xml-24-6	annotator5	3.0	 	Mut	3
jung_lebensgeschichte_1835-7497-38	2532889X_1948-02-14_01_042.tcf.xml-8-24	annotator5	2.0	 	Mut	3
26120215_1990_12_24_01_845.tcf.xml-173-15	wedekind_erwachen_1891-2382-6	annotator5	4.0	 	Mut	3
nn_turnkunst01_1843-743-32	26120215_1983_08_09_01_033.tcf.xml-17-23	annotator5	0.0	In Satz 2 vermutlich ein Eigenname und konkreter Bezug unklar	Mut	3
26120215_1987_02_27_01_221.tcf.xml-2-16	jung_lebensgeschichte_1835-7497-38	annotator5	2.0	 	Mut	3
nn_nrhz149_1848-367-44	jung_lebensgeschichte_1835-7497-38	annotator5	2.0	 	Mut	3
26120215_1976_03_25_01_228.tcf.xml-107-7	ranke_paepste01_1834-3494-7	annotator5	4.0	 	Mut	3
2532889X_1955-04-10_01_048.tcf.xml-12-31	2532889X_1962-06-16_01_048.tcf.xml-55-14	annotator5	4.0	 	Mut	3
26120215_1965_06_04_01_291.tcf.xml-109-5	2532889X_1961-03-20_01_051.tcf.xml-31-6	annotator5	3.0	 	Mut	3
boerne_paris03_1833-1195-25	grimm_maerchen02_1850-2617-7	annotator4	3.0	 	Mut	3
2532889X_1983-09-17_01_348.tcf.xml-45-1	jung_lebensgeschichte_1835-7497-38	annotator4	1.0	 	Mut	3
schubin_vollmondzauber01_1899-461-4	stirner_einzige_1845-2813-13	annotator4	4.0	 	Mut	3
hoffmann_floh_1822-1176-20	wedekind_erwachen_1891-2382-6	annotator4	2.0	 	Mut	3
alexis_ruhe01_1852-1859-5	stirner_einzige_1845-2813-13	annotator4	3.0	 	Mut	3
nn_turnkunst01_1843-743-32	jung_lebensgeschichte_1835-7497-38	annotator4	0.0	In Satz 2 ein Name	Mut	3
