identifier1	identifier2	annotator	judgment	comment	lemma	round
26120215_1973_02_02_01_043.tcf.xml-12-12	chamberlain_grundlagen01_1899-5766-43	annotator1	3.0	 	vorliegen	3
26120215_1967_05_17_01_049.tcf.xml-7-49	2532889X_1989-04-18_01_008.tcf.xml-9-24	annotator1	3.0	 	vorliegen	3
26120215_1963_05_25_01_181.tcf.xml-4-8	26120215_1949_09_23_01_051.tcf.xml-2-15	annotator1	3.0	 	vorliegen	3
nn_maehrisches29_1887-161-17	26120215_1957_06_08_01_103.tcf.xml-3-21	annotator1	3.0	 	vorliegen	3
riegl_stilfragen_1893-1272-44	rumohr_forschungen01_1827-1800-39	annotator1	2.0	 	vorliegen	3
2532889X_1970-02-18_01_136.tcf.xml-17-30	herbart_psychologie02_1825-1758-46	annotator1	3.0	 	vorliegen	3
26120215_1981_12_10_01_166.tcf.xml-26-18	herbart_psychologie02_1825-1758-46	annotator1	3.0	 	vorliegen	3
26120215_1967_05_17_01_049.tcf.xml-7-49	26120215_1987_03_07_01_027.tcf.xml-154-19	annotator1	2.0	 	vorliegen	3
ledebur_eisenhuettenkunde_1884-8165-41	26120215_1957_06_08_01_103.tcf.xml-3-21	annotator1	2.0	 	vorliegen	3
2532889X_1962-07-20_01_006.tcf.xml-18-13	2532889X_1969-09-06_01_311.tcf.xml-11-21	annotator1	3.0	 	vorliegen	3
26120215_1957_06_08_01_103.tcf.xml-3-21	chamberlain_grundlagen01_1899-5766-43	annotator1	3.0	 	vorliegen	3
26120215_1957_01_12_01_193.tcf.xml-9-7	brehm_thierleben01_1864-28-35	annotator1	3.0	 	vorliegen	3
nn_maehrisches29_1887-161-17	2532889X_1956-11-28_01_107.tcf.xml-16-71	annotator1	4.0	 	vorliegen	3
2532889X_1965-09-07_01_024.tcf.xml-9-37	26120215_1963_05_25_01_181.tcf.xml-4-8	annotator1	3.0	 	vorliegen	3
herbart_psychologie02_1825-1758-46	nn_maehrisches29_1887-161-17	annotator1	3.0	 	vorliegen	3
2532889X_1959-05-19_01_060.tcf.xml-4-21	nn_nrhz279ii_1849-14-8	annotator1	3.0	 	vorliegen	3
fontane_brandenburg02_1863-2752-16	2532889X_1952-02-26_01_042.tcf.xml-44-5	annotator1	2.0	 	vorliegen	3
26120215_1957_06_08_01_103.tcf.xml-3-21	2532889X_1962-03-26_01_043.tcf.xml-5-19	annotator1	3.0	 	vorliegen	3
fontane_brandenburg02_1863-2752-16	2532889X_1952-02-26_01_042.tcf.xml-44-5	annotator6	3.0	 	vorliegen	3
26120215_1967_05_17_01_049.tcf.xml-7-49	2532889X_1989-04-18_01_008.tcf.xml-9-24	annotator6	4.0	 	vorliegen	3
nn_maehrisches29_1887-161-17	26120215_1975_10_22_01_007.tcf.xml-40-27	annotator6	3.0	 	vorliegen	3
nn_maehrisches29_1887-161-17	26120215_1963_05_25_01_181.tcf.xml-4-8	annotator6	3.0	 	vorliegen	3
26120215_1975_10_22_01_007.tcf.xml-40-27	2532889X_1949-11-05_01_047.tcf.xml-21-12	annotator6	4.0	 	vorliegen	3
26120215_1981_12_10_01_166.tcf.xml-26-18	riegl_stilfragen_1893-1272-44	annotator6	2.0	 	vorliegen	3
herbart_psychologie02_1825-1758-46	carus_zoologie_1872-3302-68	annotator6	3.0	 	vorliegen	3
riegl_stilfragen_1893-1272-44	2532889X_1962-03-26_01_043.tcf.xml-5-19	annotator6	3.0	 	vorliegen	3
chamberlain_grundlagen01_1899-5766-43	2532889X_1972-09-08_01_036.tcf.xml-19-3	annotator6	4.0	 	vorliegen	3
26120215_1975_10_22_01_007.tcf.xml-40-27	hc_1060305_1848-446-13	annotator6	4.0	 	vorliegen	3
2532889X_1968-02-03_01_258.tcf.xml-11-17	nn_nrhz130_1848-83-17	annotator6	3.0	 	vorliegen	3
2532889X_1964-03-09_01_137.tcf.xml-56-41	liszt_reichsstrafrecht_1881-2579-35	annotator6	1.0	 	vorliegen	3
2532889X_1949-11-05_01_047.tcf.xml-21-12	2532889X_1970-02-18_01_136.tcf.xml-17-30	annotator6	4.0	 	vorliegen	3
26120215_1963_05_25_01_181.tcf.xml-4-8	26120215_1975_10_22_01_007.tcf.xml-40-27	annotator6	4.0	 	vorliegen	3
26120215_1949_09_23_01_051.tcf.xml-2-15	ledebur_eisenhuettenkunde_1884-8165-41	annotator6	3.0	 	vorliegen	3
2532889X_1965-09-07_01_024.tcf.xml-9-37	26120215_1963_05_25_01_181.tcf.xml-4-8	annotator6	3.0	 	vorliegen	3
2532889X_1962-03-26_01_043.tcf.xml-5-19	2532889X_1949-11-05_01_047.tcf.xml-21-12	annotator6	3.0	 	vorliegen	3
