identifier1	identifier2	annotator	judgment	comment	lemma	round
treviranus_biologie03_1805-447-3	beyer_poetik01_1882-7479-21	annotator1	2.0	 	artikulieren	3
vischer_aesthetik030204_1857-1991-49	2532889X_1990-06-18_01_140.tcf.xml-4-48	annotator1	2.0	 	artikulieren	3
2532889X_1985-12-13_01_061.tcf.xml-26-10	2532889X_1966-10-20_01_054.tcf.xml-64-7	annotator1	3.0	 	artikulieren	3
blumenbach_anatomie_1815-806-31	blumenbach_anatomie_1815-668-20	annotator1	4.0	 	artikulieren	3
2532889X_1982-11-11_01_053.tcf.xml-14-7	2532889X_1987-07-01_01_059.tcf.xml-21-31	annotator1	3.0	 	artikulieren	3
26120215_1988_09_02_01_087.tcf.xml-15-1	blumenbach_anatomie2_1805-544-49	annotator1	2.0	 	artikulieren	3
nn_nrhz067b2_1848-252-31	2532889X_1969-05-07_01_079.tcf.xml-5-20	annotator1	4.0	 	artikulieren	3
2532889X_1981-03-21_01_043.tcf.xml-24-31	2532889X_1966-10-20_01_054.tcf.xml-64-7	annotator1	3.0	 	artikulieren	3
blumenbach_anatomie_1815-567-52	blumenbach_anatomie_1815-668-20	annotator1	4.0	 	artikulieren	3
varnhagen_rahel03_1834-2745-3	26120215_1973_04_10_01_136.tcf.xml-13-5	annotator1	3.0	 	artikulieren	3
26120215_1976_12_07_01_188.tcf.xml-12-11	26120215_1982_04_26_01_011.tcf.xml-4-23	annotator1	3.0	 	artikulieren	3
26120215_1982_04_26_01_011.tcf.xml-4-23	2532889X_1987-07-01_01_059.tcf.xml-21-31	annotator1	4.0	 	artikulieren	3
varnhagen_rahel03_1834-2745-3	kraepelin_arzneimittel_1892-202-10	annotator1	2.0	 	artikulieren	3
treviranus_biologie03_1805-3863-85	blumenbach_anatomie_1815-668-20	annotator1	4.0	 	artikulieren	3
2532889X_1977-10-15_01_383.tcf.xml-64-3	goethe_leben01_1811-1983-8	annotator1	3.0	 	artikulieren	3
berg_ostasien04_1873-3639-31	blumenbach_anatomie_1815-668-20	annotator1	2.0	 	artikulieren	3
