lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
abgebrüht	2532889X_1947-04-18_01_029.tcf.xml-13-1	26120215_1951_07_14_01_162.tcf.xml-27-5	Doch abgebrüht, wie er ist, will er auch weiterhin die sozialistische Arbeiterbewegung diskreditieren.	Wenn sie da nicht ganz abgebrüht ist, wird sie wohl manchmal in der Ecke sitzen und bittere Tränen vergießen.	5:14	23:32	4.0
abgebrüht	2532889X_1947-07-06_01_083.tcf.xml-23-39	26120215_1963_02_10_01_145.tcf.xml-31-23	Erwin Biegel als der fröhlich-melancholische Trinker, Franz Stein als Muriels Vater, Ilya Guenten als die um eigenes Familienglück 'betrogene „alte Jungfer", Ulrich Hoffmann, der • smarte Studiosus, und Otto Matthies, der abgebrühte Kellner, schufen besonders lebensvolle Charakterstudlen.	Der da hinterm Lenkrad, das war nicht mehr der liebenswürdige Dagobert, das war ein finsterer Herr mit dem harten Blick eines abgebrühten Schellfisches.	222:232	126:137	2.0
abgebrüht	2532889X_1947-07-06_01_083.tcf.xml-23-39	26120215_1977_04_09_01_064.tcf.xml-25-31	Erwin Biegel als der fröhlich-melancholische Trinker, Franz Stein als Muriels Vater, Ilya Guenten als die um eigenes Familienglück 'betrogene „alte Jungfer", Ulrich Hoffmann, der • smarte Studiosus, und Otto Matthies, der abgebrühte Kellner, schufen besonders lebensvolle Charakterstudlen.	OHNE BESONDERES TATMO-TIV: Mit einer namhaften Besetzung und effektvollen szenischen Lösungen erzählt der französische Regisseur Philippe Labro die Geschichte eines Verbrechens, das selbst den mit der Aufklärung betrauten abgebrühten Kriminalisten letzte Illusionen über den moralischen Zustand der sogenannten „high society" austreibt.	222:232	222:233	4.0
abgebrüht	2532889X_1947-07-13_02_047.tcf.xml-10-21	26120215_1963_02_10_01_145.tcf.xml-31-23	Dl.:i war der Hintergrund. auf dem zv / el jung «, nicht unerfahrene; realistische, tfber nicht abgebrühte Menschen wie Sslly Mlddleton — Schauspielerin bislang stets In erfolglosen Stücken — und Bill Page — Sergeant auf Urlaub, der nach dem Krieg von vorn anfangen muß — den Mut schönten, aus ihrem halb zufällig, halb widerwillig eingeleiteten Liebesfrühling auf einen gemeinsamen Sommer, Herbst und Winter zuzugehen.	Der da hinterm Lenkrad, das war nicht mehr der liebenswürdige Dagobert, das war ein finsterer Herr mit dem harten Blick eines abgebrühten Schellfisches.	96:106	126:137	2.0
abgebrüht	2532889X_1948-05-06_01_089.tcf.xml-53-11	davidis_kochbuch_1849-2034-12	„Ich bin, ich kann es nicht leutmen, einigermaßen abgebrüht. was Zechprellerei und ähnlicha faule Tricks angeht.	Zugleich hat man Reis, für jede Person einen Eßlöffel gerechnet, abgebrüht und in Bouillon, wozu man so viel mehr Fleisch genommen, gahr und dick gekocht; doch müssen die Körner ganz bleiben.	50:59	65:74	1.0
abgebrüht	2532889X_1948-12-23_01_078.tcf.xml-2-92	26120215_1963_02_10_01_145.tcf.xml-31-23	Unter -dem Motto „Eine Hand wäscht die andere krempelte ein unappetitlicher Schwarzmarktjunglinß sein ausgefranstes rechtes Hosenbein hoch und offerierte einem „Kollegen", dem die Ware ausgegangen war. aus seinen „sauberen" Socken zwei Camel-Päckchen und vier Schokoladenstreifen, -Sicher ist sicher", aaste sich der andere Schncllgerichtsaspirant und praktizierte die Sachen, naeh dem Begebenen Beispiel zwischen Strumpf und Unterhose Bezahlte, ohne zu handeln, unter Brüdern mit Rabatt versteht sich, und verdrückte sich mit dein unschuldigsten Gesiehf, wie es nur ein abgebrühter Ganove aufsetzen kann.	Der da hinterm Lenkrad, das war nicht mehr der liebenswürdige Dagobert, das war ein finsterer Herr mit dem harten Blick eines abgebrühten Schellfisches.	571:582	126:137	2.0
abgebrüht	2532889X_1948-12-23_01_078.tcf.xml-2-92	26120215_1971_11_02_01_173.tcf.xml-30-9	Unter -dem Motto „Eine Hand wäscht die andere krempelte ein unappetitlicher Schwarzmarktjunglinß sein ausgefranstes rechtes Hosenbein hoch und offerierte einem „Kollegen", dem die Ware ausgegangen war. aus seinen „sauberen" Socken zwei Camel-Päckchen und vier Schokoladenstreifen, -Sicher ist sicher", aaste sich der andere Schncllgerichtsaspirant und praktizierte die Sachen, naeh dem Begebenen Beispiel zwischen Strumpf und Unterhose Bezahlte, ohne zu handeln, unter Brüdern mit Rabatt versteht sich, und verdrückte sich mit dein unschuldigsten Gesiehf, wie es nur ein abgebrühter Ganove aufsetzen kann.	Mir war es auch gleichgültig, der ist so abgebrüht, der Harry, wenn sie den vorne hinausschmeißen, kommt der von hinten wieder herein.	571:582	41:50	4.0
abgebrüht	2532889X_1951-06-24_01_118.tcf.xml-11-23	26120215_1963_02_10_01_145.tcf.xml-31-23	Das Blatt schreibt, dah.daher in der nächsten Zeit Proteste der Sowjetunion und der Volksdemokratien gegen diese Einflüge laut werden dürften Die abgebrühte Kaltschnäuzigkeil derer, die gewohnt sind, aus Blut Dollar zu machen, bringt die Zeitung mit den Worten zum Ausdruck:. Es kann zwar nicht offiziell zugegeben werden, aber es wird sich hierbei um Flugzeuge handeln, die im Rahmen der psychologischen Kriegführung Agenten absetzen sowie Anweisungen und Geldmittel für Saboteure abwerfen.	Der da hinterm Lenkrad, das war nicht mehr der liebenswürdige Dagobert, das war ein finsterer Herr mit dem harten Blick eines abgebrühten Schellfisches.	146:156	126:137	2.0
abgebrüht	2532889X_1951-06-24_01_118.tcf.xml-11-23	26120215_1966_05_25_01_169.tcf.xml-16-4	Das Blatt schreibt, dah.daher in der nächsten Zeit Proteste der Sowjetunion und der Volksdemokratien gegen diese Einflüge laut werden dürften Die abgebrühte Kaltschnäuzigkeil derer, die gewohnt sind, aus Blut Dollar zu machen, bringt die Zeitung mit den Worten zum Ausdruck:. Es kann zwar nicht offiziell zugegeben werden, aber es wird sich hierbei um Flugzeuge handeln, die im Rahmen der psychologischen Kriegführung Agenten absetzen sowie Anweisungen und Geldmittel für Saboteure abwerfen.	Die Bekanntschaft mit einem abgebrühten Ganoven, aufwendige Gaststättenbesuche und eine reizvolle Frau führen ihn auf einen Weg, der zu einem bösen Ende führen muß.	146:156	28:39	4.0
abgebrüht	2532889X_1952-11-23_01_046.tcf.xml-15-17	2532889X_1963-03-21_01_008.tcf.xml-8-12	Die Haßblicke der versammelten Arbeiter und ihre höhnischen Reden berührten ihn wenig, er war dagegen schon abgebrüht, und es kränkte ihn nicht mehr, wenn die Kumpel ihm ihre Verachtung offen zeigten.	Das Blatt schreibt, „die Montagsvorstellung im Bundestag mußte selbst die abgebrühtesten Beobachter erschüttern".	108:117	74:88	4.0
abgebrüht	2532889X_1952-11-23_01_046.tcf.xml-15-17	2532889X_1965-06-16_01_189.tcf.xml-9-11	Die Haßblicke der versammelten Arbeiter und ihre höhnischen Reden berührten ihn wenig, er war dagegen schon abgebrüht, und es kränkte ihn nicht mehr, wenn die Kumpel ihm ihre Verachtung offen zeigten.	Solche Schandtaten aber als ehrenhaft zu bezeichnen, kann nur einem abgebrühten, eingefleischten Imperialisten' in den Sinn kommen.	108:117	68:79	4.0
abgebrüht	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1956_05_16_01_186.tcf.xml-64-5	Die Haßblicke der versammelten Arbeiter und ihre höhnischen Reden berührten ihn wenig, er war dagegen schon abgebrüht, und es kränkte ihn nicht mehr, wenn die Kumpel ihm ihre Verachtung offen zeigten.	Die Lore Schacht war so abgebrüht, sich aus all dem nichts zu machen.	108:117	24:33	4.0
abgebrüht	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1958_12_24_01_169.tcf.xml-28-12	Die Haßblicke der versammelten Arbeiter und ihre höhnischen Reden berührten ihn wenig, er war dagegen schon abgebrüht, und es kränkte ihn nicht mehr, wenn die Kumpel ihm ihre Verachtung offen zeigten.	Leistung Engels darin, daß eg ihm gelang, die trostlose Herde abgebrühter amerikanischer Flieger bei aller zweckbedingten Gleichförmigkeit aus Individuen bestehen zu lassen.	108:117	62:73	4.0
abgebrüht	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1962_06_09_01_398.tcf.xml-98-13	Die Haßblicke der versammelten Arbeiter und ihre höhnischen Reden berührten ihn wenig, er war dagegen schon abgebrüht, und es kränkte ihn nicht mehr, wenn die Kumpel ihm ihre Verachtung offen zeigten.	Er dachte an den Fragesteller, ob er ein dummer Mensch oder ein abgebrühter Feind wäre.	108:117	64:75	4.0
abgebrüht	2532889X_1952-11-23_01_046.tcf.xml-15-17	26120215_1965_02_07_01_482.tcf.xml-57-7	Die Haßblicke der versammelten Arbeiter und ihre höhnischen Reden berührten ihn wenig, er war dagegen schon abgebrüht, und es kränkte ihn nicht mehr, wenn die Kumpel ihm ihre Verachtung offen zeigten.	Sie waren durch ihre millionenfachen Morde so abgebrüht. daß sie die Vorstellung überhaupt nicht rührte, daß mit dieser Bombe mit einem Schlag 100000 oder 200000 Menschenleben ausgelöscht werden könnten.	108:117	46:55	4.0
