identifier1	identifier2	annotator	judgment	comment	lemma	round
alexis_ruhe01_1852-2374-14	2532889X_1955-06-26_01_130.tcf.xml-2-20	annotator1	3.0	 	Spielball	3
baumgart_poetik_1887-4215-57	alexis_ruhe01_1852-2374-14	annotator1	3.0	 	Spielball	3
alexis_ruhe01_1852-2374-14	2532889X_1965-09-02_01_129.tcf.xml-3-36	annotator1	1.0	 	Spielball	3
2532889X_1968-03-23_01_340.tcf.xml-35-10	2532889X_1946-05-12_01_022.tcf.xml-38-23	annotator1	4.0	 	Spielball	3
26120215_1988_11_22_01_078.tcf.xml-14-3	26120215_1975_07_04_01_108.tcf.xml-7-19	annotator1	1.0	 	Spielball	3
26120215_1961_09_08_01_049.tcf.xml-75-20	fontane_gedichte_1851-423-17	annotator1	4.0	 	Spielball	3
heeren_staatensystem_1809-1021-26	heine_reisebilder01_1826-1126-4	annotator1	3.0	 	Spielball	3
gutzkow_boerne_1840-201-14	26120215_1988_11_22_01_078.tcf.xml-14-3	annotator1	3.0	 	Spielball	3
heeren_staatensystem_1809-1021-26	2532889X_1966-08-27_01_234.tcf.xml-2-12	annotator1	0.0	unklarer Kontext in Satz 2	Spielball	3
munzinger_japaner_1898-1292-29	baumgart_poetik_1887-4215-57	annotator1	3.0	 	Spielball	3
2532889X_1955-06-26_01_130.tcf.xml-2-20	26120215_1988_11_22_01_078.tcf.xml-14-3	annotator1	2.0	 	Spielball	3
2532889X_1965-09-02_01_129.tcf.xml-3-36	heeren_staatensystem_1809-1021-26	annotator1	0.0	unklarer Kontext in Satz 2	Spielball	3
2532889X_1988-11-09_01_153.tcf.xml-9-17	26120215_1974_04_28_01_426.tcf.xml-21-22	annotator1	2.0	 	Spielball	3
26120215_1961_09_08_01_049.tcf.xml-75-20	alexis_ruhe01_1852-2374-14	annotator1	3.0	 	Spielball	3
26120215_1975_07_04_01_108.tcf.xml-7-19	2532889X_1988-11-09_01_153.tcf.xml-9-17	annotator1	1.0	 	Spielball	3
