lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos
ounce_nn	nnu2	1837	1	nf_1837_757476.txt-3509-25	 	In proportioning the spice to the vinegar, allow to every two quarts, an ounce of mace, two dozen cloves, and two ounces of mustard seed.	114:120	0:137	In proportioning the spice to the vinegar , allow to every two quarts , an ounce of mace , two dozen cloves , and two ounces of mustard seed .	25	0:30	in proportion the spice to the vinegar , allow to every two quart , an ounce of mace , two dozen clove , and two ounce of mustard seed .	ii vvg at nn1 ii at nn1 y vv0 ii at1 mc nnu2 y at1 nnu1 io nn1 y mc m nn2 y cc mc nnu2 io nn1 nn1 y
ounce_nn	nnu1	1833	1	nf_1833_747505.txt-2577-1	 	the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England.	4:9	0:262	the ounce , if payment should be made in bullion , or otherwise milled dollars at 65. each , should be the lawful money of the province , and no person should receive or pay within the province , c c /z/ bills of credit of any of the other Governments of New England .	1	0:55	the ounce , if payment should be make in bullion , or otherwise mill dollar at <nul> each , should be the lawful money of the province , and no person should receive or pay within the province , c c /z/ bill of credit of any of the other government of new england .	at nnu1 y cs nn1 vm vbi vvn ii nn1 y cc rr vvd_jj@_vvn@ nnu2 ii mc dd1 y vm vbi at jj nn1 io at nn1 y cc at nn1 vm vvi cc vvi ii at nn1 y zz1 zz1 jj nn2 io nn1 io dd io at jj nn2 io np1 np1 y
ounce_nn	nnu2	1834	1	fic_1834_7252.txt-2156-30	 	At length, with a promise on the part of the priest that he would attend on the day appointed for the marriage, he rode off with his three ounces of gold in his	139:145	0:160	At length , with a promise on the part of the priest that he would attend on the day appointed for the marriage , he rode off with his three ounces of gold in his	30	0:35	at length , with a promise on the part of the priest that he would attend on the day appoint for the marriage , he ride off with his three ounce of gold in his	rr21 rr22 y iw at1 nn1 ii41 ii42 ii43 ii44 at nn1 cst pphs1 vm vvi ii at nnt1 vvn if at nn1 y pphs1 vvd rp iw appge mc nnu2 io nn1 ii appge
ounce_nn	nnu1	1821	1	nf_1821_747955.txt-297-9	 	Take sea stonewort an ounce sea onions one /z/ ounce, mix together, and throw where eels come.	47:52	0:94	Take sea stonewort an ounce sea onions one /z/ ounce , mix together , and throw where eels come .	9	0:20	take sea stonewort an ounce sea onion one /z/ ounce , mix together , and throw where eel come .	vv0 nn1 vv0_nn1 at1 nnu1 nn1 nn2 mc1 jj nnu1 y vv0 rl y cc vv0_nn1 rrq_cs nn2 vv0 y
ounce_nn	nnu1	1850	1	mag_1850_525559.txt-183-23	 	It can not be sent to China, gold in China being not used as currency, and valued at only $14 the ounce by the silver standard.	98:103	0:127	It can not be sent to China , gold in China being not used as currency , and valued at only $14 the ounce by the silver standard .	23	0:29	it can not be send to china , gold in china be not use as currency , and value at only $14 the ounce by the silver standard .	pph1 vm xx vbi vvn ii np1 y nn1 ii np1 vbg xx vvn_jj csa_ii@ nn1 y cc vvn_vvd ii rr_jj nnu at nnu1 ii at nn1_jj@ nn1 y
ounce_nn	nnu1	1837	1	nf_1837_757476.txt-2982-17	 	Mix together two ounces of the best white ginger, an ounce of black pepper, an ounce of white pepper, an ounce of cinnamon, an ounce of nutmeg, and two dozen cloves.	79:84	0:165	Mix together two ounces of the best white ginger , an ounce of black pepper , an ounce of white pepper , an ounce of cinnamon , an ounce of nutmeg , and two dozen cloves .	17	0:37	mix together two ounce of the best white ginger , an ounce of black pepper , an ounce of white pepper , an ounce of cinnamon , an ounce of nutmeg , and two dozen clove .	vv0 rl mc nnu2 io at jjt jj nn1_jj y at1 nnu1 io jj nn1 y at1 nnu1 io jj nn1 y at1 nnu1 io nn1 y at1 nnu1 io nn1 y cc mc m nn2 y
ounce_nn	nnu2	1843	1	nf_1843_752682.txt-1165-16	 	of ashes, we can calculate that the daily excrements of the horse will contain 21 ounces of inorganic matter which was drawn from the fields.	82:88	0:141	of ashes , we can calculate that the daily excrements of the horse will contain 21 ounces of inorganic matter which was drawn from the fields .	16	0:27	of ash , we can calculate that the daily excrements of the horse will contain 21 ounce of inorganic matter which be draw from the field .	io nn2 y ppis2 vm vvi cst at jj nn2 io at nn1 vm vvi mc nnu2 io jj nn1 ddq vbdz vvn ii at nn2 y
ounce_nn	nnu1	1854	1	fic_1854_8328.txt-1016-3	 	Throw not an ounce of lead away -- God and St. Dennis be our stay! "	13:18	0:68	Throw not an ounce of lead away -- God and St. Dennis be our stay ! "	3	0:17	throw not an ounce of lead away -- god and <nul> dennis be our stay ! "	vv0 xx at1 nnu1 io nn1_vv0 rl z np1_nn1@ cc np1 np1 vbi appge nn1@ ! "
ounce_nn	nnu2	1837	1	nf_1837_757476.txt-2144-13	 	Next mix together saltpetre and common salt, in the proportion of two ounces of saltpetre to a handful of salt.	70:76	0:111	Next mix together saltpetre and common salt , in the proportion of two ounces of saltpetre to a handful of salt .	13	0:22	next mix together saltpetre and common salt , in the proportion of two ounce of saltpetre to a handful of salt .	md nn1_vv0 rl nn1 cc jj nn1 y ii at nn1 io mc nnu2 io nn1 ii at1 nn1 io nn1 y
ounce_nn	nnu1	1853	1	nf_1853_748464.txt-1055-15	 	This should be shook at intervals for twenty -- four hours; then add one ounce of chloride of iodine and three fourths ounce of bromine.	73:78	0:136	This should be shook at intervals for twenty -- four hours ; then add one ounce of chloride of iodine and three fourths ounce of bromine .	15	0:27	this should be shake at interval for twenty -- four hour ; then add one ounce of chloride of iodine and three fourths ounce of bromine .	dd1 vm vbi vvn ii nn2 if mc zz mc nnt2 y rt vv0 mc1 nnu1 io nn1 io nn1 cc mc mf nnu1 io nn1 y
ounce_nn	nnu2	1846	1	mag_1846_555416.txt-45-18	 	burning at the Tate of four feet per hour, twenty-two ounces, or a pint and six ounces, of water, and four feet of carbonic acid, which will render four hundred cubic feet of atmospheric air unfit for respiration. "	80:86	0:215	burning at the Tate of four feet per hour , twenty-two ounces , or a pint and six ounces , of water , and four feet of carbonic acid , which will render four hundred cubic feet of atmospheric air unfit for respiration . "	18	0:45	burn at the tate of four foot per hour , twenty-two ounce , or a pint and six ounce , of water , and four foot of carbonic acid , which will render four hundred cubic foot of atmospheric air unfit for respiration . "	vvg ii at np1 io mc nn2 ii nnt1 y mc nnu2 y cc at1 nnu1 cc mc nnu2 y io nn1 y cc mc nn2 io jj nn1 y ddq vm vvi mc m jj nn2 io jj nn1 jj_vv0@ if nn1 y "
ounce_nn	nnu2	1852	1	mag_1852_555790.txt-93-73	 	Before Th70, a quarter (eight bushels) of wheat of middle quality was sold in England, on an average of a long period of years, for about two ounces of pure silver; about 1600, (still taking an average of many years, so that the very good and very bad crops may offset each other,) the price had advanced to a little over six ounces; about 1636, it had risen to nearly eight ounces.	326:332	0:382	Before Th70 , a quarter ( eight bushels ) of wheat of middle quality was sold in England , on an average of a long period of years , for about two ounces of pure silver ; about 1600 , ( still taking an average of many years , so that the very good and very bad crops may offset each other , ) the price had advanced to a little over six ounces ; about 1636 , it had risen to nearly eight ounces .	73	0:86	before th70 , a quarter ( eight bushel ) of wheat of middle quality be sell in england , on an average of a long period of year , for abont two ounce of pure silver ; about 1600 , ( still take an average of many year , so that the very good and very bad crop may offset each other , ) the price have advance to a little over six ounce ; about 1636 , it have rise to nearly eight ounce .	cs np1_<sub> y at1 nn1 y mc nn2_vvz y io nn1 io jj_nn1 nn1 vbdz vvn ii np1 y ii at1 nn1 io at1 jj nn1 io nnt2 y if nn1 mc nnu2 io jj nn1 y rg mc y y rr vvg at1 nn1 io da2 nnt2 y cs21 cs22 at rg jj cc rg jj nn2 vm vvi ppx221 ppx222 y y at nn1 vhd vvn ii_to rr21_at1 rr22_jj ii mc nnu2 y rg mc y pph1 vhd vvn ii_to rr mc nnu2 y
