identifier1	identifier2	annotator	judgment	comment	lemma	round
nf_1833_747531.txt-2651-12	nf_1991_774072.txt-1394-40	annotator2	2.0	 	chef_nn	3
fic_2005_50340.txt-357-17	fic_1848_1108.txt-1271-6	annotator2	3.0	 	chef_nn	3
fic_1827_7168.txt-915-10	fic_1846_544.txt-2808-20	annotator2	1.0	 	chef_nn	3
nf_1833_747531.txt-2651-12	mag_1986_432289.txt-29-3	annotator2	1.0	 	chef_nn	3
mag_1827_553811.txt-58-39	mag_1836_554393.txt-176-6	annotator2	4.0	 	chef_nn	3
news_2006_623955.txt-26-1	fic_1848_1108.txt-660-44	annotator2	3.0	 	chef_nn	3
news_2005_623919.txt-25-4	mag_1994_409087.txt-47-2	annotator2	4.0	 	chef_nn	3
nf_1844_747533.txt-1857-4	mag_1836_554393.txt-176-6	annotator2	2.0	 	chef_nn	3
news_1993_600214.txt-63-19	nf_1977_774125.txt-767-0	annotator2	3.0	 	chef_nn	3
fic_1995_39408.txt-349-5	fic_1846_544.txt-2808-20	annotator2	3.0	 	chef_nn	3
mag_1827_553811.txt-241-8	fic_1846_544.txt-2808-20	annotator2	3.0	 	chef_nn	3
mag_1832_564353.txt-125-27	mag_1836_554393.txt-176-6	annotator2	2.0	 	chef_nn	3
news_2002_603927.txt-69-19	news_1995_638686.txt-13-1	annotator2	4.0	 	chef_nn	3
fic_1830_7266.txt-2405-21	fic_1846_544.txt-2808-20	annotator6	2.0	 	chef_nn	3
news_2006_623955.txt-26-1	fic_1848_1108.txt-660-44	annotator6	2.0	 	chef_nn	3
news_1994_606769.txt-54-0	mag_1834_564675.txt-91-45	annotator6	2.0	 	chef_nn	3
nf_1991_774072.txt-1394-40	mag_1860_567343.txt-87-1	annotator6	2.0	 	chef_nn	3
mag_1850_555680.txt-297-13	mag_1836_554393.txt-176-6	annotator6	4.0	 	chef_nn	3
fic_1835_7142.txt-815-43	mag_1836_554393.txt-176-6	annotator6	4.0	 	chef_nn	3
mag_1835_554346.txt-89-53	fic_1846_544.txt-2808-20	annotator6	2.0	 	chef_nn	3
mag_1986_432289.txt-29-3	fic_1827_7168.txt-1724-40	annotator6	2.0	 	chef_nn	3
news_2006_629441.txt-92-6	fic_1848_1108.txt-1267-1	annotator6	4.0	 	chef_nn	3
mag_1986_432289.txt-29-3	mag_1995_395507.txt-45-4	annotator6	4.0	 	chef_nn	3
fic_2005_50340.txt-357-17	mag_1836_554393.txt-176-33	annotator6	4.0	 	chef_nn	3
fic_1963_780073.txt-1843-7	news_1969_727860.txt-19-7	annotator6	4.0	 	chef_nn	3
news_2006_629441.txt-92-6	mag_2009_406412.txt-9-7	annotator6	4.0	 	chef_nn	3
mag_1860_567343.txt-87-1	mag_1836_554393.txt-176-6	annotator6	2.0	 	chef_nn	3
fic_1844_3928.txt-1406-9	mag_1836_554393.txt-176-6	annotator6	4.0	 	chef_nn	3
news_2006_623954.txt-164-19	news_1995_631301.txt-29-11	annotator6	4.0	 	chef_nn	3
nf_1977_774125.txt-1398-15	fic_1827_7168.txt-915-10	annotator5	3.0	 	chef_nn	3
news_2004_640280.txt-14-1	fic_1846_544.txt-2808-20	annotator5	3.0	 	chef_nn	3
fic_1835_7142.txt-815-43	news_2007_637870.txt-20-6	annotator5	3.0	 	chef_nn	3
mag_1827_553813.txt-226-40	mag_1836_554393.txt-176-6	annotator5	0.0	foreign langage	chef_nn	3
mag_1834_564675.txt-91-45	fic_1846_544.txt-2808-20	annotator5	2.0	 	chef_nn	3
mag_1845_565442.txt-141-14	mag_1836_554393.txt-176-6	annotator5	2.0	 	chef_nn	3
mag_1827_553811.txt-58-39	mag_1836_554393.txt-176-6	annotator5	4.0	 	chef_nn	3
fic_1855_602.txt-2563-6	mag_1836_554393.txt-176-33	annotator5	4.0	 	chef_nn	3
fic_1827_7168.txt-1724-40	mag_1836_554393.txt-176-6	annotator5	2.0	 	chef_nn	3
mag_1860_567343.txt-87-1	mag_1836_554393.txt-176-6	annotator5	2.0	 	chef_nn	3
fic_1852_9031.txt-1189-25	mag_1836_554393.txt-176-6	annotator5	2.0	 	chef_nn	3
fic_1844_3928.txt-2149-12	mag_1836_554393.txt-176-6	annotator5	4.0	 	chef_nn	3
fic_1843_7026.txt-1111-34	fic_1846_544.txt-2808-20	annotator5	2.0	 	chef_nn	3
fic_2005_50340.txt-357-17	fic_2003_27409.txt-227-20	annotator0	4.0	 	chef_nn	3
fic_1844_3928.txt-2022-43	fic_1846_544.txt-2808-20	annotator0	0.0	I think “chef de bataillon” is generally connsidered French	chef_nn	3
mag_1843_565236.txt-728-35	mag_1836_554393.txt-176-6	annotator0	0.0	I think “chef de brigade” is generally connsidered French	chef_nn	3
fic_1840_7057.txt-1784-63	mag_1836_554393.txt-176-6	annotator0	0.0	I think “chef de brigade” is generally connsidered French	chef_nn	3
fic_1851_1184.txt-1851-6	mag_1836_554393.txt-176-6	annotator0	0.0	I think “chef de brigade” is generally connsidered French	chef_nn	3
mag_1986_432289.txt-29-3	fic_1827_7168.txt-1724-40	annotator0	0.0	I think “chef d'oeuvre” is still generally connsidered French, though it is sometimes used in English	chef_nn	3
fic_2003_27409.txt-227-20	news_1994_606769.txt-54-0	annotator0	4.0	 	chef_nn	3
news_2006_629441.txt-92-6	mag_2009_406412.txt-9-7	annotator0	4.0	 	chef_nn	3
fic_1835_7142.txt-815-43	news_2007_637870.txt-20-6	annotator0	0.0	I think “chef d'escadron” is generally connsidered French	chef_nn	3
fic_1844_3928.txt-3841-15	mag_1836_554393.txt-176-6	annotator0	0.0	I think both of these are French	chef_nn	3
news_1995_631270.txt-48-3	fic_1819_8988.txt-1529-15	annotator0	0.0	UNK; I can't determine the meaning in sentence 1	chef_nn	3
mag_1836_554393.txt-176-6	mag_1835_554346.txt-89-53	annotator0	0.0	I think both of these are French	chef_nn	3
mag_1834_564675.txt-91-45	fic_1846_544.txt-2808-20	annotator0	0.0	I think “chef d'oeuvre” is still generally connsidered French, though it is sometimes used in English	chef_nn	3
mag_2004_416263.txt-0-3	fic_1848_1108.txt-660-44	annotator2	0.0	ambiguous	chef_nn	2
fic_2004_49470.txt-126-19	nf_1991_774072.txt-1394-40	annotator2	4.0	 	chef_nn	2
fic_1851_1184.txt-1851-6	mag_2002_397228.txt-0-30	annotator2	4.0	 	chef_nn	2
fic_1995_39282.txt-307-1	fic_2007_33461.txt-116-19	annotator2	4.0	 	chef_nn	2
mag_1843_565236.txt-728-35	fic_2004_32588.txt-86-3	annotator2	1.0	 	chef_nn	2
fic_1819_8988.txt-1529-15	news_1995_631270.txt-48-3	annotator2	4.0	 	chef_nn	2
fic_2003_27409.txt-227-20	nf_1991_774072.txt-1394-40	annotator2	4.0	 	chef_nn	2
fic_1848_1108.txt-882-6	fic_1848_1108.txt-660-44	annotator2	0.0	ambiguous	chef_nn	2
fic_1850_7304.txt-1678-37	mag_1994_409087.txt-47-2	annotator2	0.0	French	chef_nn	2
mag_1995_395507.txt-44-0	fic_1992_40323.txt-77-14	annotator2	4.0	 	chef_nn	2
fic_1848_1108.txt-895-6	fic_2004_32588.txt-86-3	annotator2	0.0	ambiguous	chef_nn	2
mag_1994_409087.txt-47-2	fic_2007_33461.txt-116-19	annotator2	4.0	 	chef_nn	2
fic_2000_28758.txt-105-13	nf_1977_774125.txt-1398-15	annotator2	4.0	 	chef_nn	2
mag_1836_554393.txt-176-33	fic_2005_50340.txt-357-17	annotator2	4.0	 	chef_nn	2
fic_2008_36299.txt-94-1	fic_1848_1108.txt-660-44	annotator2	0.0	ambiguous	chef_nn	2
fic_1848_1108.txt-902-6	fic_2007_33461.txt-116-19	annotator2	4.0	 	chef_nn	2
