identifier1	identifier2	annotator	judgment	comment	lemma	round
fic_2006_30085.txt-52-6	fic_1817_8809.txt-8-8	annotator2	2.0	 	lane_nn	3
fic_1997_29729.txt-237-23	fic_1976_10612.txt-640-44	annotator2	2.0	 	lane_nn	3
fic_1847_7190.txt-1403-45	fic_1850_7171.txt-5228-62	annotator2	2.0	 	lane_nn	3
fic_1994_41277.txt-19-8	fic_1997_54824.txt-312-31	annotator2	3.0	 	lane_nn	3
fic_2006_30607.txt-88-14	fic_1848_7193.txt-6564-15	annotator2	3.0	 	lane_nn	3
fic_2006_30607.txt-88-14	mag_2000_413712.txt-35-46	annotator2	3.0	 	lane_nn	3
fic_1994_41277.txt-19-8	fic_1850_7171.txt-5228-62	annotator2	3.0	 	lane_nn	3
fic_1843_7208.txt-2712-27	fic_1847_7190.txt-1403-45	annotator2	2.0	 	lane_nn	3
fic_1850_7171.txt-5228-62	fic_1850_7171.txt-5239-44	annotator2	4.0	 	lane_nn	3
fic_1827_7168.txt-711-47	fic_1995_52953.txt-10-22	annotator2	3.0	 	lane_nn	3
mag_1963_441351.txt-125-10	nf_1975_774042.txt-2710-26	annotator2	3.0	 	lane_nn	3
fic_1997_29729.txt-237-23	nf_1846_748061.txt-170-24	annotator2	3.0	 	lane_nn	3
fic_1976_10612.txt-640-44	fic_1847_7190.txt-1403-45	annotator2	1.0	 	lane_nn	3
fic_1850_7171.txt-150-13	fic_1997_54824.txt-312-31	annotator6	4.0	 	lane_nn	3
fic_1835_7327.txt-1814-1	fic_2003_48659.txt-211-10	annotator6	2.0	 	lane_nn	3
fic_1850_7171.txt-5228-62	fic_1850_7171.txt-5239-44	annotator6	4.0	 	lane_nn	3
fic_1988_10775.txt-2356-9	fic_1995_52953.txt-10-22	annotator6	3.0	 	lane_nn	3
fic_2000_38620.txt-307-11	fic_1994_41277.txt-19-8	annotator6	2.0	 	lane_nn	3
fic_1848_7193.txt-9529-5	fic_1850_7171.txt-150-13	annotator6	3.0	 	lane_nn	3
fic_1817_8809.txt-8-8	fic_1835_7327.txt-1814-1	annotator6	4.0	 	lane_nn	3
fic_1817_8809.txt-8-8	fic_1997_29729.txt-237-23	annotator6	3.0	 	lane_nn	3
news_1989_670790.txt-16-12	fic_1850_7171.txt-5239-44	annotator6	0.0	 	lane_nn	3
fic_1997_54824.txt-312-31	news_1989_670790.txt-16-12	annotator6	0.0	 	lane_nn	3
nf_1846_748061.txt-170-24	news_1989_670790.txt-16-12	annotator6	0.0	 	lane_nn	3
fic_2002_32197.txt-498-8	fic_1997_29729.txt-237-23	annotator6	3.0	 	lane_nn	3
nf_1841_747926.txt-253-54	fic_1850_7171.txt-150-13	annotator6	3.0	 	lane_nn	3
fic_2006_30085.txt-52-6	fic_2003_48659.txt-211-10	annotator6	4.0	 	lane_nn	3
fic_1856_5515.txt-880-9	fic_1968_10501.txt-2966-1	annotator6	4.0	 	lane_nn	3
fic_1850_7171.txt-5228-62	nf_1846_748061.txt-170-24	annotator6	4.0	 	lane_nn	3
fic_1859_9037.txt-623-77	fic_1849_2605.txt-945-13	annotator6	3.0	 	lane_nn	3
fic_1968_10501.txt-2966-1	mag_2005_419504.txt-124-4	annotator6	3.0	 	lane_nn	3
