lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Sensation	2532889X_1946-10-18_01_059.tcf.xml-2-15	nn_nrhz011b_1848-6-2	Mit geheimnisvoller Miene flüsterten die von Michael Bohnen Entsandten jedem zu, daß heute eine Sensation zu erwarten sei.	Desto mehr Sensation mußte es in Ostfriesland erregen, als von Ministern und Ständen in Hannover das Princip der Volkssouveränität und der Oberherrlichkeit des deutschen Parlaments zu Frankfurt bestritten und das den Ostfriesen so verhaßte Zwei-Kammersystem durchgeführt wurde.	96:105	11:20	4.0
Sensation	2532889X_1948-12-21_01_073.tcf.xml-2-5	2532889X_1973-11-25_01_048.tcf.xml-3-11	In. diesem, an Sensationen reichen Pnogramm, Im Friedrichstadt-Palast die gelungenste zu nennen Das Dezember-Programm kann man ohns Übertreibung als das-beste des Jahres bezeichnen	Die sowjetische Ausstellung in der Werner-Seelenbinder-Halle war im Leben Berlins eine Sensation.	15:26	87:96	4.0
Sensation	2532889X_1950-02-17_01_129.tcf.xml-6-19	2532889X_1990-05-26_01_301.tcf.xml-71-1	Das Kriterium für das. was Interessant ist, ist nicht — wie die bürgerlichen Journalisten behaupten — die Sensation: das Kriterium für das Interessante und Populäre ist die Wahrheit!	11.03 Sensation in Morgan's Creek (w); 13.45 Reisebilder aus der DDR; 14.15 Schaufenster 3sat; 15.10 Max H. Rehbein: action (w); 16.03 Wickie — und die starken Männer; 16.25 logo; 16.35 Schenk mir ein Buch, Zehn Jahre „Preis der Leseratten"; 17.45 Pension Corona; 19.30 Die Reportage; 20.15 Sein Freund, der Roboter, amerik. Spielfilm von 1983; 22.10 Kennzeichen D: 22.40 Deine Lippen haben Augen, Ruth Berghaus inszeniert „Dantons Tod"; 23.55 ZDF Jazz-Club.	106:115	6:15	4.0
Sensation	2532889X_1950-02-17_01_129.tcf.xml-6-19	26120215_1948_10_12_01_041.tcf.xml-21-2	Das Kriterium für das. was Interessant ist, ist nicht — wie die bürgerlichen Journalisten behaupten — die Sensation: das Kriterium für das Interessante und Populäre ist die Wahrheit!	Deine letzte Sensation, mein Junge, verschaffte dem Chef drei Monate Urlaub irgendwo, wohin er gar nicht reisen wollte.	106:115	13:22	3.0
Sensation	2532889X_1956-02-05_01_105.tcf.xml-7-10	2532889X_1962-01-30_01_036.tcf.xml-21-7	Chefredakteur Jules Palotin, auf der Suche nach neuen „Sensationen über die UdSSR, ist von seinen täglichen Lugen so hypnotisiert, daß er dem Gauner auf den Leim geht.	Statt ruhiger wissenschaftlicher Arbeit hektische Geschäftigkeit, Sensation und Propaganda, das Vortäuschen Von Leistungsfähigkeit Viel Geschrei und wenig Wolle, sagt der Volksmund in solchen Fällen.	55:66	66:75	4.0
Sensation	2532889X_1957-08-21_01_089.tcf.xml-11-12	2532889X_1985-02-21_01_098.tcf.xml-5-15	Wurden sie eingeschaltet, glaubte man unter tosendem Pfeifen und Stürmen die Sensation zu vernehmen, daß die erste Verbindung mit dem Mond hefgestellt sei.	Daß nun sogar ein Sieg gelang. darf man schlechthin in die Kategorie der sportlichen Sensationen einordnen.	77:86	85:96	3.0
Sensation	2532889X_1957-10-06_01_008.tcf.xml-6-6	2532889X_1990-03-12_01_088.tcf.xml-34-13	Polinowski bezeichnete die TASS-Meldung als größte Sensation der letzten Jahre.	Dennoch kann man ihnen gelegentlich den Vorwurf nicht ersparen, daß sie „Sensation" über „Sensibilität" stellen, und so etwas wie pluralistasche Einseitigkeit erkennen lassen, wenn es aus diesem oder jenem Grund opportun erscheint, nach dieser oder jener Seite bzw. auf diese oder jene Person zu schle -	51:60	73:82	3.0
Sensation	2532889X_1959-08-24_01_044.tcf.xml-25-9	26120215_1956_02_04_01_099.tcf.xml-41-3	Sie schreiben, „Wir Wunderkinder" sei die Sensation der Festspiele gewesen, und sie verschweigen verbissen, daß der DEFA-Film „Das Lied der Matrosen" den gewichtigen Preis des sowjetischen Friedenskomitees erhielt.	Sie wollte die Sensation dieses Verhältnisses auskosten, das auch für sie neu war, seit sie das erstemal über Nacht geblieben war und daheim eine Freundin als Ausrede gebraucht hatte, Heute mußte die Feundin zum drittenmal herhalten.	42:51	15:24	2.0
Sensation	2532889X_1959-08-24_01_044.tcf.xml-25-9	26120215_1959_07_16_01_182.tcf.xml-3-31	Sie schreiben, „Wir Wunderkinder" sei die Sensation der Festspiele gewesen, und sie verschweigen verbissen, daß der DEFA-Film „Das Lied der Matrosen" den gewichtigen Preis des sowjetischen Friedenskomitees erhielt.	Was Grock gab, tausendmal und immer wieder. wenn er Jahrzehnte hindurch Abend für Abend auf der Bühne oder in der Manege stand, war mehr als die atemberaubendste halsbrecherischste Sensation:	42:51	181:190	4.0
Sensation	2532889X_1959-08-24_01_044.tcf.xml-25-9	26120215_1963_12_07_01_192.tcf.xml-1-31	Sie schreiben, „Wir Wunderkinder" sei die Sensation der Festspiele gewesen, und sie verschweigen verbissen, daß der DEFA-Film „Das Lied der Matrosen" den gewichtigen Preis des sowjetischen Friedenskomitees erhielt.	2. Folge 16.10 Die Theiß im Herbst 16.30 Literarisch-musikalische Drehbühne 18.00 Energie — -ein Problem unserer Zei: 18.50 Olvmpia-Ausscheidung im Eishockey DDR — Westdeutschland danadi: Marktplatz der Sensationen	42:51	203:214	4.0
Sensation	2532889X_1959-08-24_01_044.tcf.xml-25-9	griesinger_psychische_1845-2370-49	Sie schreiben, „Wir Wunderkinder" sei die Sensation der Festspiele gewesen, und sie verschweigen verbissen, daß der DEFA-Film „Das Lied der Matrosen" den gewichtigen Preis des sowjetischen Friedenskomitees erhielt.	Bei dieser Form nimmt die von dem Kranken hypostasirte fremde, feindliche Macht, durch welche er sich beherrscht glaubt, nach dem in Ort und Zeit liegenden Aberglauben verschiedene dämonische Gestalten an (Teufel, Gespenster etc.) denen wohl auch bei gleichzeitigen aus einzelnen Körpertheilen entstehenden anomalen Sensationen, von dem Kranken zuweilen ein beschränkter Sitz, bald in einer ganzen Körperhälfte, bald im Kopf, der Brust, dem Rücken etc. angewiesen wird.	42:51	316:327	1.0
