identifier1	identifier2	annotator	judgment	comment	lemma
2532889X_1953-02-10_01_044.tcf.xml-10-21	2532889X_1965-11-13_01_042.tcf.xml-46-32	inferred	1	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	2532889X_1967-09-06_01_168.tcf.xml-11-39	inferred	1	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	2532889X_1974-07-30_01_113.tcf.xml-14-25	inferred	1	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	2532889X_1980-12-03_01_045.tcf.xml-3-41	inferred	0	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	2532889X_1984-01-05_01_103.tcf.xml-24-11	inferred	1	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	26120215_1967_06_17_01_056.tcf.xml-9-32	inferred	1	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	26120215_1978_03_18_01_155.tcf.xml-9-13	inferred	1	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	26120215_1979_05_26_01_341.tcf.xml-15-24	inferred	0	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	26120215_1985_06_08_01_028.tcf.xml-6-31	inferred	1	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	26120215_1990_05_03_01_342.tcf.xml-390-28	inferred	1	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	ledebur_eisenhuettenkunde_1884-5861-14	inferred	0	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	ledebur_eisenhuettenkunde_1884-6302-29	inferred	0	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	menzel_maurer_1847-4284-5	inferred	0	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	nn_maehrisches71_1886-490-16	inferred	0	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	polenz_buettnerbauer_1895-6066-22	inferred	0	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	wanderley_bauconstructionslehre01_1877-1526-77	inferred	0	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	wanderley_bauconstructionslehre01_1877-2488-7	inferred	0	 	abdecken
2532889X_1953-02-10_01_044.tcf.xml-10-21	wanderley_bauconstructionslehre02_1878-1492-27	inferred	0	 	abdecken
