lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Rezeption	2532889X_1964-11-14_01_139.tcf.xml-3-7	2532889X_1977-08-31_01_064.tcf.xml-19-11	In einer Vortragsreihe,. die die Rezeption des klassischer Erbes durch die Arbeiterklasse als die führende Kraft der Nation (Eingangsreferat Johanna Rudolph) zum Gegenstand hatte, brachten berufene Literaturwissenschaftler aus der DDR und aus anderen sozialistischen Ländern wertvolle Beiträge zur Übernahme und Pflege des Vermächtnisses unserer Klassiker.	Weiterhin sollten Anregungen gegeben werden, wie die Erkenntnisse für die Rezeption der Dramen und Verse beider Dichter fruchtbar gemacht werden können — zum Beispiel in der Arbeit	33:42	74:83	4.0
Rezeption	2532889X_1964-11-14_01_139.tcf.xml-3-7	fessler_eleusinien02_1803-2103-5	In einer Vortragsreihe,. die die Rezeption des klassischer Erbes durch die Arbeiterklasse als die führende Kraft der Nation (Eingangsreferat Johanna Rudolph) zum Gegenstand hatte, brachten berufene Literaturwissenschaftler aus der DDR und aus anderen sozialistischen Ländern wertvolle Beiträge zur Übernahme und Pflege des Vermächtnisses unserer Klassiker.	Mußte ich doch bei meiner Reception in X. 6 Louisd’ors zahlen, dann 3, dann wieder 6, dann gar 100 Thlr., dann — doch was rechne ich Ihnen meine Thorheiten vor! —	33:42	26:35	2.0
Rezeption	2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1987_08_13_01_333.tcf.xml-25-23	Das Moskauer Dramatische Theater am Taganga-Platz, über dessen Aufführung „Der gute Mensch von Sezuan" Regisseur Juri Ljubimow auf dem Dialog sprach, und eine Reihe anderer Bühnen sozialistischer Länder leisteten wertvolle Beiträge zur Brecht-Rezeption.	Bei einem griechischen Reisebüro hatte er in einem Mittelklassehotel buchen lassen und wurde dort als Grieche geführt, da der Mann an der Rezeption — wie er kalkul hatte — kein Interesse an seinem Paß bekündete. e Anmeldung des Reisebüros erschien ihm ausreichend.	243:252	138:147	1.5
Rezeption	2532889X_1968-02-25_01_067.tcf.xml-32-37	fessler_eleusinien02_1803-2103-5	Das Moskauer Dramatische Theater am Taganga-Platz, über dessen Aufführung „Der gute Mensch von Sezuan" Regisseur Juri Ljubimow auf dem Dialog sprach, und eine Reihe anderer Bühnen sozialistischer Länder leisteten wertvolle Beiträge zur Brecht-Rezeption.	Mußte ich doch bei meiner Reception in X. 6 Louisd’ors zahlen, dann 3, dann wieder 6, dann gar 100 Thlr., dann — doch was rechne ich Ihnen meine Thorheiten vor! —	243:252	26:35	2.0
Rezeption	2532889X_1970-06-21_01_045.tcf.xml-25-3	beseler_volksrecht_1843-2072-95	Andererseits erzeugt die Rezeption hochwertiger Kunstwerke in großem Umfang wieder günstigere Bedingungen dafür, daß sich die Werktätigen aktiv mit den Problemen von Kunst und Kultur auseinandersetzen wollen und können.	Ich erinnere beispielsweise nur an die weite Geltung, welche man jetzt unbedenklich den Bestimmungen des römischen Rechts über die laesio enormis einräumt, und welche doch, da es sich hier von einem jus singulare handelt, durch die Anwendung einer analogen Ausdehnung nicht gerechtfertigt werden kann; ferner an die Lehre von den Zinsen, welche erst seit der Mitte des 17. Jahrhunderts in Deutschland allgemein practisch geworden, und in ihrer heutigen gemeinrechtlichen Beschaffenheit als ein freilich vom Volksrecht vielfach bestimmtes Juristenrecht anzusehen ist, da sowohl die, hier sehr verspätete Reception des römischen Rechts gegen die canonischen Zinsverbote an, als auch die wichtigen Modificationen desselben nur so ihre Erklärung finden.	25:34	603:612	4.0
Rezeption	2532889X_1970-06-21_01_045.tcf.xml-25-3	fessler_eleusinien01_1802-1372-13	Andererseits erzeugt die Rezeption hochwertiger Kunstwerke in großem Umfang wieder günstigere Bedingungen dafür, daß sich die Werktätigen aktiv mit den Problemen von Kunst und Kultur auseinandersetzen wollen und können.	Zugleich setzte er hinzu, Schröpfer sey von mir erbaut und habe meine Reception schon auf künftigen Dienstag angesetzt.	25:34	70:79	2.0
Rezeption	2532889X_1970-07-13_01_199.tcf.xml-5-37	2532889X_1985-06-12_01_068.tcf.xml-2-4	Gegenwär tig wird ein zweiter Zyklus vorbereitet, der auf den ersten aufbaut und neben grundlegenden Fragen der gesellschaftlichen Entwicklung der DDR im Perspektivplanzeitraum neue Probleme der Kulturtheorie und Ästhetik wie Fragen des sozialistischen Realismus, der Rezeption des Erbes, der Monumentalität in der Kunsl und andere behandeln wird.	Eine wissenschaftliche Konferenz zur Rezeption der russischen und sowjetischen Literatur von 1917 bis ' 1985 begann am Dienstag im Haus der Sowjetischen Wissenschaft und Kultur in Berlin.	268:277	37:46	4.0
Rezeption	2532889X_1970-07-13_01_199.tcf.xml-5-37	beseler_volksrecht_1843-337-14	Gegenwär tig wird ein zweiter Zyklus vorbereitet, der auf den ersten aufbaut und neben grundlegenden Fragen der gesellschaftlichen Entwicklung der DDR im Perspektivplanzeitraum neue Probleme der Kulturtheorie und Ästhetik wie Fragen des sozialistischen Realismus, der Rezeption des Erbes, der Monumentalität in der Kunsl und andere behandeln wird.	Vergleicht man mit solchen Erscheinungen die Lehre der Romanisten zur Zeit, als die Reception des fremden Rechts in Deutschland begründet ward, so stellt sich recht deutlich heraus, wie verschieden der Einfluß ist, den dieses Ereigniß früher gehabt hat und den es auf das heutige deutsche Recht ausübt.	268:277	84:93	2.0
Rezeption	2532889X_1970-07-13_01_199.tcf.xml-5-37	heckert_schulgesetzgebung_1847-4157-25	Gegenwär tig wird ein zweiter Zyklus vorbereitet, der auf den ersten aufbaut und neben grundlegenden Fragen der gesellschaftlichen Entwicklung der DDR im Perspektivplanzeitraum neue Probleme der Kulturtheorie und Ästhetik wie Fragen des sozialistischen Realismus, der Rezeption des Erbes, der Monumentalität in der Kunsl und andere behandeln wird.	Außer diesen Zeiten werden keine Mitglieder recipiret und keine Zahlungen angenommen oder geleistet, doch steht jedermann frei, sich zu allen Zeiten wegen der Reception und sonstiger Umstände vorläufig zu melden, auch die Taufscheine rc. zur Beurtheilung einzusenden, wobei sich jedoch von selbst versteht, daß die Gesundheits-Atteste, welche ihrer Natur nach nicht lange gültig sind, allererst in den angezeigten Receptions-Monaten angenommen werden können, und bei der Präsentation nicht über Sechs Wochen alt sein dürfen.	268:277	159:168	2.0
Rezeption	2532889X_1970-07-13_01_199.tcf.xml-5-37	scherer_poetik_1888-2132-9	Gegenwär tig wird ein zweiter Zyklus vorbereitet, der auf den ersten aufbaut und neben grundlegenden Fragen der gesellschaftlichen Entwicklung der DDR im Perspektivplanzeitraum neue Probleme der Kulturtheorie und Ästhetik wie Fragen des sozialistischen Realismus, der Rezeption des Erbes, der Monumentalität in der Kunsl und andere behandeln wird.	So ist auch Mitleidenschaft der übrigen Sinne möglich bei Reception, wie das Ludwig ja von sich selbst aussagt: Farbeneindrücke, die er von Gedichten Anderer empfing.	268:277	58:67	3.0
