lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
abbauen	2532889X_1947-07-02_01_047.tcf.xml-15-13	2532889X_1969-09-07_01_200.tcf.xml-37-16	Im Hinblick » ul die groOs Brennstoffnot, die uns zwingt, Lagerstatten abzubauen, auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen, hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt.	Neue Konzernstrukturen werden genutzt, um bereits errungene Mltbestimmungsrechte der Betriebsräte und der Gewerkschaften auszuhöhlen oder abzubauen.	71:80	138:147	2.0
abbauen	2532889X_1947-07-02_01_047.tcf.xml-15-13	26120215_1981_07_08_01_073.tcf.xml-4-23	Im Hinblick » ul die groOs Brennstoffnot, die uns zwingt, Lagerstatten abzubauen, auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen, hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt.	BRD-Außenminister Hans-Dietrich Genscher hat in einem Interview mit dem Westberliner Sender RIAS an die Sowjetunion appelliert, ihre Raketenkernwaffen mittlerer Reichweite schrittweise abzubauen.	71:80	185:194	3.0
abbauen	2532889X_1947-07-02_01_047.tcf.xml-15-13	26120215_1989_07_26_01_156.tcf.xml-20-11	Im Hinblick » ul die groOs Brennstoffnot, die uns zwingt, Lagerstatten abzubauen, auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen, hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt.	Als wichtigste Aufgabe sieht es Andreotti an, die hohe Staatsverschuldung abzubauen und die Wirtschaft seines Landes auf die Einführung des EG-Binnenmarktes Vorzubereiten.	71:80	74:83	2.0
abbauen	2532889X_1947-07-02_01_047.tcf.xml-15-13	baumstark_encyclopaedie_1835-3398-12	Im Hinblick » ul die groOs Brennstoffnot, die uns zwingt, Lagerstatten abzubauen, auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen, hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt.	Bei mehreren Pfeilern übereinander und mehreren Flötzen übereinander, welche mit einander abgebaut werden sollen, nimmt man immer die obersten zuerst hinweg.	71:80	90:98	4.0
abbauen	2532889X_1947-07-02_01_047.tcf.xml-15-13	baumstark_encyclopaedie_1835-3477-6	Im Hinblick » ul die groOs Brennstoffnot, die uns zwingt, Lagerstatten abzubauen, auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen, hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt.	Hierauf wird jedes Zwischenfeld gerade so abgebaut, nur in der Reihenfolge, daß man von den drei Querfeldern, die das Eine gibt, die beiden äußersten zuerst anlegt, und wenn diese verstürzt sind, das mittlere ebenso abbaut und versetzt.	71:80	42:50	4.0
abbauen	2532889X_1947-07-02_01_047.tcf.xml-15-13	baumstark_encyclopaedie_1835-3510-14	Im Hinblick » ul die groOs Brennstoffnot, die uns zwingt, Lagerstatten abzubauen, auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen, hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt.	Ist man mit solchen Abbauen ganz hinauf gekommen, so sucht man die Pfeiler abzubauen, indem man auf einem derselben einen Centralschacht so abteuft, daß man alle andern wo möglich mit Abbaustrecken erreichen kann1).	71:80	75:84	3.5
abbauen	2532889X_1947-07-02_01_047.tcf.xml-15-13	beck_eisen01_1884-8131-33	Im Hinblick » ul die groOs Brennstoffnot, die uns zwingt, Lagerstatten abzubauen, auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen, hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt.	Wie an wenigen Plätzen Europas hatte die Natur auf Elba die reichsten Schätze des besten Eisenerzes aufgehäuft, und wir dürfen annehmen, dass kein Eisenerzlager in Europa so früh durch unterirdischen Bergbau abgebaut wurde.	71:80	208:216	2.5
abbauen	2532889X_1947-07-02_01_047.tcf.xml-15-13	beck_eisen03_1897-15223-9	Im Hinblick » ul die groOs Brennstoffnot, die uns zwingt, Lagerstatten abzubauen, auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen, hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt.	Es wurde nur der leichtschmelzige Raseneisenstein (Lindstein) abgebaut, während der schwerschmelzige rauhe Stein (Raudenstein) zurückblieb.	71:80	62:70	2.0
abbauen	2532889X_1947-07-02_01_047.tcf.xml-15-13	humboldt_aequinoktial02_1859-3475-27	Im Hinblick » ul die groOs Brennstoffnot, die uns zwingt, Lagerstatten abzubauen, auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen, hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt.	Da der Schacht nur 58 m tief ist, so können, der Wasser wegen, die reichsten Strecken des Stockwerkes, die darunter liegen, nicht abgebaut werden.	71:80	130:138	2.0
abbauen	2532889X_1947-07-02_01_047.tcf.xml-15-13	ledebur_eisenhuettenkunde_1884-8934-38	Im Hinblick » ul die groOs Brennstoffnot, die uns zwingt, Lagerstatten abzubauen, auch wenn gewisse Schwierigkelten in Kauf genommen wenden müssen, hat das Land Thüringen Geldmittel für Inangriffnahme der Ausbeute dieses Vorkommens zur Verfügung gestellt.	Das eine, das obere Lager (top-stone) genannt, tritt unter einem mächtigen Sandsteinlager auf, erreicht mitunter eine Mächtigkeit von mehr als 3.7 m, ist übrigens weniger regelmässig und wird vorzugsweise bei Rosedale Abbey abgebaut; das zweite Lager, welches die grössere Zahl der Hochöfen mit Erzen versorgt, bedeckt eine Fläche von etwa 52000 Hektaren, bei einer Mächtigkeit von 2.5—3 m, an einzelnen Stellen von mehr als 4 m, ist aber häufig durch eingelagerte Schichten von Thonschiefer unterbrochen, welcher fest an den Erzen haftet, und den Eisengehalt herabdrückt.	71:80	224:232	3.0
