identifier1	identifier2	annotator	judgment	comment	lemma	round
2532889X_1980-09-27_01_390.tcf.xml-4-0	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	1.0	 	Rezeption	3
2532889X_1988-10-24_01_189.tcf.xml-5-44	beseler_volksrecht_1843-2058-15	annotator1	3.0	 	Rezeption	3
2532889X_1990-04-14_01_279.tcf.xml-26-11	beseler_volksrecht_1843-337-14	annotator1	1.0	 	Rezeption	3
2532889X_1979-02-01_01_033.tcf.xml-18-21	savigny_system01_1840-982-1	annotator1	4.0	 	Rezeption	3
beseler_volksrecht_1843-481-11	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	3.0	 	Rezeption	3
savigny_system01_1840-917-34	fessler_eleusinien02_1803-2103-5	annotator1	2.0	 	Rezeption	3
2532889X_1990-04-14_01_279.tcf.xml-26-11	savigny_system01_1840-989-20	annotator1	1.0	 	Rezeption	3
26120215_1976_11_09_01_059.tcf.xml-62-4	beseler_volksrecht_1843-337-14	annotator1	1.0	 	Rezeption	3
2532889X_1987-09-04_01_061.tcf.xml-36-15	beseler_volksrecht_1843-337-14	annotator1	3.0	 	Rezeption	3
2532889X_1973-06-08_01_026.tcf.xml-5-13	beseler_volksrecht_1843-337-14	annotator1	4.0	 	Rezeption	3
26120215_1969_06_24_01_119.tcf.xml-16-3	beseler_volksrecht_1843-278-6	annotator1	1.0	 	Rezeption	3
beseler_volksrecht_1843-1566-32	heckert_schulgesetzgebung_1847-4114-60	annotator1	2.0	 	Rezeption	3
26120215_1970_10_10_01_207.tcf.xml-3-37	beseler_volksrecht_1843-337-14	annotator1	1.0	 	Rezeption	3
2532889X_1977-07-04_01_056.tcf.xml-16-24	mommsen_roemische01_1854-517-62	annotator1	3.0	 	Rezeption	3
26120215_1975_03_26_01_101.tcf.xml-5-20	dilthey_geisteswissenschaften_1883-1140-81	annotator1	4.0	 	Rezeption	3
heckert_schulgesetzgebung_1847-4114-60	26120215_1983_08_16_01_291.tcf.xml-11-14	annotator1	2.0	 	Rezeption	3
26120215_1979_01_20_01_314.tcf.xml-35-5	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	1.0	 	Rezeption	3
2532889X_1984-06-16_01_322.tcf.xml-12-2	mommsen_roemische01_1854-517-62	annotator1	3.0	 	Rezeption	3
klueber_voelkerrecht01_1821-4042-27	dilthey_geisteswissenschaften_1883-1140-81	annotator1	3.0	 	Rezeption	3
wilamowitz_aristoteles02_1893-254-144	heckert_schulgesetzgebung_1847-4114-60	annotator1	2.0	 	Rezeption	3
brunner_rechtsgeschichte01_1887-5380-11	beseler_volksrecht_1843-275-34	annotator1	2.0	 	Rezeption	3
2532889X_1990-06-09_01_371.tcf.xml-17-3	26120215_1976_02_13_01_098.tcf.xml-65-8	annotator1	1.0	 	Rezeption	3
fessler_eleusinien02_1803-2103-5	savigny_system01_1840-915-1	annotator1	2.0	 	Rezeption	3
brunner_rechtsgeschichte01_1887-5380-11	beseler_volksrecht_1843-2058-15	annotator1	4.0	 	Rezeption	3
2532889X_1970-07-13_01_199.tcf.xml-5-37	beseler_volksrecht_1843-337-14	annotator1	4.0	 	Rezeption	3
26120215_1983_08_16_01_291.tcf.xml-11-14	beseler_volksrecht_1843-275-34	annotator1	1.0	 	Rezeption	3
savigny_system01_1840-916-8	fessler_eleusinien01_1802-1372-13	annotator1	2.0	 	Rezeption	3
chamberlain_grundlagen02_1899-272-3	jhering_recht01_1852-1603-3	annotator1	3.0	 	Rezeption	3
jhering_recht0201_1854-278-1	fessler_eleusinien01_1802-1372-13	annotator1	2.0	 	Rezeption	3
26120215_1987_07_30_01_282.tcf.xml-8-9	beseler_volksrecht_1843-337-14	annotator1	1.0	 	Rezeption	3
2532889X_1985-03-09_01_422.tcf.xml-5-4	jhering_recht01_1852-1603-3	annotator1	2.0	 	Rezeption	3
26120215_1976_11_01_01_199.tcf.xml-6-8	beseler_volksrecht_1843-275-34	annotator1	1.0	 	Rezeption	3
savigny_system01_1840-2696-15	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	4.0	 	Rezeption	3
26120215_1974_05_15_01_229.tcf.xml-2-7	26120215_1971_02_11_01_265.tcf.xml-57-9	annotator1	1.0	 	Rezeption	3
26120215_1981_08_01_01_383.tcf.xml-109-34	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	1.0	 	Rezeption	3
2532889X_1989-08-14_01_151.tcf.xml-14-6	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	1.0	 	Rezeption	3
brunner_rechtsgeschichte01_1887-319-37	beseler_volksrecht_1843-337-14	annotator1	4.0	 	Rezeption	3
savigny_system01_1840-2696-15	beseler_volksrecht_1843-480-5	annotator1	4.0	 	Rezeption	3
beseler_volksrecht_1843-480-5	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	4.0	 	Rezeption	3
26120215_1979_09_29_01_345.tcf.xml-6-13	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	1.0	 	Rezeption	3
26120215_1983_07_13_01_078.tcf.xml-8-20	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	4.0	 	Rezeption	3
2532889X_1983-07-09_01_249.tcf.xml-4-2	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	4.0	 	Rezeption	3
26120215_1969_06_24_01_119.tcf.xml-16-3	2532889X_1981-10-13_01_045.tcf.xml-25-13	annotator1	1.0	 	Rezeption	3
26120215_1982_12_30_01_256.tcf.xml-9-26	heckert_schulgesetzgebung_1847-4204-8	annotator1	2.0	 	Rezeption	3
beseler_volksrecht_1843-518-51	heckert_schulgesetzgebung_1847-4114-60	annotator1	2.0	 	Rezeption	3
heckert_schulgesetzgebung_1847-4114-60	heckert_schulgesetzgebung_1847-4199-10	annotator1	4.0	 	Rezeption	3
26120215_1981_11_14_01_411.tcf.xml-121-15	fessler_eleusinien02_1803-2103-5	annotator1	1.0	 	Rezeption	3
