identifier1	identifier2	annotator	judgment	comment	lemma
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1971-12-02_01_032.tcf.xml-3-36	inferred	0	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1976-06-12_01_033.tcf.xml-7-6	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1981-10-13_01_045.tcf.xml-25-13	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1983-08-06_01_467.tcf.xml-49-16	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1984-06-16_01_322.tcf.xml-12-2	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1984-09-04_01_046.tcf.xml-13-32	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1984-11-10_01_411.tcf.xml-10-11	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1985-03-09_01_422.tcf.xml-5-4	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1985-06-12_01_068.tcf.xml-2-4	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1985-09-13_01_183.tcf.xml-19-36	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1988-01-30_01_365.tcf.xml-539-26	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1988-01-30_01_365.tcf.xml-550-43	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1988-03-12_01_050.tcf.xml-51-48	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	2532889X_1990-07-07_01_209.tcf.xml-60-6	inferred	0	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1968_01_14_01_110.tcf.xml-17-9	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1969_06_24_01_119.tcf.xml-16-3	inferred	0	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1971_03_25_01_100.tcf.xml-9-5	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1971_08_04_02_019.tcf.xml-39-2	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1972_11_09_01_081.tcf.xml-19-1	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1976_11_01_01_199.tcf.xml-6-8	inferred	0	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1977_10_14_01_016.tcf.xml-27-9	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1981_11_14_01_411.tcf.xml-121-15	inferred	0	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1982_02_23_01_330.tcf.xml-47-9	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	26120215_1988_10_08_01_377.tcf.xml-12-1	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	beseler_volksrecht_1843-2034-12	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	beseler_volksrecht_1843-282-27	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	beseler_volksrecht_1843-480-5	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	beseler_volksrecht_1843-481-11	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	beseler_volksrecht_1843-501-8	inferred	1	 	Rezeption
2532889X_1968-02-25_01_067.tcf.xml-32-37	beseler_volksrecht_1843-518-51	inferred	1	 	Rezeption
