lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Titel	2532889X_1946-08-14_01_082.tcf.xml-41-19	robert_griechische_1881-1360-3	EIKE N' Et' E FACHZEITSCHRIFT « M'h' lnt ietrt In der Arheiteseme. nschaft meflianiifcher Ver Wpt mit dem Titel..Zeitschrift für Hie « etamte Med, « in nna Ihre Gr «nr « biet «" Herauaeeber:	Dazu kommt der Titel Epinausimache, mit welchem auf der capitolinischen tabula iliaca und mehrfach in der Litteratur das Ν passend bezeichnet wird.	106:111	15:20	3.5
Titel	2532889X_1947-02-22_01_028.tcf.xml-13-6	2532889X_1963-04-14_01_049.tcf.xml-276-17	dem Geschlecht der von Watter Ihren Titel auch heute noch gebraucht, damit man gleich weiß, daß sie aus dem finsteren Wetter-und Watter-Winkel kommt.	In der westdeutschen Zeitschrift „Druck und Papier — Hundert Jahre Gewerkschaftszeitung" lesen wir unter dem Titel „Drama In fünf Akten — Der Zusammenbruch der Weimarer Republik" folgendes:	36:41	109:114	2.0
Titel	2532889X_1947-02-22_01_028.tcf.xml-13-6	carus_zoologie_1872-8165-26	dem Geschlecht der von Watter Ihren Titel auch heute noch gebraucht, damit man gleich weiß, daß sie aus dem finsteren Wetter-und Watter-Winkel kommt.	Diesen Plan suchte Müller zunächst für die Wirbelthiere darzulegen und ins Einzelne zu verfolgen in seiner classischen Arbeit über die vergleichende Anatomie der Myxinoiden, deren Titel nicht ahnen läßt, daß sie den Codex der Morphologie der Wirbelthiere enthält.	36:41	180:185	2.5
Titel	2532889X_1947-02-22_01_028.tcf.xml-13-6	klostermann_eigenthum01_1867-5332-37	dem Geschlecht der von Watter Ihren Titel auch heute noch gebraucht, damit man gleich weiß, daß sie aus dem finsteren Wetter-und Watter-Winkel kommt.	Wahrscheinlich würde Müller durch einen vollständigen Nachdruck des Bädeker’schen Buches unter verschiedenem Titel diesem weniger Abbruch gethan haben; als durch eine Usurpirung des Titels bei abweichendem Inhalte des Buches, denn eben durch die Uebereinstimmung des Titels als des wesentlichsten Erkennungszeichens eines Buches wird das Publicum zu dem Missgriffe verleitet, das neue Buch statt des alten unter jenem Titel bereits bekannt und beliebt gewordenen zu kaufen.	36:41	267:273	3.0
Titel	2532889X_1947-02-22_01_028.tcf.xml-13-6	laband_staatsrecht01_1876-3007-23	dem Geschlecht der von Watter Ihren Titel auch heute noch gebraucht, damit man gleich weiß, daß sie aus dem finsteren Wetter-und Watter-Winkel kommt.	Bei dem Erlaß Preußischer Staatsgesetze, Königl. Verordnungen für Preußen, Bestallungs-und Entlassungs-Urkunden für Preuß. Beamte u. s. w. wird demgemäß der Titel „Deutscher Kaiser“ nicht gebraucht.	36:41	157:162	4.0
Titel	2532889X_1947-02-22_01_028.tcf.xml-13-6	nn_nrhz009_1848-506-28	dem Geschlecht der von Watter Ihren Titel auch heute noch gebraucht, damit man gleich weiß, daß sie aus dem finsteren Wetter-und Watter-Winkel kommt.	Es liegt indeß darin ein Unrecht grade gegen die nothdürftigsten Besitzer von Schatzbons und Sparkassenbuchscheinen, die kurz nach der Februarrevolution nach einem Dekret der provisorischen Regierung ihre Titel nur gegen Inscriptionen auf 5 pCt.	36:41	205:210	3.0
Titel	2532889X_1950-04-20_01_079.tcf.xml-36-1	klueber_recht_1817-1265-25	(Titel eines im April 1914 geschriebenen Artikels von Lenin über den Bericht Karl Legiens über seine Amerikareise.)	J. C. Iünigs collectio nova von der landsässigen Ritterschaft in Teutschland. Frf. u. Lpz. 1730. 2 Th. in fol. (enthält weit mehr als der Titel sagt.	1:6	138:143	4.0
Titel	2532889X_1951-02-25_01_119.tcf.xml-50-41	2532889X_1974-10-25_01_159.tcf.xml-2-47	Es können die besten Kennziffern in der Arbeitsproduktivität erreicht werden, die allen zwölf Artikeln dieser Bedingungen entsprechen, bzw. sie übertreffen — aber wenn in der Abteilung z. B. auch nur ein einziger Betriebsunfall vorgekommen ist, wird sie den Titel „Stachanowabtelluns" nicht erhalten.	Im Pietz Verlag Berlin ericheinen In den nächsten Tagen Brolehürsn der Rede des Ersten Sekretärs des ZK der SED, Erich Honecker, mit dem Titel.Siegesbewußt auf sozialistischem Weg" und der Rede des Generalsekretärs des ZK der KPdSU, L. I. Breshnew, mit dem Titel.Fester Bruderbund, eint unsere vö ker".	258:263	257:262	3.5
Titel	2532889X_1951-02-25_01_119.tcf.xml-50-41	26120215_1969_03_25_01_101.tcf.xml-12-9	Es können die besten Kennziffern in der Arbeitsproduktivität erreicht werden, die allen zwölf Artikeln dieser Bedingungen entsprechen, bzw. sie übertreffen — aber wenn in der Abteilung z. B. auch nur ein einziger Betriebsunfall vorgekommen ist, wird sie den Titel „Stachanowabtelluns" nicht erhalten.	Mit seinen 168 m scheint ihm nua der inoffizielle Titel eines Skiflug-Weltrekordlers zumindest für die	258:263	50:55	3.0
Titel	2532889X_1951-02-25_01_119.tcf.xml-50-41	26120215_1988_03_07_01_139.tcf.xml-2-2	Es können die besten Kennziffern in der Arbeitsproduktivität erreicht werden, die allen zwölf Artikeln dieser Bedingungen entsprechen, bzw. sie übertreffen — aber wenn in der Abteilung z. B. auch nur ein einziger Betriebsunfall vorgekommen ist, wird sie den Titel „Stachanowabtelluns" nicht erhalten.	Unter dem Titel „Off-Line-Modetheater — Avantgarderobe aus Europa" zeigten gestern rund 30 Kleidermacher aus Polen, Frankreich, Italien, der BRD, Österreich, den Niederlanden und Berlin (West) in Weimar ihre Kollektionen.	258:263	10:15	2.0
Titel	2532889X_1951-02-25_01_119.tcf.xml-50-41	klostermann_eigenthum01_1867-5332-37	Es können die besten Kennziffern in der Arbeitsproduktivität erreicht werden, die allen zwölf Artikeln dieser Bedingungen entsprechen, bzw. sie übertreffen — aber wenn in der Abteilung z. B. auch nur ein einziger Betriebsunfall vorgekommen ist, wird sie den Titel „Stachanowabtelluns" nicht erhalten.	Wahrscheinlich würde Müller durch einen vollständigen Nachdruck des Bädeker’schen Buches unter verschiedenem Titel diesem weniger Abbruch gethan haben; als durch eine Usurpirung des Titels bei abweichendem Inhalte des Buches, denn eben durch die Uebereinstimmung des Titels als des wesentlichsten Erkennungszeichens eines Buches wird das Publicum zu dem Missgriffe verleitet, das neue Buch statt des alten unter jenem Titel bereits bekannt und beliebt gewordenen zu kaufen.	258:263	267:273	3.5
Titel	2532889X_1955-02-22_01_076.tcf.xml-5-10	klueber_recht_1817-1265-25	Die USA-Imperialisten haben ihnen schon seit Jahrzehnten den hochbezahlten Titel -Retter des Kapitalismus verliehen.	J. C. Iünigs collectio nova von der landsässigen Ritterschaft in Teutschland. Frf. u. Lpz. 1730. 2 Th. in fol. (enthält weit mehr als der Titel sagt.	75:80	138:143	3.0
Titel	2532889X_1955-03-26_01_140.tcf.xml-14-12	26120215_1986_08_08_01_012.tcf.xml-26-9	Drehbuch und Regie Maria Hohnstein, hält nicht ganz, was der Titel verspricht.	werde in einem Anhang zu der Deklaration mit dem Titel „Dokument über Kontrollmaßnahmen" die konkrete Hilfe der sechs Staaten bei der Schaffung von Mechanismen für eine Kontrolle der Einhaltung eines Verbots von Kernexplosionen angeboten.	61:66	49:54	4.0
Titel	2532889X_1958-07-06_01_010.tcf.xml-3-23	2532889X_1978-12-11_01_153.tcf.xml-12-8	Auf einem festlichen Staatsakt in Freiberg anläßlich des Ehrentages des deutschen Bergmannes zeichnete Ministerpräsident Otto Grotewohl am Sonnabend 28 hervorragende Bergleute mit dem Titel „Verdienter Bergmann der Deutschen Demokratischen Republik" aus.	„Monjuro Kiritake und seine Puppen ist der Titel dieser Sendung.	184:189	43:48	2.0
Titel	2532889X_1958-07-06_01_010.tcf.xml-3-23	2532889X_1980-04-17_01_073.tcf.xml-15-2	Auf einem festlichen Staatsakt in Freiberg anläßlich des Ehrentages des deutschen Bergmannes zeichnete Ministerpräsident Otto Grotewohl am Sonnabend 28 hervorragende Bergleute mit dem Titel „Verdienter Bergmann der Deutschen Demokratischen Republik" aus.	Der zweite Titel stammt aus polnischer Feder und vereint volkstümliche Melodien in sinfonischer Verarbeitung von Leon Landowski.	184:189	11:16	3.5
Titel	2532889X_1958-07-06_01_010.tcf.xml-3-23	26120215_1952_09_16_01_187.tcf.xml-3-9	Auf einem festlichen Staatsakt in Freiberg anläßlich des Ehrentages des deutschen Bergmannes zeichnete Ministerpräsident Otto Grotewohl am Sonnabend 28 hervorragende Bergleute mit dem Titel „Verdienter Bergmann der Deutschen Demokratischen Republik" aus.	„Oskar Kulicke und der Pazifist" ist der Titel dieses ersten Puppen-Trickfilmes, der nach 1945 in der DDR geschaffen wurde.	184:189	41:46	3.5
Titel	2532889X_1958-07-06_01_010.tcf.xml-3-23	26120215_1978_07_21_01_133.tcf.xml-6-16	Auf einem festlichen Staatsakt in Freiberg anläßlich des Ehrentages des deutschen Bergmannes zeichnete Ministerpräsident Otto Grotewohl am Sonnabend 28 hervorragende Bergleute mit dem Titel „Verdienter Bergmann der Deutschen Demokratischen Republik" aus.	In der Mannschaftswertung hat die UdSSR sowohl bei den Männern als auch bei den Frauen den Titel zu verteidigen,	184:189	91:96	2.5
Titel	2532889X_1958-07-06_01_010.tcf.xml-3-23	26120215_1983_10_03_01_137.tcf.xml-10-15	Auf einem festlichen Staatsakt in Freiberg anläßlich des Ehrentages des deutschen Bergmannes zeichnete Ministerpräsident Otto Grotewohl am Sonnabend 28 hervorragende Bergleute mit dem Titel „Verdienter Bergmann der Deutschen Demokratischen Republik" aus.	Zu den Uni-Meisterinnen von einst zählten dann Irmgard Jacke, die Unverwüstliche, die nun Titel bei den Senior-Damen heimst, und Annegret Banse.	184:189	90:95	3.0
Titel	2532889X_1958-07-06_01_010.tcf.xml-3-23	26120215_1986_10_01_01_055.tcf.xml-19-10	Auf einem festlichen Staatsakt in Freiberg anläßlich des Ehrentages des deutschen Bergmannes zeichnete Ministerpräsident Otto Grotewohl am Sonnabend 28 hervorragende Bergleute mit dem Titel „Verdienter Bergmann der Deutschen Demokratischen Republik" aus.	Im April veranstaltete der Allchinesische Gewerkschaftsverband eine Diskussion unter dem Titel „Gewerkschaft und Frieden", an der Vertreter von mehr als zehn Ländern teilnahmen.	184:189	89:94	4.0
Titel	2532889X_1958-07-06_01_010.tcf.xml-3-23	hc_261402_1801-328-5	Auf einem festlichen Staatsakt in Freiberg anläßlich des Ehrentages des deutschen Bergmannes zeichnete Ministerpräsident Otto Grotewohl am Sonnabend 28 hervorragende Bergleute mit dem Titel „Verdienter Bergmann der Deutschen Demokratischen Republik" aus.	Von Gedichten wird bloß der Titel angeführt; und wenn das auszuziehende Journal selbst nur Auszüge liefert, so soll bloß angezeigt werden, aus welchen Werken die Auszüge gemacht worden.	184:189	28:33	2.0
Titel	2532889X_1958-07-06_01_010.tcf.xml-3-23	pueckler_briefe02_1830-1803-14	Auf einem festlichen Staatsakt in Freiberg anläßlich des Ehrentages des deutschen Bergmannes zeichnete Ministerpräsident Otto Grotewohl am Sonnabend 28 hervorragende Bergleute mit dem Titel „Verdienter Bergmann der Deutschen Demokratischen Republik" aus.	Sie war mit einem neuen Buch beschäftigt, zu dem sie einen ganz guten Titel erfunden hat: Memoiren von mir und für mich.	184:189	70:75	2.0
Titel	2532889X_1958-07-06_01_010.tcf.xml-3-23	treitschke_geschichte04_1889-11230-24	Auf einem festlichen Staatsakt in Freiberg anläßlich des Ehrentages des deutschen Bergmannes zeichnete Ministerpräsident Otto Grotewohl am Sonnabend 28 hervorragende Bergleute mit dem Titel „Verdienter Bergmann der Deutschen Demokratischen Republik" aus.	Darum trat Jarcke aus, und auf seinen Rath schuf sich die junge ultramontane Partei in München ein eigenes Organ, das den bezeichnenden Titel erhielt: Historisch-politische Blätter für das katholische Deutschland.	184:189	136:141	4.0
Titel	2532889X_1959-02-17_01_091.tcf.xml-17-9	2532889X_1962-09-23_01_096.tcf.xml-8-7	Damen ihre Sonderstellung. mit dem Gewinn aller vier Titel bewies.	„Ach du fröhliche" ist der Titel eines neuen DEFA-Films, der am 11. Oktober im „Babylon*^ uraufgeführt wird.	53:58	27:32	3.0
Titel	2532889X_1959-02-17_01_091.tcf.xml-17-9	klostermann_eigenthum01_1867-5332-37	Damen ihre Sonderstellung. mit dem Gewinn aller vier Titel bewies.	Wahrscheinlich würde Müller durch einen vollständigen Nachdruck des Bädeker’schen Buches unter verschiedenem Titel diesem weniger Abbruch gethan haben; als durch eine Usurpirung des Titels bei abweichendem Inhalte des Buches, denn eben durch die Uebereinstimmung des Titels als des wesentlichsten Erkennungszeichens eines Buches wird das Publicum zu dem Missgriffe verleitet, das neue Buch statt des alten unter jenem Titel bereits bekannt und beliebt gewordenen zu kaufen.	53:58	267:273	3.0
Titel	2532889X_1959-02-17_01_091.tcf.xml-17-9	klueber_voelkerrecht01_1821-1796-21	Damen ihre Sonderstellung. mit dem Gewinn aller vier Titel bewies.	In Wirtemberg erhalten diejenigen Prinzen vom Hause, welche nicht Descendenten und nicht Brüder des ersten Königs sind, nur den Titel Durchlaucht.	53:58	128:133	3.0
Titel	2532889X_1959-05-27_01_052.tcf.xml-11-24	2532889X_1962-09-23_01_096.tcf.xml-8-7	Wie mir ein westdeutscher Berufskollege schrieb, beschäftigte sich das Westdeutsche Fernsehen im April mit diesen trüben Aussichten für die Land-Wirtschaft unter dem Titel: „Lohnt es sich noch, Bauer zu sein?"	„Ach du fröhliche" ist der Titel eines neuen DEFA-Films, der am 11. Oktober im „Babylon*^ uraufgeführt wird.	166:171	27:32	4.0
Titel	2532889X_1959-05-27_01_052.tcf.xml-11-24	26120215_1988_03_07_01_139.tcf.xml-2-2	Wie mir ein westdeutscher Berufskollege schrieb, beschäftigte sich das Westdeutsche Fernsehen im April mit diesen trüben Aussichten für die Land-Wirtschaft unter dem Titel: „Lohnt es sich noch, Bauer zu sein?"	Unter dem Titel „Off-Line-Modetheater — Avantgarderobe aus Europa" zeigten gestern rund 30 Kleidermacher aus Polen, Frankreich, Italien, der BRD, Österreich, den Niederlanden und Berlin (West) in Weimar ihre Kollektionen.	166:171	10:15	4.0
Titel	2532889X_1959-05-27_01_052.tcf.xml-11-24	klostermann_eigenthum01_1867-5332-37	Wie mir ein westdeutscher Berufskollege schrieb, beschäftigte sich das Westdeutsche Fernsehen im April mit diesen trüben Aussichten für die Land-Wirtschaft unter dem Titel: „Lohnt es sich noch, Bauer zu sein?"	Wahrscheinlich würde Müller durch einen vollständigen Nachdruck des Bädeker’schen Buches unter verschiedenem Titel diesem weniger Abbruch gethan haben; als durch eine Usurpirung des Titels bei abweichendem Inhalte des Buches, denn eben durch die Uebereinstimmung des Titels als des wesentlichsten Erkennungszeichens eines Buches wird das Publicum zu dem Missgriffe verleitet, das neue Buch statt des alten unter jenem Titel bereits bekannt und beliebt gewordenen zu kaufen.	166:171	267:273	3.0
Titel	2532889X_1961-03-01_01_115.tcf.xml-19-3	2532889X_1963-04-14_01_049.tcf.xml-276-17	Sie werden den Titel kaum mit Erfolg verteidigen können.	In der westdeutschen Zeitschrift „Druck und Papier — Hundert Jahre Gewerkschaftszeitung" lesen wir unter dem Titel „Drama In fünf Akten — Der Zusammenbruch der Weimarer Republik" folgendes:	15:20	109:114	2.0
Titel	2532889X_1962-02-02_01_083.tcf.xml-25-1	26120215_1978_07_21_01_133.tcf.xml-6-16	Ein Titel aber kann in Schmiedefeld nicht verteidigt werden: der der Nordischen. Kombination.	In der Mannschaftswertung hat die UdSSR sowohl bei den Männern als auch bei den Frauen den Titel zu verteidigen,	4:9	91:96	4.0
Titel	2532889X_1962-02-02_01_083.tcf.xml-25-1	klueber_recht_1817-1265-25	Ein Titel aber kann in Schmiedefeld nicht verteidigt werden: der der Nordischen. Kombination.	J. C. Iünigs collectio nova von der landsässigen Ritterschaft in Teutschland. Frf. u. Lpz. 1730. 2 Th. in fol. (enthält weit mehr als der Titel sagt.	4:9	138:143	2.0
Titel	2532889X_1962-02-02_01_083.tcf.xml-25-1	klueber_voelkerrecht01_1821-1410-29	Ein Titel aber kann in Schmiedefeld nicht verteidigt werden: der der Nordischen. Kombination.	Auch wäre derselbe nach natürlichem Völkerrecht nicht verpflichtet, die an solche Personen, welche nicht in unterthanschaftlichem Verhältniss zu ihm stehen, von andern Staaten verliehenen Aemter, Titel, Decorationen, Rang und Standeserhöhung in seinem Staatsgebiet anzuerkennen c).	4:9	196:201	3.0
Titel	2532889X_1962-09-23_01_096.tcf.xml-8-7	2532889X_1990-08-27_01_097.tcf.xml-12-16	„Ach du fröhliche" ist der Titel eines neuen DEFA-Films, der am 11. Oktober im „Babylon*^ uraufgeführt wird.	in Dokumente und Briefe, blättern in Büchern, von denen wir von vielen höchstens den Titel kennen.	27:32	85:90	4.0
Titel	2532889X_1962-09-23_01_096.tcf.xml-8-7	26120215_1953_02_10_01_020.tcf.xml-50-18	„Ach du fröhliche" ist der Titel eines neuen DEFA-Films, der am 11. Oktober im „Babylon*^ uraufgeführt wird.	Wie schon im vergangenen Jahr, so mußte auch diesmal wieder Werner Lesser II (Brotterode) den Titel im Spezialsprunglauf teilen.	27:32	94:99	2.0
Titel	2532889X_1962-09-23_01_096.tcf.xml-8-7	26120215_1968_11_10_01_157.tcf.xml-1-10	„Ach du fröhliche" ist der Titel eines neuen DEFA-Films, der am 11. Oktober im „Babylon*^ uraufgeführt wird.	Sensationell endete der diesjährige Wettkampf der Glasgower Damen um den Titel „Miß Schweigen 68 Siegerin wurde eine Außenseiterin: Gloria McDonald, Hausfrau.	27:32	73:78	3.5
Titel	2532889X_1962-09-23_01_096.tcf.xml-8-7	baumstark_encyclopaedie_1835-1272-13	„Ach du fröhliche" ist der Titel eines neuen DEFA-Films, der am 11. Oktober im „Babylon*^ uraufgeführt wird.	1654. hat mehrere Auflagen erlebt, worunter die neueste und bemerkenswertheste den Titel führt: Joh. v. Horneck, Bemerkungen über die österreich.	27:32	83:88	3.0
Titel	2532889X_1962-09-23_01_096.tcf.xml-8-7	klueber_voelkerrecht01_1821-1410-29	„Ach du fröhliche" ist der Titel eines neuen DEFA-Films, der am 11. Oktober im „Babylon*^ uraufgeführt wird.	Auch wäre derselbe nach natürlichem Völkerrecht nicht verpflichtet, die an solche Personen, welche nicht in unterthanschaftlichem Verhältniss zu ihm stehen, von andern Staaten verliehenen Aemter, Titel, Decorationen, Rang und Standeserhöhung in seinem Staatsgebiet anzuerkennen c).	27:32	196:201	2.0
Titel	2532889X_1962-09-23_01_096.tcf.xml-8-7	nn_nrhz231b_1849-54-4	„Ach du fröhliche" ist der Titel eines neuen DEFA-Films, der am 11. Oktober im „Babylon*^ uraufgeführt wird.	‒ Mazzini hat den Titel eines römischen Bürgers erhalten.	27:32	18:23	2.0
Titel	2532889X_1962-09-23_01_096.tcf.xml-8-7	treitschke_geschichte05_1894-2281-17	„Ach du fröhliche" ist der Titel eines neuen DEFA-Films, der am 11. Oktober im „Babylon*^ uraufgeführt wird.	Um sich nicht zu übereilen berief er einige „Doktoren der Rechte“ zu sich — ein Titel, dem er hohen Werth beilegte — und erst als diese sich für die Einleitung eines Strafverfahrens aussprachen, gab er Schön zu wissen, er habe „Jacoby ’s Herausforderung angenommen“.	27:32	80:85	3.0
Titel	2532889X_1963-04-14_01_049.tcf.xml-276-17	2532889X_1970-04-15_01_146.tcf.xml-2-19	In der westdeutschen Zeitschrift „Druck und Papier — Hundert Jahre Gewerkschaftszeitung" lesen wir unter dem Titel „Drama In fünf Akten — Der Zusammenbruch der Weimarer Republik" folgendes:	Je ein Exemplar einer von einem DDR-Autorenkollektiv verfaßten Darstellung des vietnamesischen Befreiungskampfes in. Geschichte und Gegenwart mit dem Titel „Stärker als die reißenden Flüsse" wurde am Dienstag in Berlin den Repräsentanten des vietnamesischen Volkes in der DDR ü'berreicht.	109:114	150:155	4.0
Titel	2532889X_1963-04-14_01_049.tcf.xml-276-17	2532889X_1979-04-07_01_283.tcf.xml-2-8	In der westdeutschen Zeitschrift „Druck und Papier — Hundert Jahre Gewerkschaftszeitung" lesen wir unter dem Titel „Drama In fünf Akten — Der Zusammenbruch der Weimarer Republik" folgendes:	„Meisterschüler stellen sich vor" lautet der Titel einer am Donnerstag in der polnischen Hauptstadt eröffneten DDR-Ausstellung, die die Akademie der Künste unserer Republik gemeinsam mit dem Verband polnischer bildender Künstler organisiert.	109:114	45:50	4.0
